Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS2pe,base_GATS1se,base_GATS3Z,base_GATS3m,solvent_NsCH3,solvent_SdssC,solvent_GATS4se,solvent_VSA_EState9,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3952810,NNC(=NC1CCOC1)P(c1ccccc1)C1CCCCC1,35.5428,118.6699,0.0741,O=C([O-])C.[Cs+],CC(N(C)C)=O,"35.5428, 4.6546",0.15437109729761034,0.1265444360281399,0.07445192098979814,0.056742661225519415,3,0.09259259259259278,1.4760842589662049,3.4490740740740735,35.5428,4.6546,5.576708190299181,2.433333333333333,0.15759785915650829,5.900519480519481,183.0069017510996,16.57300156361553,-0.4952983539094653,7.465768623376624,0.12186453022578289,0.9586732788892326,-0.1877887212265817,-0.2819298136258805,-0.12872836976320584,0.9433926404301531,0.17677669529663687,-0.012508602731646733,0.1319190696192448,2.552823315118397,5.9169163043478274,0.12168436352870036,-0.029707128341300397,0.9825485900908079,-0.4952983539094653,7.473752782608696,-0.4952983539094653,6.268532,0.949210948446102,3.334309563538431,-54.61299725651578,6.0875877049180325,13.213763929025836,-0.41413201105971814,0.0554328894806583,0.40657272130838945,0.3356396955946876,0.0,0.01322146213689916,17.385245901639344,-0.17469921534949243,3.9433697566411365
Result3952808,CC(C)C(O)C(C)P(c1ccccc1)C(C)P(C1CC1)C(C)c1ccccc1N,33.4089,110.0572,0.0963,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"33.4089, 6.4835",0.15285281509040824,0.1243972321309733,0.06442562223749324,0.05199823768686698,3,0.09259259259259278,1.4760842589662049,3.4490740740740735,33.4089,6.4835,0.0,1.4105090311986863,0.1962627950576556,5.475184982935154,159.42537744891396,11.038207373401093,-0.4763354014445278,7.135702293515359,0.13008989676975805,1.2299802934669224,0.06529671987867623,-0.029670329670329676,-0.01730769230769231,1.153114284632796,0.6122524279277186,-0.040904120931001896,0.21499157567097427,1.332051282051282,5.5915173553719,0.13085419852153046,-0.1725934953784818,1.3470008211365745,-0.7015844146300485,7.19533114876033,-0.2252490131855207,6.048124999999999,1.2063734076331758,3.808055897001406,27.304617442664586,5.578375384615384,5.733667477162185,-0.31320304424564094,0.08273362341296842,0.45120326979513703,0.33610877598350813,12.13273413692322,0.029239262135489774,13.626923076923077,0.021984802036852054,5.543940792641753
Result3952815,C=C(c1ccccc1[N+](=O)[O-])C(C)P(C#N)C1(F)CC1,25.4562,93.9067,0.0831,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"25.4562, 1.8340",0.15285281509040824,0.1243972321309733,0.06442562223749324,0.05199823768686698,3,0.09259259259259278,1.4760842589662049,3.4490740740740735,25.4562,1.834,5.4098482232875895,4.79384203480589,0.17884049651082157,6.083929411764706,168.47283373791268,0.0,-1.5275302343159487,7.699650235294118,0.09682892528240258,0.383504550834042,0.03258108747477719,-0.012112472963230024,-0.009178655982516869,0.34614954220147764,0.6645331820580465,0.0060355931894675394,0.23727963295218207,3.0163742690058477,6.117106896551726,0.09497387534000823,-0.04455091140206274,1.0170470328949894,-1.5275302343159487,7.625681758620689,-1.5275302343159487,6.468405714285715,0.3940816907484019,4.0588993859109666,-86.5594856679055,6.280932631578948,0.0,-0.39942982716426334,0.07220860494004945,0.3655223198326848,0.45934221868864644,0.0,0.03412561252942142,17.05263157894737,-0.0919131514200913,2.59039429430058
Result3952803,CCOP(O)OC,21.0258,95.1576,0.1167,O=C([O-])C(C)(C)C.[Cs+],CCCC#N,"21.0258, 2.3317",0.15285281509040824,0.1243972321309733,0.06442562223749324,0.05199823768686698,1,0.0,1.3691437802907915,0.0,21.0258,2.3317,0.0,0.7222222222222222,-0.43562201497865505,5.104,97.74650588221631,0.0,-1.5784465020576126,6.8781311999999994,0.34836039477873293,1.3280614635060433,-0.03567170785770459,-0.019157088122605366,-0.006510416666666667,1.2874392596898054,0.0,-0.13834365790664002,-0.18580393134688114,0.05555555555555555,6.6755,0.3333489700820544,0.32072669879735044,1.980010804970286,-1.5784465020576126,8.349730833333334,-1.5784465020576126,6.606353333333333,1.232962994136296,0.919578498497895,-25.607638888888886,6.098361111111111,13.716679505790452,-0.36483636489503557,-0.25352992037311683,0.5165792202092593,0.38569334348324474,0.0,0.015164735697521145,6.944444444444445,0.34911395808415197,-10.55692779670627
Result3952807,COc1ccc(CN(c2cc(OC)cc(OC)c2)P(C(C)C)C(C)(C)C)cc1,19.8323,99.9913,0.1251,O=C([O-])C(C)(C)C.[Cs+],CCCCOC(C)=O,"19.8323, 2.1716",0.15285281509040824,0.1243972321309733,0.06442562223749324,0.05199823768686698,2,-0.18199074074074065,1.0555555555555556,0.0,19.8323,2.1716,17.248535499851716,2.2584407612031923,-0.033203031437099864,5.5959799999999955,166.19093341458884,18.881005051321445,-0.4791920339809448,7.257719224000003,0.13978029834631006,0.932400536111646,0.13883354532969486,0.0016546517332268983,0.001000366968787542,0.9436326022072064,0.25335988512861485,-0.3148345254135368,0.3780897521570961,1.6698872785829306,5.950585585585589,0.1354114423245587,-0.2759073917353555,1.0405912779075792,-0.4791920339809448,7.540474468468471,-0.4791920339809448,6.249961904761906,0.9012872143773693,5.529779454517603,-48.42893847715212,5.768358454106285,25.999808813753898,-0.5301215621007878,-0.010989523131470755,0.3787600301701015,0.40601189555314626,18.19910120538483,0.032064042460051415,14.106280193236715,-0.18981387799611202,-1.8398923399950757
Result3952805,CN(C)c1cccc(NOCP(C)C)c1,19.5622,105.5942,0.1003,O=C([O-])C.[Cs+],CCCC#N,"19.5622, 0.1175",0.15437109729761034,0.1265444360281399,0.07445192098979814,0.056742661225519415,1,0.0,1.3691437802907915,0.0,19.5622,0.1175,0.0,1.4560723514211886,0.11010917170545619,5.645491228070176,146.77303242714723,10.38000632897168,-0.011969826339314427,7.3020987368421055,0.1506782945736434,0.8567073985170147,-0.03838577808287878,-0.19094422298633715,-0.09200340156002577,0.8073552121759974,0.10703808753134778,-0.41141378967631326,0.47447013487475914,1.480225988700565,5.8902586206896554,0.14825911403549497,0.056770850107410675,1.1699930266164806,-0.011969826339314427,7.503445827586208,-0.011969826339314427,6.284532352941177,0.8567080095636579,2.5788935802347774,-38.55555555555556,5.923179661016949,44.152971871845956,-0.44484700477665595,0.0441315639584775,0.487611022978188,0.35094478238429677,26.2280781022776,0.02719929396653868,13.677966101694915,-0.17453881180292774,-1.591797243001191
Result3952800,NC(O)=CP(C(N)=NC(O)O)c1ccccc1,18.1918,101.1945,0.1399,O=C([O-])C.[Cs+],CCCC#N,"18.1918, 0.2491",0.15437109729761034,0.1265444360281399,0.07445192098979814,0.056742661225519415,1,0.0,1.3691437802907915,0.0,18.1918,0.2491,5.576708190299181,4.397085610200365,0.32727582999678123,6.4148749999999986,176.09942485085506,16.77187485056328,-1.3181995884773656,7.975517722222223,-0.003776299226757737,1.2130331533870078,-0.20361138100505125,-0.23335875367687095,-0.13307034028608256,1.2112730914319512,0.05892556509887896,-0.003927930069792876,-0.07884976672281968,4.552238805970149,6.4412891304347815,0.004018260841703606,-0.05812902610206704,0.7219790369316993,-1.3181995884773656,7.931619695652175,-1.3181995884773656,6.720032258064517,1.1866092515409135,4.150415155356294,-11.892845672589004,6.517371641791043,0.0,-0.33243014922832415,0.131876839850156,0.3596915721641291,0.4396424343191788,6.06636706846161,0.02925328276324246,18.91044776119403,0.7457972828120514,9.516205865879895
Result3952797,COc1ccccc1OCCP(C)CP(C(C)C)C(C)C,18.1894,115.4081,0.1356,O=C([O-])C(C)(C)C.[Cs+],CCCC#N,"18.1894, 5.3697",0.15285281509040824,0.1243972321309733,0.06442562223749324,0.05199823768686698,1,0.0,1.3691437802907915,0.0,18.1894,5.3697,0.0,0.9330181245074863,0.1385813839674421,5.365413333333334,127.65791846154177,9.473725907600098,0.06800705467372192,7.0673371466666675,0.16767094576892846,0.9958814873667867,-0.08423117178109124,-0.04450018580453361,-0.021249223671368993,0.9399139299317902,0.11785113019775792,-0.1705766988710296,0.3809106458226352,0.5014245014245015,5.627560869565217,0.16686296727499128,0.140401467938551,0.9839859737104828,0.2183816067579305,7.294769684782609,0.15037455208420858,6.0475,0.9906418724990225,1.88247470763082,-43.146197331510656,5.562404487179487,32.44641356950074,-0.5266322735884718,0.06550408682814297,0.5466098609811929,0.4106226711019507,24.26546827384644,0.026124638190065566,10.64102564102564,-0.28527704183731234,0.638975798318061
Result3952814,C#Cc1ccc(NC)c(NCSCP(CO)CO)c1,16.4077,90.9731,0.1235,O=C([O-])C(C)(C)C.[K+],CCCC#N,"16.4077, 0.6056",0.1556534312908589,0.1428941881283608,0.476153268219384,0.5051641116163132,1,0.0,1.3691437802907915,0.0,16.4077,0.6056,0.0,1.8617283950617285,0.19814508524155164,5.758746666666666,148.959577700308,10.633577208012662,-0.6712237986758485,7.44120504,0.06762054096432772,1.1442500231986832,0.09299884827937045,-0.06620209059233449,-0.03048780487804878,1.1315693956098292,0.14433756729740643,-0.1553276911368635,0.14975864260153163,1.4579945799457994,5.9677612903225805,0.07196362673988899,0.12520462844619687,1.2191336588592476,-0.6712237986758485,7.613880661290323,-0.6712237986758485,6.398565789473684,1.111985435216706,3.3497596490336647,-20.688519544475213,5.831160975609758,41.74792032982157,-0.3661519541173296,0.09064924420914124,0.4653062437186719,0.3658989773857855,25.24677318806202,0.01347211577131267,15.109756097560975,-0.08732863915723181,4.402403910353672
Result3952799,CC(NC(NCc1ccncc1N1CCOCC1)(NCc1n[nH]cc1N)P(C(C)C)C(C)C)N(C)C,14.1085,92.9430,0.0788,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"14.1085, 0.5286",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,2,0.0,1.0624999999999998,0.0,14.1085,0.5286,5.5278832228983905,1.9872639437856832,0.03343840836099809,5.680994318181818,144.3994315963497,26.583943020031658,-0.5834523051333012,7.305020204545456,0.10548834440179335,1.0505727915295824,0.05047876849665789,0.05001523203466136,0.028354857899483794,1.085452090281151,0.308222551062439,-0.08739182188627749,0.36106625735001896,1.7548387096774194,6.094517647058823,0.10389353537209925,0.019440190598746035,1.0812217638843182,-0.5834523051333012,7.628493032679738,-0.5834523051333012,6.397483333333332,1.0172500943349834,6.124700713340298,-28.765696491653273,5.910894838709677,51.032197914218024,-0.43034032559773944,0.009419913689967998,0.37857928514923633,0.37847750520511747,12.393687143226153,0.028606708008519006,12.983870967741936,-0.08547968528775461,-0.7747728519919783
