Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3909332,CC(C(N)=S)S(=O)(=O)C1=C(CCC2Cc3csnc3S2=O)S2(C=CN=C2)N=C1c1ccc(Cl)cc1,2.2137,-30.461509707343595,-1.4958936800526665,0.18994426347973073,154.4830,90.0817,3.7934,16.2851,0.8679602742195129,2.2137,0.1339
Result3909334,Cc1cc2nc(-c3ccccn3)c3c(c2cc1C(C)(C)[S-])CC1CCCCC1C3,2.1618,-30.055417521089765,-0.4309548871691908,-0.16307652632811365,145.6781,158.1674,8.1025,14.3094,0.3620922267436981,2.1618,0.147
Result3909332,[O-]C1=CC(C23N=CNC2[NH+]([O-])CN3)=C2C=CC=C(F)C2N1,2.1525,-400.25330949806215,0.4708368134271964,-0.06708265944254244,158.9936,84.8106,22.5397,16.7644,0.8464598059654236,2.1525,0.1319
Result3909338,CC(C1c2ccccc2-c2[nH+]c[nH]c21)N1[CH-]NC=C1N,2.099,-653.443597690457,-0.9646125240719833,-0.2522903859225136,117.7889,155.5955,4.3259,12.4888,0.19107182323932648,2.099,0.1385
Result3909343,OC1CC(OCC2CCCCC2)CC2(CCCCCC2)C1,2.0975,569.1666478283786,0.09247933884297538,-0.019230295208489175,140.9227,115.4750,9.3451,15.9594,0.45905154943466187,2.0975,0.1041
Result3909334,OCc1ccnc(Nc2cc(Cl)ccn2)c1,2.0268,292.8005758310137,-0.11733294847741339,-0.09751693153298843,125.5077,155.6492,19.9562,16.7887,0.555924654006958,2.0268,0.1336
Result3909338,CC1CC2c3cncnc3NN2CC(O)N1,2.0221,-62.650422036845484,-0.9384426363100687,-0.2202165692438442,130.7083,155.0245,52.0111,14.8855,0.3503884971141815,2.0221,0.1253
Result3909343,CCC1(c2cn(-c3cn(-c4ccc5ccccc5c4)nn3)nn2)NCc2ncncc21,2.0152,121.89131016368677,0.04432592592592611,-0.26594879899685747,124.0206,116.2563,15.1437,16.8242,0.1755141317844391,2.0152,0.1599
Result3909334,Cc1ccccc1C(Cl)c1ncccc1N1CC=CN(C)C1=O,2.0014,-78.47257237656326,-1.3657735779984443,-0.03509193305048538,120.1178,116.5356,27.3976,14.7915,0.5855892896652222,2.0014,0.1319
Result3909346,O=c1c2cc(F)ccc2[nH]c2cncc(Oc3ccc(F)c(F)c3)c12,1.9933,10.459689443103008,-0.27016652249134954,0.07667702263496627,118.7170,115.5274,2.9605,11.1083,0.7859745621681213,1.9933,0.1083
Result3909339,S=[PH](c1ccccc1)C(c1cccnc1)c1cncnc1,1.9805,-236.93350712258388,-1.4446938775510207,-0.22191990778790907,124.8905,78.4449,141.8123,14.6963,0.8507480025291443,1.9805,0.1505
Result3909334,CC(=O)c1c(F)c(F)cc2nc3nc(Br)c(C)cc3cc12,1.9724,-565.7918870884236,-0.8048275862068967,-0.03626409376464037,142.5584,126.6203,22.5144,16.5725,0.02913457155227661,1.9724,0.1118
Result3909343,Cc1cccc(CN(C)c2ccccc2)n1,1.9567,-377.886595085934,-0.6609488224637681,0.03775832599575294,112.1896,121.0621,0.4511,15.0988,0.2793920934200287,1.9567,0.1243
Result3909337,Cc1nc2c(C)c3ccncc3nc2n(CC2COCO2)c1=O,1.9384,-608.2666884575102,-0.8310811755983606,-0.08770874284418477,164.0771,113.4240,35.1678,14.8022,0.7989981770515442,1.9384,0.1362
Result3909341,CC1(C2C=CCCC2)C=CCNC1,1.9285,-234.69915580832966,-0.2607996323529412,0.17365045929046716,167.5882,80.1750,60.3683,14.9314,0.3239315450191498,1.9285,0.1539
Result3909339,CCCN1C2=[N+](CC(C)C2)CC1N,1.9099,-705.2241964768191,-1.4278574002394484,0.22815426665058897,120.0310,80.3635,176.1127,15.6055,0.8005167841911316,1.9099,0.1779
Result3909337,C1=Nc2cc(-c3ccccn3)nc(CSc3ncnc4c3CCCC4)c2C1,1.9065,-345.6314979535207,-1.41106889516929,-0.033078986369856976,160.1861,144.3742,30.9736,13.0111,0.8263972401618958,1.9065,0.1114
Result3909337,CC1=CC2NC3(c4ccncc4)NC(=O)NC3=NC2(C)CC1c1ccncc1,1.9027,326.41375834671004,0.27027052023121384,-0.025334223857941637,168.9057,135.6112,59.7504,13.9402,0.6334425806999207,1.9027,0.1364
Result3909337,Cc1cc2c(nc1C)N=C(c1nnc(Sc3nncs3)s1)C2,1.9025,686.4217846719347,4.624668961864407,-0.6126178984470586,166.3468,135.6650,31.4427,14.3877,0.8068709969520569,1.9025,0.1327
Result3909338,O=C(c1cc(=O)cco1)N1CCSCC1,1.8939,281.7005721037074,1.0311995696611083,-0.08103130137663354,115.2689,158.9778,13.0616,54.4809,0.06442785263061523,1.8939,0.1237
