Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3951085,Cc1ccc(O)c(-c2cnc3oc(C)c(C)c3n2)c1O,0.663,516.7096450334366,0.0845474412675288,-0.34877956813403704,82.8470,7.5804,101.5394,0.6099,0.6174869885904769,0.663,0.0321
Result3951076,CCOC12CNC(=O)NC1=C(c1coc3cc(C)ccc13)OC=C2c1c[nH]c2ccccc12,0.6609,-416.04324022782714,-0.02864519301696592,-0.14600093397147365,176.6963,128.2034,86.4618,76.4841,0.4561266369985828,0.6609,0.0257
Result3951090,CCC(=O)c1occ(C)c1-c1cc[nH+]cc1-c1cccc(O)c1,0.6601,-801.3709876665737,-1.1993045376770084,0.11843191370514113,142.2734,76.1118,55.4736,41.7279,0.46429348825291006,0.6601,0.0328
Result3951074,COc1ccc2c(c1)CNC(=O)N2,0.6592,113.88883624077727,1.3150905989211124,0.24747393890226646,104.4920,150.9724,79.9560,118.4872,0.8762522945020903,0.6592,0.0315
Result3951089,CCOCCC1[NH+]=NC(C)=C1C,0.6541,409.91949564688093,1.5710193492595395,-0.05739285011388231,152.8875,63.8821,63.5919,74.8738,0.06285381730611894,0.6541,0.0286
Result3951077,Cc1ncc(-c2nc(C)c(O)c(O)n2)nc1C,0.6501,258.8449902808806,1.2115902121534514,-0.16225246694706946,124.5763,137.2822,137.0139,16.3433,0.06665040030237313,0.6501,0.0266
Result3951088,COc1ccc2c(c1)-c1cc3ccccc3cc1CO2,0.6479,123.46423701061236,0.7636984801366561,-0.03732874527887034,20.7730,71.8636,64.8323,165.9528,0.4418033920996923,0.6479,0.0361
Result3951080,CC1=Cc2nc(N)cnc2C1,0.6462,-375.93273345687436,-3.594545454545455,0.5658987393493612,57.9989,52.7494,100.4164,153.2562,0.47961050673304484,0.6462,0.0304
Result3951072,COc1ccccc1Oc1ccccc1,0.6452,-71.1451384751873,-1.3834019204389576,0.07058537172695618,1.0797,119.3664,55.4105,54.1270,0.4204356484679853,0.6452,0.0376
Result3951073,S=C1NC(Cl)=C2C(Cl)=CC=CC2(c2[nH]ncc2-c2nccs2)N1,0.641,-838.8624666723823,-4.240822665662651,0.013014861579388751,167.6092,74.6571,63.4642,94.7162,0.18986861259619048,0.641,0.0286
