Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3908461,Cc1cc(I)c(-c2ncc3c(n2)CCCCC3)c(-c2ccccn2)n1,2.1636,556.868140213064,-2.204081632653061,-0.1694346282643325,155.3671,119.6051,16.3037,3.9731,0.12272243201732635,2.1636,0.0534
Result3908458,Cc1nccc2nc3c([O-])nnc(C)c3c(C)c12,2.1059,-1502.6744201453769,-2.967525789761224,-0.24007998736540204,171.1207,92.8091,68.4960,2.4981,0.08098533004522324,2.1059,0.0736
Result3908461,Cc1cnc(CO)c2nc(-c3ccoc3)nc(-c3cccnc3)c12,2.0122,-259.12563128891406,-1.0541155520379895,0.059504141833054906,153.1249,104.8965,12.9871,15.1970,0.09162233769893646,2.0122,0.0488
Result3908461,Cc1cc(O)nc(-c2coc3c(-c4ccncc4)ncc(C)c23)n1,2.0093,-721.5655022879359,-2.220004672429329,-0.06709657940459463,169.0117,129.9884,19.5479,0.4128,0.10103035718202591,2.0093,0.0459
Result3908458,Cc1c2nc[n-]c2nc2[n-]cnc12,1.9982,-664.9346268527806,-3.9794238683127565,0.9976528117359401,173.3518,97.3937,80.5233,27.7756,0.0679558515548706,1.9982,0.0517
Result3908461,Cc1cc2cnc(C)c(C3CCC[NH2+]C3)c2cc1C,1.9922,-265.2208366090175,-0.03866027285231028,0.023097355706631725,162.5695,125.9800,21.5372,3.3877,0.11513028293848038,1.9922,0.0681
Result3908460,CC1CCC2(CCC(C)C2)OC1,1.9648,156.87745486314225,0.04473958333333333,0.08328053343315747,147.0815,131.9470,164.7860,3.1950,0.016380678862333298,1.9648,0.0511
Result3908465,COc1nccc(C)c1-c1cccnc1,1.9646,-779.8607188874528,-2.5871056241426613,0.23525524102249398,153.1656,140.5493,59.9128,5.9134,0.08908843994140625,1.9646,0.0656
Result3908460,CCc1c2c(nc3ccccc13)Cc1[n-]cnc1-2,1.9006,-1090.8022712963825,-1.7252112676056337,-0.061958473801948716,154.8779,121.4043,164.9642,48.1100,0.027259042486548424,1.9006,0.0648
Result3908465,OC1CC2(CCCC2)OC2(CCC2)C1,1.8986,-1373.295752713947,-2.1798555739431325,0.2234901902654673,146.0124,135.3854,113.0497,19.9328,0.10240597277879715,1.8986,0.0629
