Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3920726,CCOC1=CCCc2cocc21,1.7898,-585.6495972708007,-2.822222222222223,0.2893081067065353,167.4690,160.7450,157.7144,57.6522,0.0457027330994606,1.7898,0.0243
Result3920729,CC12N=C[NH+]=C(N3CCC[NH2+]CC3)C1=CC=C2C1CC[NH2+]C1,1.665,-409.22210318587724,-0.3401282051282051,-0.18269228900196574,103.1949,88.6608,105.8859,63.1861,0.08093546330928802,1.665,0.0691
Result3920732,Cc1cnc(OCC2CCCC(C)C2)nc1,1.6615,-90.31357790497168,0.29021558872305164,-0.19227772808070304,153.8668,95.1888,59.6988,119.4750,0.965740978717804,1.6615,0.0372
Result3920726,CCC(C)(CO)N1C=CN(C)[CH-]1,1.6262,83.10913401863809,-0.07314209274673011,0.2863288026023358,115.1048,151.5625,175.1399,50.0367,0.10363872349262238,1.6262,0.0362
Result3920732,Cc1[n-]nc(-c2cc(O)ccn2)c1C,1.5421,341.8458551182871,1.253125,-0.13159814203287765,115.0127,87.9546,36.9902,143.7626,0.8121775388717651,1.5421,0.0223
Result3920732,COc1ncc2[nH]ncc2n1,1.5284,-305.8029195258104,-1.87358708189158,0.7169783994840269,152.2054,87.8354,83.4942,110.7343,0.9717510342597961,1.5284,0.0739
Result3920732,Cc1cnc(OCc2ccon2)cc1C,1.5135,869.6169611975972,2.2083333333333335,-0.04807057481626373,155.4933,89.2012,30.8623,120.4810,0.8354164361953735,1.5135,0.0521
Result3920735,Oc1cc2nc(C3CCOCC3)sc2cn1,1.4329,-27.255381250525872,-0.6858917480035494,-0.2830956046678288,80.2345,121.8753,102.4085,83.6698,0.9926853775978088,1.4329,0.0255
Result3920735,Cc1cncc2ccc3ccncc3c12,1.3774,-1020.1321092661395,-1.8516392156862747,0.14384542987033683,82.1939,116.8933,62.9215,9.9295,0.9676764011383057,1.3774,0.0578
Result3920726,CCc1cc(CO[O-])ccn1,1.33,-290.24458947448994,-0.7588126159554728,-1.6768623804968898,116.3690,161.6531,160.5165,49.2519,0.057249605655670166,1.33,0.0518
