Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS2pe,base_GATS1se,base_GATS3Z,base_GATS3m,solvent_NsCH3,solvent_SdssC,solvent_GATS4se,solvent_VSA_EState9,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3952786,c1ccc(CP(C2CCCCC2)C2OCCNC2(c2ccccc2)c2cccnc2)cc1,34.7839,105.3130,0.0784,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"34.7839, 0.2284",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,2,0.0,1.0624999999999998,0.0,34.7839,0.2284,11.38398004467356,2.8170259812050853,0.10042551262178667,5.788779850746269,191.09354744163414,5.316788604006331,-0.42088960275468157,7.363900253731344,0.11959686620643685,0.9225564516209922,-0.09671936107805207,-0.13610782594510829,-0.06990626800020946,0.924634637616338,0.35815642136354797,-0.027615804298198425,0.2135573084321291,2.9355948869223205,5.894592,0.11872786432271683,-0.028589443759100556,1.0252670997290063,-0.42088960275468157,7.42417928,-0.42088960275468157,6.189579710144927,0.9003538236508329,6.334461847873593,-11.462999488640529,5.947483185840708,13.151638370425493,-0.4068233117148545,0.03328938504686128,0.3796198457952621,0.3631810655583044,12.393687143226153,0.014601153319569467,17.221238938053098,-0.23053840449645316,3.129056454499855
Result3952792,Cc1cn[nH]c1P(Cc1c(C)cccc1C)C1([NH3+])CCCC[NH2+]C1c1c(C)cccc1C,34.2835,117.9858,0.0639,O=C([O-])C(C)(C)C.[Cs+],CCCCOC(C)=O,"34.2835, 1.9057",0.15285281509040824,0.1243972321309733,0.06442562223749324,0.05199823768686698,2,-0.18199074074074065,1.0555555555555556,0.0,34.2835,1.9057,0.0,1.6859318996415769,0.17115092317069555,5.668263496932515,157.1800491451508,16.48547248055889,-0.6136238137230197,7.2677146196319,0.09687966635707287,1.264680926222873,-0.041945477299116636,-0.04728729162156308,-0.02907966753160991,1.2968684191131488,0.5607673908307143,-0.12547890854245877,0.4414376722849543,1.7788963460104399,5.759686764705883,0.09701486341528141,-0.07572412451244087,1.167607492216413,-0.6136238137230197,7.309653941176471,-0.6136238137230197,6.203758108108108,1.2207185131998135,6.210972844163763,30.72659745641296,5.74011476510067,6.544756405912575,-0.3438340706202211,0.05418365461602951,0.3926155462627132,0.7166632501786324,6.196843571613076,0.029155956535436418,13.483221476510067,0.5114076710841027,5.053157959171217
Result3952781,NC(c1ccccc1)c1ccc(PC(Cc2cccc(O)c2)P(c2ccccc2)c2ccccc2)cc1,32.3859,113.6521,0.0897,O=C([O-])C.[Cs+],CC(N(C)C)=O,"32.3859, 0.6166",0.15437109729761034,0.1265444360281399,0.07445192098979814,0.056742661225519415,3,0.09259259259259278,1.4760842589662049,3.4490740740740735,32.3859,0.6166,5.749511833283905,2.59320987654321,0.1086273644010288,5.549617351598174,203.6283074852259,21.647287165878907,-0.6215251954464518,7.156577707762557,0.04089660159074478,1.0836228793662435,0.03857012899937888,0.01290548202155502,0.006684392180282068,1.071773354571042,0.42607368126019696,-0.12071744718140621,0.06248744599315482,2.8629441624365484,5.80755593220339,0.0432748854919902,-0.054174342403614836,1.0893917055813525,-0.6215251954464518,7.317473093220338,-0.6215251954464518,6.149493055555555,1.0367290310543888,9.972112787486786,15.679065743944632,5.743464467005076,0.0,-0.3199831189747842,0.04459664187831469,0.36593024776869737,0.3668132261310149,30.33183534230805,0.018226408891287644,18.619289340101524,0.011696170386639828,5.090140808578365
Result3952784,Cc1cnoc1C(C)NC(C)CP(C(N)=[NH2+])c1ccnn1C(C)C,32.3702,100.2289,0.0902,O=C([O-])C.[Cs+],CC(N(C)C)=O,"32.3702, 0.2343",0.15437109729761034,0.1265444360281399,0.07445192098979814,0.056742661225519415,3,0.09259259259259278,1.4760842589662049,3.4490740740740735,32.3702,0.2343,0.0,2.0264180264180265,0.14324846681948908,5.772952071005918,150.1519481119696,21.894756086350412,-0.802168262366675,7.409053207100593,0.1070420756966359,0.9299417721853256,0.006718335245882509,-0.1960620025136154,-0.11688311688311688,0.9096462712720482,0.44695799197268493,-0.007267464442367261,0.47369578358259623,1.6154401154401155,5.9938333333333365,0.10616338409129344,-0.060835763792209945,1.2612623944629877,-0.802168262366675,7.532330387096775,-0.802168262366675,6.438456603773585,0.920463461111728,4.448937121213854,-89.85265541675798,5.972788961038962,6.161910027467921,-0.46388948524017026,0.04664165275958482,0.39047251125306753,0.5407661598014923,23.868750774910495,0.03244897309728379,13.668831168831169,0.4245358286474516,1.626570197170837
Result3952793,CC(C)NC(c1ccccc1)P(C)c1ccccc1[CH-]NC(C)c1[nH]ncc1N,32.3353,93.8629,0.0810,O=C([O-])C(C)(C)C.[Cs+],CCCCOC(C)=O,"32.3353, 1.5153",0.15285281509040824,0.1243972321309733,0.06442562223749324,0.05199823768686698,2,-0.18199074074074065,1.0555555555555556,0.0,32.3353,1.5153,0.0,2.2703252032520322,0.15335096603837028,5.632685340314138,170.66367094804147,21.671784581413753,-0.47793418962235124,7.2296377172774875,0.09226117064525273,1.1193778926702418,-0.06780001208511746,-0.09090909090909084,-0.04977272727272725,1.1414985091156284,0.3501589385506499,0.03185750427447393,0.3412872395352897,2.2575757575757573,5.8950113207547155,0.09222697480625328,-0.08833816596164196,1.140907403927079,-0.47793418962235124,7.4169372075471705,-0.47793418962235124,6.284017741935484,1.0857783947810975,6.357516875963311,-29.991824417009607,5.8047585227272736,12.39849308139472,-0.4440222562254026,0.050119882373654896,0.379344327675277,0.375721794259041,0.0,0.02424066592366674,14.238636363636363,-0.02728960734118023,3.6926338867530584
Result3952783,CCn1ccnc1P(c1cccc(C)c1)c1ccccc1NCc1cccc(OC)c1,30.8222,114.9826,0.1181,O=C([O-])C(C)(C)C.[Cs+],CCCC#N,"30.8222, 1.6347",0.15285281509040824,0.1243972321309733,0.06442562223749324,0.05199823768686698,1,0.0,1.3691437802907915,0.0,30.8222,1.6347,11.315004735825745,3.745143745143745,0.06640570845302345,5.893218934911242,200.14130019211836,26.228224252826035,-0.7976640083331001,7.4140505562130175,0.11383095071520695,0.9284636169785743,-0.11506153392871495,-0.14223921339616752,-0.07665635286733993,0.9597529921793879,0.5663483493925485,-0.04115706686513987,0.2748104169937993,3.8612880396319884,6.017666346153849,0.11261543221151193,0.05412634816281594,0.9637043591196581,-0.7976640083331001,7.526923423076921,-0.7976640083331001,6.286685483870968,0.8874658081402336,8.408566315761794,13.424856629108282,6.010011464968153,12.426586145283864,-0.5293497497756029,0.02226411301651749,0.34918542151307685,0.37288239922053346,18.329577708536295,0.018322916668448312,17.643312101910826,-0.10572971268973448,1.1037631696446122
Result3952778,Cc1csc(-c2ncccc2OCP(c2nc[nH]n2)C(C)O)n1,30.7841,117.5344,0.1260,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"30.7841, 0.7247",0.15285281509040824,0.1243972321309733,0.06442562223749324,0.05199823768686698,3,0.09259259259259278,1.4760842589662049,3.4490740740740735,30.7841,0.7247,29.1263539688045,5.148611111111111,0.12271060828078034,6.153437974683544,194.622631887069,10.302355856341888,-1.0424087079962299,7.726105810126583,0.07292280038429347,0.8722655801335654,-0.13314876982009657,-0.12476871320437345,-0.07136671958435561,0.9294855083760272,0.3695137893050609,-0.0405102017572225,0.28032192860351074,4.036585365853658,6.345059701492536,0.0776059224064812,-0.08158238642875384,1.0853452661138288,-1.0424087079962299,7.884736776119402,-1.0424087079962299,6.64149024390244,0.8345251557297173,5.525260270887272,-79.00810058359917,6.471948780487806,6.3479703690548295,-0.5164084339309818,0.052807363015806255,0.3773063461053243,0.41007476948697147,24.43653410707976,0.022797674644880604,22.317073170731707,-0.18665072112482253,1.8368646938791828
Result3952795,CC(C(c1ccccc1)c1cnc(-c2ccccc2)s1)P(c1ccccc1)c1cnc(-c2cnc(-c3ccccc3)s2)s1,30.1675,92.7249,0.0819,O=C([O-])C.[Cs+],CC(N(C)C)=O,"30.1675, 0.4549",0.15437109729761034,0.1265444360281399,0.07445192098979814,0.056742661225519415,3,0.09259259259259278,1.4760842589662049,3.4490740740740735,30.1675,0.4549,15.022871090558297,3.7798821548821553,0.08494061696924485,5.776332407407408,236.98212999271135,9.922775494482119,-0.7311204666938598,7.37989950462963,0.07952656013819907,0.7824130888232232,0.054904245778710004,-0.021146122486026136,-0.011435098174351772,0.7670107463989222,0.8955884103167013,-0.09153660033720995,0.1077236009867503,3.792287132493318,5.945736507936506,0.08341365209355887,-0.06642257894324188,1.081886876745412,-0.7311204666938598,7.473958468253967,-0.7311204666938598,6.245512987012987,0.7384009469843474,11.389321023816125,7.175501627396093,5.996094329896907,0.0,-0.35687056318099447,0.035077624325851875,0.3669935268978857,0.3950145463780589,34.936782395944164,0.017997615904795594,25.29381443298969,-0.12405475755585811,3.0527965320373975
Result3952780,C=C(c1c(OC2CCCCC[NH+]2Cc2ccc(NC)cc2)cncc1-n1ccnc1)P(CC)CO,29.6649,118.8635,0.0677,O=C([O-])C(C)(C)C.[K+],CCCC#N,"29.6649, 0.0607",0.1556534312908589,0.1428941881283608,0.476153268219384,0.5051641116163132,1,0.0,1.3691437802907915,0.0,29.6649,0.0607,6.544756405912575,2.7556608741442865,0.05613827480251393,5.960319282511212,161.8587385324257,14.953561288656857,-0.7793252538702802,7.525040986547085,0.10341212427713892,0.9967397215321923,-0.05349298163800633,0.022903323161530473,0.011977413019079687,1.0312695619088759,0.41049472539229215,-0.005778371058042037,0.321875893064325,2.6094276094276094,6.079991729323309,0.1027908141451158,-0.07936553822258659,1.072024778647964,-0.7793252538702802,7.599228812030074,-0.7793252538702802,6.371033333333333,0.9584350282286647,7.297738274070586,-17.54778235025149,5.937040259740259,31.419097389118846,-0.4715786829132728,0.017364840082239704,0.37635220715513396,0.46463936727674143,30.205302345307775,0.01769491462109023,14.753246753246753,-0.041949711234527294,0.5136878544688716
Result3952796,Cc1c(CP(C)Cc2cccc(O)c2O)nn(C)c1N,29.0428,119.3599,0.1485,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"29.0428, 1.1300",0.15285281509040824,0.1243972321309733,0.06442562223749324,0.05199823768686698,3,0.09259259259259278,1.4760842589662049,3.4490740740740735,29.0428,1.13,5.817862777835028,1.2150205761316872,0.20651293023790376,5.69603125,148.26093348919426,5.733667477162185,-0.3794753086419751,7.353574833333333,0.07537735627596898,1.0158921012764508,-0.04573590087111997,-0.02529351508943345,-0.016377551020408162,1.022347733876679,0.618639227937585,-0.1792684230402282,0.4390336991742976,1.394557823129252,5.971244927536231,0.07789036846502033,-0.03410552230488864,1.4103299002656242,-0.3794753086419751,7.511346260869565,-0.3794753086419751,6.447478048780487,0.9998491393309317,3.9570535192516667,-19.503456790123437,5.782303061224491,12.39849308139472,-0.4261390166599255,0.07662363011615238,0.40573557241611563,0.4135743001060725,20.037776250829424,0.03447294784288847,14.5,-0.01905000822706017,4.436975713959664
