Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS3m,base_GATS1se,base_GATS3Z,base_GATS2pe,solvent_NsCH3,solvent_SdssC,solvent_VSA_EState9,solvent_GATS4se,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3949116,Cc1cc(NC(=S)P(C)C)cc(CP(C(C)C)C(C)(C)C)c1C,49.209,108.7410,0.1393,O=C([O-])C.[K+],CC(N(C)C)=O,"49.2091, 2.0466",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,3,0.09259259259259278,3.4490740740740735,1.4760842589662049,49.2091,2.0466,4.729590506280103,0.9358974358974358,0.14129164605163952,5.358494382022472,138.10278588819693,5.316788604006331,-0.23339110163955823,7.048898640449439,0.11519607843137249,1.48551220048689,0.13403430753868442,0.050706904474390066,0.032193063395571,1.3082911604183958,0.1896785312429497,-0.29596712244811424,0.49341955979124147,0.8309692671394799,5.447543137254903,0.11790020992725553,-0.27957662859898696,1.1646649810366623,-0.3007083076714905,7.105474343137256,-0.06731720603193225,5.94344642857143,1.3910432249307354,1.7491283156899637,-10.987654320987664,5.483910106382978,18.646439812471403,-0.3409958244958488,0.07115606987882651,0.5445012708625735,0.3339586428665881,0.0,0.04655508201768105,11.75,0.11947723006128326,2.181474009742684
Result3949109,Cc1cc(P(C(C)C)C(C)C)cc(NC(=O)c2ccccc2)c1C,48.154,103.2576,0.1275,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"48.1539, 1.8822",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,2,0.0,0.0,1.0624999999999998,48.1539,1.8822,0.0,2.13986013986014,0.1234966661502578,5.4965121951219515,151.32661045783834,10.621328500245237,-0.24910837929135954,7.169075000000001,0.1047752306867284,0.8624912072746971,0.20606056755969498,0.02344219595271489,0.013975155279503106,0.7427858190586991,0.2413954012308886,-0.20612379233576686,0.4236847563822124,1.8060731538992407,5.683913978494625,0.10390868239311066,-0.09191309295043265,1.2060919693575902,-0.24910837929135954,7.256629935483872,-0.24910837929135954,6.08933962264151,0.8780151824493427,4.669559589239397,13.837752940317047,5.73089751552795,5.316788604006331,-0.3561484024287713,0.043900070133817255,0.401956923785022,0.3969952883500827,30.33183534230805,0.03244897309728379,12.161490683229813,0.11948907733315241,2.3323656960935812
Result3949110,OCP(CO)CSc1ccccc1,47.095,114.1591,0.1241,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"47.0947, 1.2125",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,2,0.0,0.0,1.0624999999999998,47.0947,1.2125,0.0,1.1818181818181819,0.22077263158962449,5.815575757575758,153.90195227201033,0.0,-0.6058306038464765,7.419200424242424,0.07103448275862058,1.063430463446603,-0.2510447746458085,-0.09285714285714286,-0.0375,1.0335654483355803,0.07216878364870322,-0.20366979954406475,-0.09676834166947425,1.8333333333333333,5.795104761904763,0.07746054125530048,-0.18075213488078243,1.1772011063547074,-0.6058306038464765,7.508464166666667,-0.6058306038464765,6.281403846153848,1.0470238500494913,2.1262457060713507,18.30937248885967,5.6721375,18.18988274939836,-0.30471055941965697,0.1255046275532545,0.5282759129375699,0.31808230154755274,30.33183534230805,0.010500789016678556,15.6,-0.04347612656407843,6.718196441156794
Result3949106,Cc1ccc(C(CCP(c2ccccc2)c2ccccc2)c2ccc(C=NC(C)CO)cc2)cc1,42.581,111.3668,0.1061,O=C([O-])C.[K+],CCCCOC(C)=O,"42.5806, 0.8322",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,2,-0.18199074074074065,0.0,1.0555555555555556,42.5806,0.8322,0.0,2.2694904849600985,0.11731567349672918,5.557710784313724,182.30997757372063,10.609079792477814,-0.4365026908972933,7.155876666666666,0.08981995625105159,0.960912386932795,-0.04079321002560625,0.018687536583779557,0.009381057012231284,0.9492086984652222,0.3563350734949079,0.002389226770039809,0.17602980512218674,2.4386873920552676,5.809893442622951,0.08959565585592454,0.048619530428502734,1.0893066835310703,-0.4365026908972933,7.333993065573768,-0.4365026908972933,6.136215277777778,0.9468952451585527,8.72028476017065,-6.756117736443997,5.696487046632124,12.768791991980839,-0.39363366722973075,0.03874687098905553,0.36439272366055514,0.34758100536675335,13.13833777922594,0.017795770616808343,14.580310880829016,-0.13125250286887402,3.235618846063639
Result3949119,c1ccc(PCP(CPc2ccccc2)c2ccccc2)cc1,41.533,118.8415,0.1370,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"41.5326, 0.8024",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,2,0.0,0.0,1.0624999999999998,41.5326,0.8024,0.0,1.1141669722527807,0.012729394227503769,5.3982244897959175,178.7163846915326,15.913619688716722,-0.07843075501805608,7.048429428571426,0.018246182235863398,1.2604472361653765,0.04725722369847792,0.09087426526043596,0.03806768033378801,1.2701251214077587,0.2032631323962854,-0.08261966120612729,0.10103049447545347,1.5490830636461703,5.5476426666666665,0.0210222014722781,-0.039187816881448616,1.022733351105751,-0.07843075501805608,7.134758853333333,-0.07843075501805608,5.92092391304348,1.1231443273202364,5.450820958059366,30.34458218549127,5.4219320388349495,11.805996864019667,-0.3131253119883938,0.007932015154922967,0.4768623256191795,0.32473999113743834,0.0,0.011147709756570973,18.49514563106796,-0.03524947849276671,3.02180962969549
Result3949108,CN(C)c1c(N)cccc1Pc1cccc(-c2cccc(P(C)C)c2)c1,36.615,97.0518,0.0860,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"36.6154, 0.2802",0.05199823768686698,0.1243972321309733,0.06442562223749324,0.15285281509040824,3,0.09259259259259278,3.4490740740740735,1.4760842589662049,36.6154,0.2802,0.0,2.1199677938808374,0.08288752720957675,5.4454647887323935,176.99329770729327,26.547196896729385,-0.08257579601550025,7.094274084507043,0.06388484554423424,1.21400213104465,0.11437397745200853,-0.02865076359964659,-0.01691073176961389,1.2593064726458336,0.35870074663865076,-0.1662558152123367,0.3915433468782037,2.1007194244604315,5.738733333333334,0.06535008290542862,-0.10470628703461884,1.2230060163048135,-0.08257579601550025,7.293109244444443,-0.08257579601550025,6.1055925925925925,1.1382786403846863,6.233083965938,-19.927514792899412,5.714111510791367,38.058572381832114,-0.4420127164629454,0.03834633336179487,0.4249129441265186,0.35933899392980717,12.13273413692322,0.027685233238151658,15.007194244604317,-0.10576126672178338,3.1747276019420667
Result3949117,CC(C)c1ccc(-c2c(C(C)C)cc([O-])cc2C(C)C)c(P(C(C)C)C2CCCCC2)c1,35.946,100.1386,0.1453,O=C([O-])C.[Cs+],CC(N(C)C)=O,"35.9458, 0.9959",0.056742661225519415,0.1265444360281399,0.07445192098979814,0.15437109729761034,3,0.09259259259259278,3.4490740740740735,1.4760842589662049,35.9458,0.9959,0.0,2.0586029067041722,0.1138579223357776,5.602573289902282,184.1183517645283,10.411067291079613,-0.2674326026706979,7.219414872964171,0.10318385697328754,0.8730004988801732,-0.16562288777599993,-0.1883227004764596,-0.1113764447416181,0.680938085065723,0.32855729571713005,0.027822234910405492,0.45929913818848894,1.7922520221370795,5.595741496598637,0.10193126766178531,-0.1610292671583385,1.1541769343639645,-0.2674326026706979,7.179732136054419,-0.2674326026706979,5.992826923076923,0.928523963793016,3.7876388895015616,-133.17157415957044,5.739837164750957,0.0,-0.8889836720731543,0.03669392724658923,0.4221486622517214,0.33711587972589513,12.13273413692322,0.033132653177953136,14.980842911877394,0.08380347996929442,2.806724797917866
Result3949107,CC(C)c1ccc(P(C(C)C)C2CCCCC2)cc1-c1ccccc1C(C)(C)C,31.535,102.7141,0.0949,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"31.5354, 1.8219",0.05199823768686698,0.1243972321309733,0.06442562223749324,0.15285281509040824,3,0.09259259259259278,3.4490740740740735,1.4760842589662049,31.5354,1.8219,0.0,1.5682261208576997,0.11824759540649209,5.400459259259258,169.6739696183793,5.304539896238907,-0.10889833711262242,7.0524438,0.11529871580122827,1.3076866549088775,-0.03143655897033439,-0.06794267318691981,-0.0402248356969907,1.3114551347662913,0.2665558843957724,-0.06621565693154967,0.46256855629543536,1.4218455743879472,5.559659259259262,0.11364233059681879,-0.06322149836739535,1.2850753184356094,-0.10889833711262242,7.144653866666666,-0.10889833711262242,5.9560208333333335,1.2581475960439819,3.559482066119921,-89.21185185185182,5.6484936440677975,0.0,-0.34387439550653653,0.03916515538657131,0.4258055053198761,0.3391398896325235,0.0,0.03361440324053589,12.567796610169491,0.013695683682913093,3.0524279252609534
Result3949112,Cc1cc(P(Cc2ccccc2)c2cccc(C=Nc3cccc(N4CC(C)OC(C)C4)c3)c2)cc(C)c1C,30.397,92.3698,0.1332,O=C([O-])C.[Cs+],CCCC#N,"30.3971, 1.4540",0.056742661225519415,0.1265444360281399,0.07445192098979814,0.15437109729761034,1,0.0,0.0,1.3691437802907915,30.3971,1.454,0.0,2.4093023255813955,0.06449065956765516,5.64117105263158,173.77229727280525,15.508989523328292,-0.5559041664254194,7.230417956140352,0.11260077558934585,0.8897364706331252,0.04250968015603035,0.04021315843410535,0.023034657650042256,0.8988665956519193,0.6603531138869183,-0.0206350622262675,0.3452564008242587,2.5974025974025974,5.893909090909093,0.11086971374860341,-0.039396638241524055,1.0098208057531723,-0.5559041664254194,7.417750615384614,-0.5559041664254194,6.175975609756098,0.8702011339238497,9.29216225227932,102.53364014902472,5.659935497835496,17.98942254267563,-0.43145753398016934,0.020522841163550336,0.3586311818165425,0.3653662412490413,6.2146005795353165,0.025457348169886807,14.108225108225108,-0.13607279771281416,1.6347475520885644
Result3949115,CCP(CC)c1ccccc1N=Cc1c(N(C)C)cccc1P(CN(C)C)c1ccccc1,28.941,100.3807,0.1243,O=C([O-])C(C)(C)C.[K+],CC1=CC=C(C)C=C1,"28.9414, 0.8400",0.5051641116163132,0.1428941881283608,0.476153268219384,0.1556534312908589,2,0.0,0.0,1.0624999999999998,28.9414,0.84,0.0,2.5787284610814023,0.10190471038208435,5.697817316017318,183.8738897988455,20.8135294195672,-0.5467703521737914,7.285540363636362,0.1474442015491324,1.0667256159285907,-0.05130624118639688,-0.08948633701655404,-0.04786605904497719,1.070325869181565,0.29264359519453415,-0.10794572669090367,0.35728467089383315,2.5221143473570655,5.764445161290323,0.1459103866417505,-0.10639217398148103,1.0588163064586646,-0.7142141029483702,7.334467274193546,-0.16744375077457874,6.1061875,1.0233604957805904,7.312461824752962,-49.65129755605947,5.858206310679611,51.70026252694956,-0.4445780844033328,0.04147058825129421,0.42439843462005516,0.3625846971917198,0.0,0.02170563952550926,15.62621359223301,-0.2354718418374046,0.7321949346881589
