Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3951441,CC([NH3+])C(N)(c1ccccc1)c1ccc(N)cc1,0.9565,-727.5459976391235,-0.6454180100812861,-0.29755797111909876,116.0839,151.4632,153.1205,16.4260,0.9344867632706254,0.9565,0.037
Result3951439,C=C[N-]C(=CC1=NNC2(CC(c3cccc4ccccc34)=NN2)C12C(=O)NN=C2C)NC,0.9485,-1254.3233065221716,-1.6398113877199205,-0.2496097589566839,129.0210,145.4550,179.4907,3.4515,0.941374384612996,0.9485,0.0489
Result3951437,CC(CC(C)(C)N)=NN=C1SC([S-])c2ccccc21,0.9463,-971.7620096352434,-3.854747991234478,-0.14522704940750875,125.9967,132.8392,13.1861,103.0403,0.9505017953438717,0.9463,0.0491
Result3951433,CC1=C(C(=O)NC(C)C(C)C)CN=N1,0.9424,806.6261177639063,0.8786234577077453,-0.11302717497871347,171.7724,154.0541,105.3476,25.4117,0.9647307324238924,0.9424,0.0437
Result3951442,CCC1SC(C)C(C)NC1C,0.9387,-564.6388871653568,-0.5925000000000004,0.3518528486491859,40.7862,135.6575,141.4707,2.0875,0.9704943010455985,0.9387,0.0573
Result3951448,Cc1c(CCCN2CCC(C(=O)Nc3ccccc3C(C)(C)C)SC2=O)c(=O)oc2ccccc12,0.9383,-1351.0393040419003,-1.5212027060299445,0.11481582105546094,7.7085,161.1233,139.7170,22.2761,0.9635507364406339,0.9383,0.0571
Result3951446,CC1(N)CCCC1N1CCCC12NCCCC2N1CC(=O)CCC12CCNCC2,0.9372,-50.18833991148668,0.19241833474603906,-0.023669999580306314,168.1054,154.0651,164.7533,76.7909,0.9074633716526919,0.9372,0.0389
Result3951447,CNCSCc1cscn1,0.9368,-181.3835524227219,-1.087619047619048,-0.04983923107726741,141.6267,148.9518,104.4669,79.2689,0.9981273929383369,0.9368,0.0551
Result3951436,CCC(C)(C)C1SCCN1C(=O)C[NH3+],0.934,-1474.1079784624087,-2.286,0.13574432071060133,161.4618,158.6422,50.2418,141.2401,0.9152024580625617,0.934,0.0441
Result3951438,CCc1cc(S(=O)(=O)N2CCc3cc(Cc4ccccc4)ccc3C2)no1,0.9335,117.5583462893084,-0.25576627554610853,0.018808797864626334,110.9775,157.8233,181.4415,23.9437,0.9217516032806143,0.9335,0.0421
