Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3934675,Cc1ccc2c(cc(O)c3cccnc32)n1,1.6508,-469.0226660750143,-1.1005917159763312,0.17784547252624608,164.9548,75.5180,129.5641,152.1353,0.9069823622703552,1.6508,0.0663
Result3934671,CCOc1nsc(C)n1,1.6427,-231.89274536428474,-9.859429065743944,0.47778992479150645,140.3040,116.0866,64.6577,18.8950,0.8476995825767517,1.6427,0.0681
Result3934667,Cc1cnc2c(C3=CCCC3)noc2c1,1.6222,-400.11741266109885,-3.94451303155007,0.14185203802231502,165.6844,91.4074,63.4560,56.5177,0.9256513118743896,1.6222,0.0551
Result3934673,Cc1cc2oc3c(c2c2nc([N-]S(C)(=O)=O)sc12)CCC3,1.5876,-767.6445261845463,-3.2270417971110024,0.02671603383957663,170.8361,97.9538,86.9251,129.0598,0.9348899126052856,1.5876,0.0589
Result3934670,Cc1ccc(C23CCCCCN2CCOC3)nc1,1.5768,-195.42737272700919,-0.22750000000000004,-0.047271268627140275,152.7107,80.8080,116.5042,1.5741,0.12428168952465057,1.5768,0.0702
Result3934672,CCc1nocc1CN1SCC2(CCCCCC2)C1=O,1.4525,478.1621777143465,0.7443770300913161,-0.20304319859302283,167.8646,99.6662,81.3562,166.2818,0.025042466819286346,1.4525,0.0825
Result3934666,CCc1nc(C(=O)[O-])sc1S(=O)(=O)N1CCCC(C)(c2ccccc2)C1,1.4295,-948.520595757913,-2.6916212616145203,-0.18989637151635858,167.0751,138.8206,65.3270,64.2440,0.06573940068483353,1.4295,0.047
Result3934669,Cc1cnccc1-c1nc2ccccc2[n-]1,1.3832,170.55434402745374,-1.4470702843123107,0.10975966383529913,167.6289,128.1184,184.3938,76.2007,0.1715642511844635,1.3832,0.0527
Result3934674,c1ccc(C2CN(CC3C4CC5CC(C4)CC3C5)CCO2)nc1,1.35,1049.6158463678216,0.648888888888889,-0.10754901384460717,165.8992,97.1041,91.9706,81.5286,0.9486210346221924,1.35,0.0414
Result3934676,Cc1cc2c(cc1Cc1ccn[nH]1)OCO2,1.3473,482.02635527684515,1.1636976824628154,-0.10010504133492572,170.0561,120.9430,110.4872,11.6240,0.9507958292961121,1.3473,0.0471
