Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3951400,CC1(C)[NH2+]CSC12C(c1coc3ccccc13)=COC21CCC=CCC1,1.4565,-1267.6455626970737,-1.2739327979712594,-0.04469637357728207,134.1569,45.2753,110.1114,28.7309,0.30503266908255944,1.4565,0.132
Result3951407,CC1(C)c2sc3nc4c(ccc5cnoc54)cc3c2CCC1NC(=O)c1ccc(-c2ccccc2)cc1,1.3751,5.178659712866491,0.023525446977580057,0.04039227465662289,164.0361,62.1474,118.3857,119.4084,0.8296123963651143,1.3751,0.124
Result3951402,COc1cccc(-c2c(C)noc2-c2c[n-]cn2)c1OC,1.361,-904.0416077441038,-1.735918367346939,-0.06964917555344238,119.2880,137.6381,23.3661,17.1863,0.3486778419326636,1.361,0.1182
Result3951394,O=C1c2cnc3cccnc3c2NC23C=CC(c4ccncc4)=NC2=CC=CN13,1.3589,-101.05161541684835,-0.23765883864821546,-0.05156061601848552,156.2196,98.0904,8.3923,37.0372,0.5646534068896859,1.3589,0.113
Result3951411,CC(C)N1CCN(c2nn(C)c3c2ccc2c4cc(C(N)=O)ccc4ccc23)CC1,1.3496,236.9210427167093,0.11276181240123738,-0.021026875444093093,166.2870,154.8335,117.4628,50.8367,0.6991642728311691,1.3496,0.16
Result3951410,COc1cc(OC)c2oc(=O)c3noc(-c4nccc(S(=O)(=O)c5ccc(Cl)cc5)c4OC)c3c2c1OC,1.3491,-464.8267690882601,-0.24022376515451294,-0.07704001340997517,136.2389,125.0173,78.8608,36.5142,0.703727245861945,1.3491,0.1328
Result3951395,Cc1c(C(=O)c2cc3c(Cl)ccc(Cl)c3[nH]2)noc1O,1.3434,128.7406428570857,1.8783446712018153,0.17444241851642028,61.3337,145.3208,82.6182,18.4225,0.4707624758995781,1.3434,0.1424
Result3951409,CN1Cc2ccc3c(c2C1)C(C(=O)N1CCNCC1(N)c1ccc(N)c2occc12)CO3,1.3387,-1582.524045250909,-0.7659646413865747,-0.06896001993723146,122.8438,101.2094,85.4942,6.1413,0.5729483519422333,1.3387,0.1328
Result3951408,NC1(O)Cc2c(c3ccccc3c3ccccc23)N1,1.3311,-1135.1653369732796,-1.1125,-0.011453961674538469,150.0556,74.4606,15.5758,53.4318,0.17417675621515083,1.3311,0.11
Result3951401,Cc1noc2nc(O)ccc12,1.3276,-9.27061730424171,-0.9938485198000778,0.5696622434546825,171.6849,52.6332,96.2281,50.8163,0.8709683342145595,1.3276,0.1401
