Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3943813,Cc1c(-c2ccncc2)cnc2c1NCCN2,1.571,-636.7548766057081,-1.438099780321424,0.15066204412753206,201.4978,261.3033,33.5870,105.0118,0.7002924680709839,1.571,0.0745
Result3943818,Cc1ccncc1-c1ccncc1,1.5108,-85.45788956877334,-0.33833228313379543,-0.34870499052432175,255.2084,117.1820,29.4597,83.1579,0.6304343342781067,1.5108,0.057
Result3943807,Cc1ccncc1-c1ccncc1,1.4499,-85.45788956877334,-0.33833228313379543,-0.34870499052432175,333.4885,110.5787,21.0210,65.1499,0.8749168515205383,1.4499,0.0629
Result3943816,c1cncc(-c2cccnc2)c1,1.4432,62.803017999298795,0.009999999999999707,0.2821371183717165,197.6677,102.7563,32.0649,128.9567,0.9583711624145508,1.4432,0.0652
Result3943810,Cc1ccncc1-c1ccncc1,1.4266,-85.45788956877334,-0.33833228313379543,-0.34870499052432175,192.3857,191.9895,58.1559,48.2734,0.666566789150238,1.4266,0.0596
Result3943814,C1=COCCC(=Cc2ccccn2)C1,1.3117,454.9669794123691,0.9309751043399583,-0.05246495472332574,202.2894,105.0491,12.8746,60.7994,0.8325322270393372,1.3117,0.0379
Result3943811,c1cncc(Cc2cccnc2)c1,1.2757,-161.82016681917588,0.17332230623818526,-0.16648241735102257,310.6815,105.8531,33.2992,117.0526,0.7351570725440979,1.2757,0.0632
Result3943820,Cc1ccnc(-c2nnc([N-]c3cccc(Br)c3)o2)c1,1.2736,253.98938638128968,-2.3295454545454546,-0.30805535388851835,187.8206,82.6900,51.5745,59.2173,0.8265207409858704,1.2736,0.0457
Result3943808,CCN1C=C(C#CC2CSCCS2)NC1,1.2552,467.96327997254093,2.8823504427785682,-0.22008344582492181,189.0091,107.7293,66.3137,121.8453,0.6973554491996765,1.2552,0.0479
Result3943809,c1cncc(C2C[NH2+]CCS2)c1,1.1974,-125.4895119429161,-0.20179047619047605,0.2735974721543731,193.2377,200.6457,65.2914,125.2908,0.956595778465271,1.1974,0.0457
