Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3941137,Cc1cc(C(=O)N2CCOCC2)cc(-c2cccnc2)c1,1.107,-280.96471184810775,-0.19336432797971276,0.05451299810954958,246.3538,78.1150,59.4526,9.8182,0.25127941370010376,1.107,0.124
Result3941132,Cc1cnccc1-c1nc2c(s1)CCC2,1.0397,-373.9985088918795,-4.782526115859451,0.08656246215772993,240.6359,222.8456,70.7783,433.7926,0.6307835578918457,1.0397,0.1307
Result3941125,Cc1cncc(-c2cnccn2)c1C,1.0394,337.54874381184106,0.6893629629629628,0.2811259092666111,288.9092,81.6316,33.4338,59.1781,0.6855249404907227,1.0394,0.0942
Result3941131,Cc1ccncc1-c1ccncc1,1.0374,-85.45788956877334,-0.33833228313379543,-0.34870499052432175,242.8216,193.1855,44.6770,56.7404,0.5797476172447205,1.0374,0.1275
Result3941130,Cc1cncc(-c2ccncc2)c1C,1.0105,181.25087864624112,0.35581854043392497,-0.390355345620698,295.5380,84.2040,53.9942,35.8536,0.06737755239009857,1.0105,0.0968
Result3941136,Cc1cncc(-c2ccccc2)c1C,1.0066,181.98069538821915,0.05581416267512211,0.2612343598292628,201.4995,148.8228,56.6333,55.9819,0.9346154928207397,1.0066,0.0974
Result3941138,Cc1ccncc1-c1ccnc2occc12,0.88925,-300.62937524875736,-0.4961961115807272,-0.09658016974629131,239.9214,266.9865,21.7180,209.9061,0.3468998372554779,0.8892,0.1123
Result3941128,Cc1ccncc1-c1nc2ccccc2[nH]1,0.87503,501.5110369498671,-0.4397133338932281,0.04190738736300656,189.6482,126.9967,59.9533,57.4622,0.70810866355896,0.875,0.0774
Result3941127,c1cncc(Cc2cccnc2)c1,0.84343,-161.82016681917588,0.17332230623818526,-0.16648241735102257,218.0705,166.1465,51.9352,56.8531,0.01210719533264637,0.8434,0.066
Result3941135,Cc1ccncc1-c1ccncc1,0.84325,-85.45788956877334,-0.33833228313379543,-0.34870499052432175,235.3943,108.0760,94.3452,189.8463,0.8967055082321167,0.8432,0.0561
