Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3932683,Cc1noc(C)c1CC1CCCC[NH+]1C,1.7454,525.6339126984085,1.314183501683502,0.06749102181484057,129.9799,122.5597,81.8454,155.9558,0.15664741396903992,1.7454,0.0676
Result3932689,Cc1ccncc1CC1([NH3+])CCCCOC1,1.7123,-14.69711902426975,0.28791088385682967,-0.08014310922425047,136.7602,107.8363,75.0670,148.0936,0.2739895284175873,1.7123,0.0822
Result3932685,Cc1cc(=O)c2c(ccc3ccc(C4CCCC4)nc32)[nH]1,1.7049,-633.9231848693249,-1.695642530674968,-0.22495987759312627,134.5024,76.3022,81.4285,168.4564,0.947407066822052,1.7049,0.0422
Result3932682,CC1CCCC(C=[N+](C)[O-])C1,1.6879,-272.5451333346417,-0.5343068261787474,0.2422470779052033,103.9994,97.0724,74.0808,147.9002,0.03781186789274216,1.6879,0.0658
Result3932687,CC1CCC(C(C)C)C(Oc2ncccn2)C1,1.6821,367.02796692741373,-0.4057272262400469,0.06918690329738986,111.8781,97.0899,20.7730,163.2842,0.5078850984573364,1.6821,0.0594
Result3932690,CCC(=O)c1cccnc1,1.6683,-306.92365858103574,-1.606994459833795,0.3563894504708491,135.1629,153.5638,76.6219,154.8037,0.08557339012622833,1.6683,0.0697
Result3932684,Cc1ccnc2ccc3sc(C4CC5COCCN5C4)nc3c12,1.6662,458.1388975803203,0.9443453756907293,0.015048114562756674,155.1908,92.7446,79.8278,30.8259,0.6260142922401428,1.6662,0.0633
Result3932688,Cc1cnc2c(C(=O)N3CCOCC3)ccc(N)c2c1,1.5996,-262.62029156499534,-0.25013696128561014,-0.16100758135707746,121.8028,80.4569,95.3411,147.9299,0.9562128782272339,1.5996,0.05
Result3932691,Cc1cccc2c(C3CN(S(C)(=O)=O)CCS3)ccnc12,1.5465,-87.8313055874354,1.2447134062518679,0.0439225146375814,154.6840,89.2664,99.9757,82.6653,0.5737267136573792,1.5465,0.0597
Result3932686,Cc1noc(C)c1CSc1cccc2c1NC=CO2,1.477,-124.07227253009913,-3.037375107931417,0.12451518304367296,125.8752,102.4424,79.4685,27.7324,0.0504276305437088,1.477,0.076
