Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS3Z,base_GATS2pe,base_GATS3m,base_GATS1se,solvent_GATS4se,solvent_SdssC,solvent_VSA_EState9,solvent_NsCH3,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3947810,CN(C)c1ccc(N(C)C)c2c1ccc1c(-c3c(CP(C)C)ccc4ccccc34)cccc12,44.901,117.9004,0.1492,O=C([O-])C.[K+],CC(N(C)C)=O,"44.9010, 0.0000",0.6819085487077534,0.1574807960088896,0.6971767885426821,0.1453627869996672,1.4760842589662049,0.09259259259259278,3.4490740740740735,3,44.901,0.0,0.0,3.43338861249309,0.07325415936765073,5.631914163090129,210.50840628226496,9.799819461700956,-0.04781510096074393,7.207228935622317,0.12212390723652257,1.0024761881303519,-0.11634487874053495,-0.1801126824121203,-0.11740024698994524,1.05460401360388,0.6546616851101061,-0.06529291101822646,0.5273594748219633,3.115426105717368,5.836292682926829,0.1203493553517254,-0.009746408281406898,1.0713412999879852,-0.04781510096074393,7.357700243902439,-0.04781510096074393,6.154478873239436,0.9511896021675813,8.07656797093493,-112.35913302476013,5.876767475728156,51.320158600874784,-0.44797586281490565,0.024212759966372385,0.37565800662521387,0.39700351806987694,0.0,0.028856837107911315,17.145631067961165,-0.21579227106759508,1.865134551778391
Result3947818,CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,40.742,119.0411,0.0873,O=C([O-])C.[K+],CC(N(C)C)=O,"40.7417, 0.1928",0.6819085487077534,0.1574807960088896,0.6971767885426821,0.1453627869996672,1.4760842589662049,0.09259259259259278,3.4490740740740735,3,40.7417,0.1928,0.0,2.6726084373143197,0.06475138807405836,5.641063492063492,206.11345541025725,20.40889925417877,-0.5366941714957589,7.230853166666663,0.12348833640270102,1.070642765404754,-0.16491221759188157,-0.2643642365544518,-0.1681505094629642,1.1088382074259657,0.2730017401615745,-0.16343062771078748,0.3993942999550288,2.395375070501974,5.796738738738741,0.1210883774079186,-0.24114902962599957,1.1586970328410864,-0.5366941714957589,7.343419333333332,-0.5366941714957589,6.116414062500001,1.0267407788868,6.824937879897916,-165.02991996505696,5.902693908629443,37.99050739240972,-0.4473493463156663,0.021817983638467164,0.37034128918769277,0.3637590457997152,0.0,0.03303382557137713,17.121827411167512,-0.19169531581693347,0.4982783811377241
Result3947816,CCP(CC)c1ccc(C)cc1[O-],38.8,92.0814,0.1007,O=C([O-])C.[Cs+],CCCC#N,"38.7998, 0.0002",0.07445192098979814,0.15437109729761034,0.056742661225519415,0.1265444360281399,1.3691437802907915,0.0,0.0,1,38.7998,0.0002,0.0,1.5572649572649573,0.1557700590395409,5.466357142857144,124.20643989315457,10.411067291079613,-0.19705761316872406,7.203982571428569,0.13349097162510767,0.7242040659762176,-0.04957259066718393,-0.08093434343434343,-0.042343770643413915,0.5740101082789414,0.17536647355387364,-0.06869551323590901,0.3798783884144078,0.5910493827160495,5.54349019607843,0.13309527245612804,-0.13876974551943638,1.2786582021765838,-0.19705761316872406,7.173565411764708,-0.19705761316872406,5.993379310344832,0.759924927934965,2.020408397669633,-88.9751031253211,5.775520833333335,12.323820054935842,-0.8884230763693057,0.06972711419738419,0.4930320507647122,0.2958911299835842,19.056471336613846,0.024241773243915667,9.666666666666666,0.04080820485866573,2.2162100820556994
Result3948917,C1=CC(C2=NC(P(c3ccccc3)c3ccccc3)N3NCCC23)c2ccccc21,38.458,109.5065,0.0912,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"38.4581, 0.0381",0.06442562223749324,0.15285281509040824,0.05199823768686698,0.1243972321309733,1.4760842589662049,0.09259259259259278,3.4490740740740735,3,38.4581,0.0381,5.9068640166764395,4.065405831363278,0.11615158278122466,5.896130952380952,205.96214793585472,16.0348711895882,-0.6402272706064593,7.418720583333331,0.121251629726206,0.8442818673989592,-0.08888430296243406,-0.10559540889526539,-0.05938836439925764,0.8449780267811918,1.1162118703903836,0.0350710529218828,0.1489956765150181,4.103848946986202,6.015138834951455,0.1205618732099248,-0.038487794694969324,0.9828560708202685,-0.6402272706064593,7.483308466019415,-0.6402272706064593,6.263357627118644,0.8184077190152788,7.502524561694062,4.5494589239445204,6.0381535947712415,6.544756405912575,-0.386682677127287,0.03970032695266975,0.34485525945204,0.3592818079413302,0.0,0.017707802560224608,18.575163398692812,-0.16379920043334315,3.686971195256252
Result3947819,[c-]1cccc(CP(c2ccccc2)c2ccccc2)c1,37.19,100.4470,0.0589,O=C([O-])C.[K+],CC(N(C)C)=O,"37.1901, 0.2772",0.6819085487077534,0.1574807960088896,0.6971767885426821,0.1453627869996672,1.4760842589662049,0.09259259259259278,3.4490740740740735,3,37.1901,0.2772,0.0,2.6886145404663924,0.12086541789496327,5.621258426966292,210.3883497170161,10.609079792477814,-0.34716049382716063,7.181156134831459,0.12024868689034196,1.0685996696257103,-0.08468960102900526,-0.13414634146341467,-0.05962059620596208,1.0753273061484787,0.19001991384646116,-0.09334601814520087,0.058236886650267244,3.5813008130081294,5.711540983606557,0.11969496883265762,-0.07183084441341182,0.9772408979912868,-0.34716049382716063,7.23357380327869,-0.34716049382716063,6.054236842105263,0.9807735134733876,5.705049164867749,25.194939795762835,5.744615853658536,0.0,-0.4618241750498841,0.04844249710044444,0.37389360888819057,0.3220087372354866,6.06636706846161,0.011978028599776147,16.682926829268293,0.02999532368528436,3.59546635815744
Result3947820,[c-]1cccc(CP(c2ccccc2)c2ccccc2)c1,37.19,101.4315,0.0973,O=C([O-])C.[K+],CC(N(C)C)=O,"37.1901, 0.2774",0.6819085487077534,0.1574807960088896,0.6971767885426821,0.1453627869996672,1.4760842589662049,0.09259259259259278,3.4490740740740735,3,37.1901,0.2774,0.0,2.6886145404663924,0.12086541789496327,5.621258426966292,210.3883497170161,10.609079792477814,-0.34716049382716063,7.181156134831459,0.12024868689034196,1.0685996696257103,-0.08468960102900526,-0.13414634146341467,-0.05962059620596208,1.0753273061484787,0.19001991384646116,-0.09334601814520087,0.058236886650267244,3.5813008130081294,5.711540983606557,0.11969496883265762,-0.07183084441341182,0.9772408979912868,-0.34716049382716063,7.23357380327869,-0.34716049382716063,6.054236842105263,0.9807735134733876,5.705049164867749,25.194939795762835,5.744615853658536,0.0,-0.4618241750498841,0.04844249710044444,0.37389360888819057,0.3220087372354866,6.06636706846161,0.011978028599776147,16.682926829268293,0.02999532368528436,3.59546635815744
Result3948920,CCN(CC)C(N)P(c1ccc(C)cc1C)c1ccccc1-c1ccccc1,36.425,118.8972,0.0798,O=C([O-])C(C)(C)C.[K+],CCCCOC(C)=O,"36.4250, 1.0056",0.476153268219384,0.1556534312908589,0.5051641116163132,0.1428941881283608,1.0555555555555556,-0.18199074074074065,0.0,2,36.425,1.0056,0.0,2.750524109014675,0.12057698396644345,5.645841860465113,179.81350221874732,16.34274726964,-0.7370445956160239,7.237606595348836,0.10618163227916358,1.1994314426730621,0.008153143226327266,-0.045919218332176576,-0.025406611464456223,1.2495301734302298,0.33051708351769027,0.11041091247134138,0.33316279863127013,2.574553828439839,5.777898095238096,0.10527281616903458,-0.193006471583692,0.991606779828856,-0.7370445956160239,7.320377599999996,-0.7370445956160239,6.121065573770492,1.1396201419495144,6.547532946127174,35.16245154471717,5.787095854922279,13.08951281182515,-0.3568006385556063,0.041181820953182846,0.38268355055512654,0.34562513060257366,0.0,0.021790462659255643,15.196891191709845,0.0364488627275463,2.94129949893843
Result3947817,CN(N)c1ccc(SCP(c2ccccc2)c2ccccc2)cc1,32.747,96.4258,0.1506,O=C([O-])C.[K+],CC(N(C)C)=O,"32.7474, 0.6548",0.6819085487077534,0.1574807960088896,0.6971767885426821,0.1453627869996672,1.4760842589662049,0.09259259259259278,3.4490740740740735,3,32.7474,0.6548,0.0,2.0512820512820515,0.1523023988754333,5.539522772277228,181.7151806565115,21.460662586698586,-0.3668105187891342,7.192251188118808,0.10023005898156424,1.0312630498908522,0.0824154541654095,0.06701861130994989,0.03362514029180696,0.9781759384477278,0.2248892177291057,-0.018154735403074277,0.1404000986631415,2.206060606060606,5.842715789473685,0.10258178813360264,-0.15219265208246183,1.0102607625328879,-0.3668105187891342,7.400833249999996,-0.3668105187891342,6.205704255319151,0.9871863208843085,6.172838576710507,35.62188690748363,5.660247272727271,17.550526517920424,-0.3946719469523827,0.06465180140149017,0.3977106006584445,0.34414649107398365,18.809556932068304,0.018126254973133842,17.527272727272727,-0.12927835834829127,4.56777267388032
Result3947811,CC(=NP(c1ccccc1)c1ccccc1)c1cccnc1-c1cccc2c(C(C)C)ccc(C(C)C)c12,31.407,104.2803,0.1282,O=C([O-])C.[Cs+],CC(N(C)C)=O,"31.4068, 0.1314",0.07445192098979814,0.15437109729761034,0.056742661225519415,0.1265444360281399,1.4760842589662049,0.09259259259259278,3.4490740740740735,3,31.4068,0.1314,0.0,3.771990740740741,0.0430271451694393,5.708387755102044,212.21297639132575,10.609079792477814,-0.8998793965233163,7.259752514285714,0.1191894447854297,0.9658695525047886,-0.13686874015814904,-0.19988540984582415,-0.11777822985848901,0.9550929095696763,0.4674360601913104,-0.005349630858071129,0.3652420620960107,3.3816199376947043,5.805946564885498,0.1162156144153878,-0.07549894244616968,1.1529080669819887,-0.8998793965233163,7.312774580152672,-0.8998793965233163,6.12367012987013,0.9197954390308809,9.623116166649691,-111.4698447117913,5.927304205607476,0.0,-0.3919834903119372,0.013914410171397548,0.3503622419614708,0.38021745046544875,12.263210640074686,0.023468843794524723,17.50467289719626,-0.07945769803315034,2.288409479161031
Result3948918,CC1(O)CCC(C)(C)C(P(OCc2ccccc2)c2ccccc2)C1,30.845,90.0043,0.0938,O=C([O-])C.[K+],CCCC#N,"30.8449, 0.8628",0.6819085487077534,0.1574807960088896,0.6971767885426821,0.1453627869996672,1.3691437802907915,0.0,0.0,1,30.8449,0.8628,0.0,1.6690953248330298,0.04587486761000377,5.8436560509554125,158.2491029606232,5.304539896238907,-0.8040224762744603,7.427845796178343,0.14469858499709248,1.063119831906645,-0.2231617801902744,-0.10341643582640807,-0.06401463191586645,1.0251803885385344,0.3646812765289532,-0.22800339192497063,0.15923742629449827,2.113168724279835,5.832693069306931,0.14063739870534492,0.018627745828100804,0.8982143682859668,-0.8040224762744603,7.386940811881186,-0.8040224762744603,6.141957142857144,1.027888771949979,4.432041295276196,9.143575674439877,5.799889506172839,0.0,-0.3928141072958544,0.01622701184016779,0.38658984240070626,0.33483234718895094,12.990104268152233,0.03193894224339015,13.932098765432098,-0.024279965133634066,2.9810516637545064
