Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS2pe,base_GATS1se,base_GATS3m,base_GATS3Z,solvent_SdssC,solvent_VSA_EState9,solvent_GATS4se,solvent_NsCH3,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3950838,COP(Oc1ccccc1)Oc1ccc2cc3ccccc3cc2c1,69.333,113.9838,0.0839,O=C([O-])C.[K+],CCCCOC(C)=O,"69.3331, 9.3925",0.1574807960088896,0.1453627869996672,0.6971767885426821,0.6819085487077534,-0.18199074074074065,0.0,1.0555555555555556,2,69.3331,9.3925,11.49902366656781,4.406991260923845,-0.23797288626276294,6.144263157894738,206.4278559385556,9.047494323423635,-1.500974455968943,7.693953736842106,0.23798449612403128,1.0716842173267005,-0.20239447378531952,-0.1336652314316469,-0.07039399092970522,1.052529209349685,0.4914923214075448,-0.11185224324312552,0.0625189999475863,4.656944444444444,6.303055555555556,0.22467293160094362,-0.019091135675705004,1.2248526381438267,-1.500974455968943,7.776476305555552,-1.500974455968943,6.385373333333334,0.9751258568144708,7.322591862055695,-33.56927297668039,6.304656249999999,7.109797541277533,-0.4603562442059008,-0.08925709868294164,0.3246583048302731,0.4995277510859461,48.53093654769288,0.017768767065368344,20.9875,0.5334070317754749,-0.18439530375564758
Result3950848,[c-]1ccc(P(c2ccccc2)c2ccccc2)cc1,65.832,101.5317,0.1366,O=C([O-])C.[K+],CC(N(C)C)=O,"65.8318, 2.2603",0.1574807960088896,0.1453627869996672,0.6971767885426821,0.6819085487077534,0.09259259259259278,3.4490740740740735,1.4760842589662049,3,65.8318,2.2603,0.0,3.7407407407407405,0.11894024339065115,5.614545454545455,233.71520270197462,15.913619688716722,-0.46598765432098777,7.1785320000000015,0.11882362543189054,1.050326139109461,-0.19726792808102675,-0.30670751723383305,-0.13913086640359368,1.0575289575289575,0.17677669529663687,-0.028965194150269713,-0.00777514969223459,4.108108108108108,5.748181818181818,0.118518113489421,-0.018647882318075203,0.9534042052697658,-0.46598765432098777,7.256030399999999,-0.46598765432098777,6.066814285714285,0.9558226282905692,5.721885917273355,-16.44911516965389,5.8879864864864855,0.0,-0.4651974996178141,0.04867878590110991,0.3616306238164925,0.32304942599786335,12.13273413692322,0.011722306294206161,18.0,0.03341054531254019,3.6058299627409256
Result3950843,[S-]c1[c-]cccc1P(c1ccccc1)c1ccccc1,63.736,114.2579,0.0585,O=C([O-])C.[K+],CC(N(C)C)=O,"63.7359, 9.4776",0.1574807960088896,0.1453627869996672,0.6971767885426821,0.6819085487077534,0.09259259259259278,3.4490740740740735,1.4760842589662049,3,63.7359,9.4776,0.0,4.254428341384863,0.08204537149339332,5.669674418604652,261.49564039832217,15.913619688716722,-0.602237654320988,7.2705701395348825,0.061829652996845404,1.0275172043535559,-0.2241120489591967,-0.33516483516483514,-0.16804407713498623,0.8305948511176927,0.2492969859635601,0.0660781764360883,0.019116753861656757,4.62962962962963,5.7700000000000005,0.06548582042173193,-0.15919804307974997,0.9567374009391092,-0.602237654320988,7.292477309090909,-0.602237654320988,6.0945,0.904925550835624,5.811346263934661,-11.875522905825937,5.960847222222222,0.0,-0.8305603137826586,0.03852883061469136,0.36763284468491764,0.3192113619545997,24.26546827384644,0.015602010853347937,23.73611111111111,0.23288899630231208,3.0907964069443885
Result3950845,O=P(c1ccc(P(c2ccccc2)c2ccccc2)cc1)(c1cccc2ccccc12)C1CCCCCC1,57.538,111.1463,0.1247,O=C([O-])C(C)(C)C.[K+],CC1=CC=C(C)C=C1,"57.5385, 8.4322",0.1556534312908589,0.1428941881283608,0.5051641116163132,0.476153268219384,0.0,0.0,1.0624999999999998,2,57.5385,8.4322,7.1418927340993115,3.128440366972477,0.11045622039288032,5.6740862745098015,205.5710097105198,26.522699481194536,-0.685198098432426,7.250801121568626,0.17737841405218802,0.9559724860120118,-0.14883913709588056,-0.1064935064935065,-0.05916305916305917,0.7875893284399672,0.5170829262138706,0.04968399287024501,0.05076168076960882,3.2856073967185075,5.754607407407406,0.1745487520293448,-0.07332206923520036,1.1311726112416183,-0.685198098432426,7.282428088888887,-0.685198098432426,6.050267532467533,0.9073657118948187,9.105269320841433,-23.01288866026521,5.87696363636364,0.0,-0.40852119967735284,0.044886134508445495,0.3943492881177166,0.3912436462538287,0.0,0.017948563827050176,17.350649350649352,-0.12147513152016529,4.70785449343117
Result3950850,[c-]1ccccc1CP(c1ccccc1)c1ccccc1,54.277,106.8799,0.1298,O=C([O-])C.[K+],CC(N(C)C)=O,"54.2774, 1.1158",0.1574807960088896,0.1453627869996672,0.6971767885426821,0.6819085487077534,0.09259259259259278,3.4490740740740735,1.4760842589662049,3,54.2774,1.1158,0.0,2.982905982905983,0.12086541789496327,5.624045977011494,207.47876600827874,10.609079792477814,-0.3584104938271604,7.182616459770114,0.12024868689034196,1.0685996696257103,-0.06445521223977552,-0.08433734939759038,-0.037483266398929065,1.0753273061484787,0.19001991384646116,-0.06564217168335457,0.07755984676518599,3.634538152610441,5.711540983606557,0.11969496883265762,-0.13410878161484519,0.9185306565627763,-0.3584104938271604,7.23357380327869,-0.3584104938271604,6.054236842105263,0.9807735134733876,5.705049164867749,42.008192348727334,5.714897590361445,0.0,-0.47089312488956947,0.04844249710044444,0.37435115919461504,0.3230023061989058,12.13273413692322,0.011978028599776147,16.542168674698797,0.0355720628706249,3.59546635815744
Result3950855,CC(C)P(c1ccc(P(C)CP(C)C)cc1)C(C)C,53.565,112.1828,0.1386,O=C([O-])C.[K+],CCCC#N,"53.5646, 9.0115",0.1574807960088896,0.1453627869996672,0.6971767885426821,0.6819085487077534,0.0,0.0,1.3691437802907915,1,53.5646,9.0115,0.0,0.6977466977466977,0.19288273954326696,5.13946913580247,141.62745154532254,10.609079792477814,-0.010883280609911505,6.897909172839506,0.19582052858020904,1.9386898669396113,0.16089557355150766,0.019900188907998967,0.010563338122605351,1.9492631578947375,0.09622504486493763,-0.17545916353483457,0.3173751820950868,0.5216687952320136,5.266133333333334,0.19683840226234792,0.08057204560189284,1.437750260157888,0.2763563916650347,6.967541298850575,0.22867559232197698,5.79115625,1.758284907919042,0.7958578735194859,-55.418016975308646,5.542904137931035,25.89747524470744,-0.32287680346739905,0.11848303614583318,0.6812574401256795,0.3164183489292233,0.0,0.0355757158910108,11.137931034482758,0.0018552137137818787,4.246223615946801
Result3950847,c1ccc(P(c2ccccc2)c2ccc3ccccc3c2)cc1,53.118,95.6248,0.0678,O=C([O-])C.[K+],CCCCOC(C)=O,"53.1183, 7.6932",0.1574807960088896,0.1453627869996672,0.6971767885426821,0.6819085487077534,-0.18199074074074065,0.0,1.0555555555555556,2,53.1183,7.6932,0.0,3.5567632850241546,0.1162567373994897,5.60725,225.5742383826731,15.913619688716722,-0.5191948013773413,7.172792134615387,0.1158417369829184,1.0009549788394492,-0.0912332002531578,-0.10792746251963892,-0.05389627659574469,1.0071629538009867,0.3712110153263728,-0.0295701007043314,0.037606932684212106,3.790780141843972,5.784782608695652,0.1154232760096856,-0.05572882477110437,1.0654483007511437,-0.5191948013773413,7.2769795942029,-0.5191948013773413,6.085604651162791,0.9211047231982382,6.9281418697566295,-7.924197530864204,5.816893617021274,0.0,-0.3513056622656094,0.044336542016338416,0.3518927894499208,0.3579083688825045,0.0,0.01488684019135358,18.340425531914892,-0.04094311542259414,3.876526568445985
Result3950852,C(#Cc1ccccc1)CP(Oc1ccccc1)c1ccccc1,51.653,116.1371,0.0700,O=C([O-])C.[K+],CCCCOC(C)=O,"51.6528, 7.2055",0.1574807960088896,0.1453627869996672,0.6971767885426821,0.6819085487077534,-0.18199074074074065,0.0,1.0555555555555556,2,51.6528,7.2055,13.898034721971701,3.53003003003003,-0.010237770980296667,5.694564102564103,221.3486715906661,9.828287057950725,-0.8019158373225834,7.262838410256411,0.1578665237201823,1.04928979303501,-0.02998297661848463,0.0006387055567383301,0.0002678571428571371,1.0295253579122592,0.2032631323962854,-0.026758704613978467,0.07120452845933363,3.9571428571428573,5.897787878787879,0.1521497356493492,0.0012614281061259205,1.2051449993787944,-0.8019158373225834,7.404736545454548,-0.8019158373225834,6.176121428571429,0.9606285162944589,6.74619772829364,7.398456790123448,5.919721428571428,6.161910027467921,-0.5035135011150202,-0.003924697244483246,0.35827818368798797,0.3655679474805219,78.86277189000094,0.011147709756570973,19.985714285714284,-0.07405321617947479,1.709202852098184
Result3950854,Cc1cccc(CP(c2ccccc2)c2ccccc2)c1,47.8,114.1931,0.0750,O=C([O-])C.[K+],CC(N(C)C)=O,"47.7997, 2.9163",0.1574807960088896,0.1453627869996672,0.6971767885426821,0.6819085487077534,0.09259259259259278,3.4490740740740735,1.4760842589662049,3,47.7997,2.9163,0.0,2.314814814814815,0.12421134582663891,5.53347572815534,198.7417179841242,10.609079792477814,-0.3395473251028809,7.128414990291259,0.12304474471006399,1.1066222537334067,0.0032625306202644245,-0.03022071307300509,-0.014638157894736843,1.1127732070140448,0.26011002862997024,-0.1324122142718693,0.134654399374361,3.0128654970760236,5.6800579710144925,0.12221946675901577,-0.09911922919908407,0.988835367799585,-0.3395473251028809,7.215033652173915,-0.3395473251028809,6.033178571428572,1.0264869379225385,5.745658175385021,26.791203703703705,5.701610526315789,0.0,-0.32748018808433865,0.048605805258050215,0.38202660370589114,0.3301082759667302,0.0,0.01646255818467487,15.947368421052632,-0.03333566518761056,3.6427064706695527
Result3950856,CC(CP(C)c1ccccc1)CP(CCCP(Cc1ccccc1)c1ccccc1)c1ccccc1,42.996,107.9054,0.1327,O=C([O-])C.[Cs+],CC(N(C)C)=O,"42.9955, 4.0223",0.15437109729761034,0.1265444360281399,0.056742661225519415,0.07445192098979814,0.09259259259259278,3.4490740740740735,1.4760842589662049,3,42.9955,4.0223,0.0,1.2888654847580598,0.15480838698878086,5.364651162790698,169.41126470954055,15.913619688716722,-0.18259402158060967,7.030386224806202,0.15538154460310172,1.3610953107098482,0.013897609881449247,-0.04872389791183294,-0.0224,1.3696768630979157,0.24894547894534014,-0.09647764145174144,0.16852485612527698,1.3130864197530865,5.536266666666667,0.15533076514267455,0.033290943144244876,0.9232174446655091,-0.3982956682399359,7.129430681481478,-0.08294039744084625,5.950326923076923,1.2402707870101928,7.1155811204840695,-61.48395061728396,5.583446666666667,31.31246571410422,-0.3164088796300687,0.07438828267196808,0.4740423873667874,0.3335892593547795,0.0,0.01587612157144537,14.026666666666667,-0.058752027229111325,4.514579896510948
