Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS2pe,base_GATS1se,base_GATS3Z,base_GATS3m,solvent_NsCH3,solvent_SdssC,solvent_GATS4se,solvent_VSA_EState9,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3952838,CCc1cnnn1CP(c1ccccc1)c1[nH]nnc1C,59.0984,108.7351,0.0971,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"59.0984, 0.0015",0.15285281509040824,0.1243972321309733,0.06442562223749324,0.05199823768686698,3,0.09259259259259278,1.4760842589662049,3.4490740740740735,59.0984,0.0015,0.0,3.618863049095607,0.13924576181417264,6.143512903225806,175.96805432219855,10.739556295629281,-0.627253086419753,7.643412688172043,0.13313410277548787,0.5727635038895585,0.040706369791698255,0.014164532650448147,0.00766101108033241,0.5308655978499385,0.4047346002059254,-0.09554620289562213,0.4098019475765121,4.412037037037037,6.0958686567164175,0.13146835029725207,-0.07543024726979872,1.1291596500219654,-0.627253086419753,7.58479256716418,-0.627253086419753,6.5113850000000015,0.5867586548624236,5.192596232584711,62.85787079785235,6.1537895833333325,0.0,-0.402417999246979,0.05085948308661231,0.36502565402008325,0.3616693762027571,23.868750774910495,0.01810421735661046,17.395833333333332,-0.04226904433565396,1.1400282131010466
Result3952880,CSCC([NH+]1CC=Cc2ccccc21)P(c1ccccc1)c1ccccc1,57.2156,114.5950,0.1212,O=C([O-])C.[K+],CCCCOC(C)=O,"57.2156, 0.6279",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,2,-0.18199074074074065,1.0555555555555556,0.0,57.2156,0.6279,18.015071914286008,2.39429012345679,0.11706270260637507,5.59036269430052,204.75078536202994,15.508989523328292,-0.4592668178382464,7.219597616580309,0.11096027667345414,1.2142327685569922,-0.04754561492292177,-0.1685116851168512,-0.08444280078895464,1.2405708076511146,0.3603979726599627,-0.055410633780850205,0.17498964561193214,2.4343434343434343,5.808065957446809,0.11280124313020759,-0.06434310215550897,1.1327711640211642,-0.4592668178382464,7.366142404255317,-0.4592668178382464,6.137281818181818,1.0949250132870212,6.239376209562956,-21.508236540287832,5.817069696969696,18.55337919617077,-0.31239327238605064,0.047587932840585496,0.4108162337466938,0.421133848660538,11.761884949391115,0.01395822840784376,19.254545454545454,-0.0042349274857335865,3.7141853126140787
Result3952853,CP(=NN=CP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,57.2156,107.0889,0.1361,O=C([O-])C(C)(C)C.[Cs+],CCCCOC(C)=O,"57.2156, 0.6279",0.15285281509040824,0.1243972321309733,0.06442562223749324,0.05199823768686698,2,-0.18199074074074065,1.0555555555555556,0.0,57.2156,0.6279,0.0,3.6151946818613485,0.1215178887329599,5.717830985915493,194.3012990951551,21.21815958495563,-0.7093637962729673,7.302219436619718,0.17566311478722396,0.9412073571162555,0.013403907825183399,0.027355623100303955,0.014184397163120565,0.8192113553235971,0.21991320281372367,-0.10852419809699149,0.057912631687400934,3.343577620173365,5.776634782608697,0.17390996752348997,0.15236962859698866,1.0830300603220444,-0.7093637962729673,7.302486478260866,-0.7093637962729673,6.102775438596492,0.8872568688765139,8.622895780526756,-11.273637148808627,5.93722340425532,6.664825604232536,-0.37054873776439484,0.054205772468288074,0.40910461601757897,0.35820545198806264,18.08842312100045,0.016213620724958744,18.0,-0.0997269722240247,3.5620499378508317
Result3952881,CCc1nc2ccccc2nc1P(C)c1cccc2nc3nc4ccccc4nc3nc12,56.6555,101.6891,0.1141,O=C([O-])C(C)(C)C.[K+],CC1=CC=C(C)C=C1,"56.6555, 0.8146",0.1556534312908589,0.1428941881283608,0.476153268219384,0.5051641116163132,2,0.0,1.0624999999999998,0.0,56.6555,0.8146,0.0,5.549655850540806,0.05526273765845142,6.010554687499999,229.82387894266492,10.739556295629281,-0.7846669267844315,7.505180765625002,0.10421345791034047,0.7452168195349483,-0.15359399740477067,-0.22391653290529695,-0.13791398912506178,0.7910364920798,0.8281981458955244,0.009840688052529578,0.42677119722158635,4.985994397759103,6.179301075268817,0.10392761144171629,0.051543669757768334,1.334260204350068,-0.7846669267844315,7.60721169892473,-0.7846669267844315,6.418258928571428,0.6993997312948728,9.014996647588093,-105.97498587912533,6.265165546218487,6.664825604232536,-0.4028279990758519,0.01804819058227908,0.3331335349193205,0.45110967664500246,60.6636706846161,0.022574135203651702,22.243697478991596,-0.1766825449968748,0.9057591565720482
Result3952837,COc1c2c(c3ccccc3c1CC1CC1(c1cnc[nH]1)P(C)c1oncc1C)OC=CO2,54.7727,95.8691,0.1039,O=C([O-])C.[K+],CCCC#N,"54.7727, 1.4422",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,1,0.0,1.3691437802907915,0.0,54.7727,1.4422,12.52416089684158,4.653927813163483,0.06495587330743618,5.98882709359606,192.95599875166752,19.711924684816502,-0.6525561556927297,7.581051586206898,0.1139567375121372,0.7596636812353589,0.009468467768041836,-0.10791628753412194,-0.07300707910126192,0.8077433732315649,2.1935981900716945,-0.06499540225044528,0.3667661516688346,3.715915915915916,6.244875238095239,0.1136058233859817,-0.03219030298834189,1.1173107483541012,-0.6525561556927297,7.745432057142857,-0.6525561556927297,6.550775806451614,0.7275820982105538,7.873601025595326,-155.13382275267983,6.267143783783779,13.77462314551007,-0.5240989639329691,0.02154928670063803,0.33356814008619456,0.4704849945580608,12.263210640074686,0.02373276655141095,17.62162162162162,-0.6199186505983099,1.5561405316069046
Result3952845,CP(CP(c1ccccc1)c1ccccc1)c1ccccc1,54.7727,103.8874,0.0843,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"54.7727, 1.4422",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,2,0.0,1.0624999999999998,0.0,54.7727,1.4422,0.0,1.7920792079207921,0.14619288846509051,5.4966842105263165,193.10160321541954,15.913619688716722,-0.2851001511715794,7.1073882982456125,0.14817146800068998,1.3014985463691897,-0.08784448133739851,-0.09661560071989816,-0.04578834591940753,1.3110681818181817,0.17677669529663687,-0.07598937795176332,0.10988395405335274,2.1559633027522938,5.572605555555556,0.14884363198950584,-0.04032373292207186,1.019046421648085,-0.4185720584530104,7.149579513888891,-0.133471907281431,5.971636363636365,1.1655396699705405,5.408625986204158,12.765880014557261,5.586550458715594,12.567824036242369,-0.3192589270529946,0.07520625814109466,0.4576466404133162,0.32915806978604745,0.0,0.014948953157843847,17.422018348623855,-0.03953431668959401,4.639116184303708
Result3952850,CC(C#CF)([NH+]1CCCCCC1)P(c1ccccc1)c1cccc(OC2CCCC2)c1,54.169,99.7737,0.1066,O=C([O-])C.[Cs+],CCCC#N,"54.1690, 0.0389",0.15437109729761034,0.1265444360281399,0.07445192098979814,0.056742661225519415,1,0.0,1.3691437802907915,0.0,54.169,0.0389,11.923715501488449,2.3827160493827155,0.09374955989834134,5.805331896551724,187.88747045377204,20.24585247712834,-0.9016774271436971,7.371416034482758,0.11114933941491033,0.7375317663106259,-0.14030502391019262,-0.07690269401412922,-0.04015321727696309,0.7243780895244188,0.29705800137780897,0.04590267826343407,0.2508246623023118,2.8545356951154055,5.86754126984127,0.10917640964365416,-0.05313357205528145,1.0195784931791347,-0.9016774271436971,7.405616968253968,-0.9016774271436971,6.20710294117647,0.7442945289582057,5.604631044714768,5.735121630506222,5.904787439613527,13.08951281182515,-0.523264777435608,0.03151804902225676,0.39102908605591225,0.42282016530254646,12.240570736666154,0.017888934489375,15.995169082125605,0.06261108360300004,2.4149316415694178
Result3952843,CCN(C(C)(C)P(C)c1ccccc1)[SH](C)(C)=O,53.4097,96.3441,0.0982,O=C([O-])C(C)(C)C.[Cs+],CCCCOC(C)=O,"53.4097, 1.8966",0.15285281509040824,0.1243972321309733,0.06442562223749324,0.05199823768686698,2,-0.18199074074074065,1.0555555555555556,0.0,53.4097,1.8966,0.0,0.851046698872786,0.06556860713574321,5.278977401129943,119.47263114879372,5.304539896238907,-0.3747042181069955,7.031068429378529,0.2229299363057324,0.8738549978136947,0.15010370209941082,0.03973374295954946,0.025859770727805948,0.5941582736880191,0.05892556509887896,0.22940042762098997,0.25055390263974175,0.6308243727598566,5.767929268292683,0.21794531739576584,0.0004241669819146603,1.1198021455183662,-0.3747042181069955,7.429072414634148,-0.3747042181069955,6.0586909090909105,0.854739229526871,2.5215889021835673,-4.250688705234152,5.565198924731183,25.72112037716792,-0.4011588433971688,0.028529710000000173,0.5928839250544989,0.3166618905086941,18.577905435484418,0.04398071686042005,9.231182795698924,0.015896863328063747,0.40614860245751844
Result3952842,CCCc1nc(P(c2cccc(OC)c2)c2nc(C)n[nH]2)[nH]c1O,53.4097,90.7905,0.0639,O=C([O-])C(C)(C)C.[K+],CCCCOC(C)=O,"53.4097, 1.8966",0.1556534312908589,0.1428941881283608,0.476153268219384,0.5051641116163132,2,-0.18199074074074065,1.0555555555555556,0.0,53.4097,1.8966,22.833337228674132,4.843488649940263,0.12048543646013238,6.297087378640778,196.03886730419183,21.172388655122635,-1.0890096161921556,7.801445262135921,0.0910418477140988,0.9173426617392502,-0.14186266656765192,-0.11509900990099016,-0.06848866704852309,0.9583772982198508,0.5287900891150428,0.0025930999363129965,0.34984066494371097,5.293729372937293,6.24266883116883,0.09242114812380157,-0.03178737598965032,1.0604317408847637,-1.0890096161921556,7.740502181818184,-1.0890096161921556,6.568882608695652,0.8833236033704407,5.92779265996887,42.01007550249974,6.400170297029701,7.109797541277533,-0.5293076115964325,0.042171186618478344,0.34892725294312305,0.41045022367926787,31.189205473537065,0.023103752574722154,20.97029702970297,0.20860886929080016,1.7929002381030286
Result3952846,CCOP([O-])OC1(P(C2(C)CCOC2)C2(I)CCOC2)CCCO1,53.4096,93.9236,0.1315,O=C([O-])C(C)(C)C.[Cs+],CCCC#N,"53.4096, 1.8966",0.15285281509040824,0.1243972321309733,0.06442562223749324,0.05199823768686698,1,0.0,1.3691437802907915,0.0,53.4096,1.8966,0.0,3.176201733648542,-0.07081211794018728,5.962920930232559,198.28578527321653,4.893411602752475,-2.190002939447383,7.675947227906978,0.03378204827940842,0.9399033834732552,-0.23647402207513704,-0.2835595776772248,-0.1946352941176471,0.9393254572728631,0.46290599085948186,-0.10563380911401828,0.04480152393595985,3.0356717501815544,6.282798019801981,0.025333738180604668,0.1956953595858876,1.1065173311898653,-3.017212144116905,7.903630435643565,-0.8272092046695221,6.417323076923077,0.8794794101564468,1.4405192428430684,-113.49730765432102,6.605645294117647,39.641291787077506,-0.8001326436055829,-0.057623422983539535,0.46145781007214165,0.3423164182339167,6.923737199690624,0.030431699713826716,34.129411764705885,0.517142728679684,-0.947861739595404
