Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3920708,[CH2-]N1CCNC(C2=CCCCC2)CC1O,1.8911,380.969829052235,0.44952481359247043,-0.03706349497806915,101.6616,108.0224,105.5969,16.9211,0.8781504034996033,1.8911,0.0506
Result3920711,Cc1cc(C(=O)N2CCOc3cc(C(F)(F)F)ccc3C2)nc(-c2cccc(C)n2)c1,1.8117,-273.4268463419518,-0.03936695218106513,-0.0752583931357286,100.8102,110.5178,49.7557,155.4996,0.7832922339439392,1.8117,0.0578
Result3920711,COCc1cccc(-c2cc(C)ccn2)c1,1.7447,-356.389995023603,-0.8823593844131661,-0.09519483980642443,113.7963,128.8174,59.6464,151.1420,0.8735101819038391,1.7447,0.0444
Result3920712,Cc1cncc(-c2ccncc2)c1C#N,1.633,-394.35604170319635,-1.4034090909090908,-0.2169445696259589,102.0673,102.6131,35.4262,137.2221,0.9589787125587463,1.633,0.062
Result3920712,Cc1ncsc1CCOc1nc(C2CCOC2)c(C)c(=O)[nH]1,1.6305,-464.5306335685911,0.29819206993766645,-0.035779096531426115,100.6882,101.5281,36.1535,123.7831,0.9958034753799438,1.6305,0.0945
Result3920711,Cc1cccc(COC23CNC2OC(C)OC3)n1,1.6193,239.68011821252006,0.34122085048010964,-0.015330491243585072,105.6251,85.7565,37.8951,165.2460,0.9465488791465759,1.6193,0.0551
Result3920711,CC(=O)c1ccnc(OC2CCC2)c1,1.5838,-210.44848718024394,-0.4304152637485972,-0.13855449478291668,108.2876,131.2546,91.7434,146.9816,0.814967930316925,1.5838,0.0606
Result3920707,Cc1ccc(Oc2ccccn2)cc1C,1.5826,833.7405809188472,1.3783359497645213,-0.07826638842912668,140.8552,100.3827,112.4775,149.0311,0.9446038007736206,1.5826,0.045
Result3920711,Cc1ccc(OC2CC([NH3+])C[NH2+]2)c(-c2cc(C)no2)c1,1.5802,138.01340544496762,0.44344883997620477,-0.03367373284940682,101.5411,133.3909,51.7765,163.4278,0.5952284336090088,1.5802,0.0704
Result3920707,Cc1cccc2c(C=NCc3ccsc3)ccnc12,1.5691,-562.3139661550886,-0.9695464330337654,0.007950132963295792,159.1221,121.9811,151.4572,114.0138,0.7775939702987671,1.5691,0.0315
