Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS2pe,base_GATS1se,base_GATS3Z,base_GATS3m,solvent_NsCH3,solvent_SdssC,solvent_GATS4se,solvent_VSA_EState9,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3952818,COP(OC)C12CCC(CC1)C2,53.6605,118.0795,0.1396,O=C([O-])C(C)(C)C.[K+],CCCCOC(C)=O,"53.6605, 1.5254",0.1556534312908589,0.1428941881283608,0.476153268219384,0.5051641116163132,2,-0.18199074074074065,1.0555555555555556,0.0,53.6605,1.5254,0.0,1.2435897435897436,-0.13698233931011145,5.093150684931506,129.00709769227936,0.0,-0.6000514403292181,6.871569534246577,0.27907837893437554,1.115924938817929,0.020477700929783477,-0.09519999999999998,-0.05659928656361471,1.0602884385864082,0.7832482904638631,-0.46966308136211576,-0.04796893787575153,0.23333333333333334,5.9354237288135625,0.2686979854204463,0.516439396240275,1.8282882431529726,-0.6000514403292181,7.54799589830508,-0.6000514403292181,6.1861900000000025,1.0457338135439949,0.7293648617161921,-60.76778086052758,5.9229166666666675,14.219595082555067,-0.3933868003836064,-0.0599408972971318,0.45139747171995437,0.3036510850413792,0.0,0.02345193677550419,8.666666666666666,-0.011790481066345853,0.013486372884320256
Result3952833,[O-]c1cc(O)cc(P(c2ccccc2)c2ccccc2)c1,52.8583,105.7354,0.1437,O=C([O-])C.[K+],CCCC#N,"52.8583, 1.7934",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,1,0.0,1.3691437802907915,0.0,52.8583,1.7934,5.749511833283905,4.614035087719298,0.16156203332336455,5.880860215053763,238.69107504736368,21.020147083557426,-0.8383950617283955,7.4218260645161305,0.0761735654439518,0.7681214220267336,-0.1349506654154649,-0.22914274779946417,-0.12532705389848248,0.7363074800249397,0.2932176037516316,-0.026082112940239602,0.009744932165535795,5.230769230769231,5.959482758620689,0.07842751915149292,-0.13680562186061895,0.8739376387722351,-0.8383950617283955,7.449992689655173,-0.8383950617283955,6.265959459459459,0.7605671012595726,6.202837873541956,-6.522469135802464,6.1106282051282035,0.0,-0.8887746626506824,0.06453596846139677,0.3468899228964869,0.35866059916859694,36.39820241076966,0.020715719969295904,19.974358974358974,0.03452680671877584,4.784100238777455
Result3952823,O=C([O-])CCP(C(=O)c1ccccc1)C(Br)P(c1ccccc1)c1ccccc1,52.3141,98.4396,0.0677,O=C([O-])C.[Cs+],CC(N(C)C)=O,"52.3141, 0.5950",0.15437109729761034,0.1265444360281399,0.07445192098979814,0.056742661225519415,3,0.09259259259259278,1.4760842589662049,3.4490740740740735,52.3141,0.595,0.0,2.798670465337132,0.11275456893097557,5.9816111111111105,247.61007469795894,15.71560718731852,-1.2927311665406915,7.598891277777777,0.023773005717434296,0.5694284146595273,-0.16957737827148,-0.1644989181746656,-0.08988862167645202,0.50160031840728,0.17677669529663687,0.021623658931730814,0.07574433112977096,3.972520908004779,5.865814285714286,0.02116071127587215,-0.1023511545109155,1.2283246469486169,-2.186531819517932,7.431927297619046,-0.8938006529772404,6.198499999999999,0.5642108303790669,6.431040101941178,33.34826195532382,6.113302419354839,6.161910027467921,-0.634237427403072,0.05941518841429796,0.4218408374336002,0.3664845051898583,54.59730361615449,0.02058021247943751,34.854838709677416,0.2154569378326025,3.383410549487501
Result3952824,[CH2-]C([CH2-])(O)C(C(=O)c1ccccc1)P(C=N[O-])c1ccccc1,52.2249,116.9621,0.1304,O=C([O-])C.[Cs+],CCCCOC(C)=O,"52.2249, 2.0094",0.15437109729761034,0.1265444360281399,0.07445192098979814,0.056742661225519415,2,-0.18199074074074065,1.0555555555555556,0.0,52.2249,2.0094,0.0,5.388349514563107,0.17387843429330002,6.287452173913044,210.46774647750203,5.304539896238907,-1.499091920718904,7.829782626086956,0.07610384185596963,0.5975141861758408,-0.1875894991893363,-0.24372507623739154,-0.15461309523809524,0.5669289938560934,0.11785113019775792,-0.09779077526889916,0.08757565205668132,5.593650793650794,6.014187692307694,0.07704917388227303,-0.019929256449521676,0.6858309679727197,-1.499091920718904,7.518183476923078,-1.499091920718904,6.350673170731708,0.609584170752674,5.566087533409759,-33.90478395061726,6.441654285714285,0.0,-0.8189403738124884,0.06604126881666703,0.34587675661803535,0.3587024910300594,6.06636706846161,0.027761156163020034,21.228571428571428,0.21943531260516827,3.477702623889857
Result3952831,O=C(NCP(c1ccccc1)c1ccccc1)c1ccccc1,51.1895,110.3826,0.0716,O=C([O-])C(C)(C)C.[K+],CCCCOC(C)=O,"51.1895, 2.3529",0.1556534312908589,0.1428941881283608,0.476153268219384,0.5051641116163132,2,-0.18199074074074065,1.0555555555555556,0.0,51.1895,2.3529,0.0,3.120987654320988,0.13052511524142596,5.74912244897959,190.21365879368918,15.925868396484145,-0.6056967015201142,7.338134938775508,0.09910354193129202,0.7800009635386529,0.0403855415483939,0.00760056765460401,0.003562907383597834,0.695298285149559,0.17677669529663687,-0.14689006216761535,0.0773797588193443,3.541218637992831,5.90588695652174,0.0994666981544616,0.12419003919068568,1.238944385313357,-0.6056967015201142,7.408459159420292,-0.6056967015201142,6.200813953488373,0.7701969973087025,6.625666030494572,11.11281497638824,5.980698924731182,6.285844810454487,-0.3569222061668503,0.04945793994942314,0.3632020971177788,0.3931864004076064,66.73003775307771,0.014298998672720201,16.989247311827956,0.029484387659813066,3.5065914249046446
Result3952819,ON=C(O)CCCP(C1CCCCC1)C1CCCCC1,50.94,103.0487,0.1487,O=C([O-])C(C)(C)C.[K+],CC1=CC=C(C)C=C1,"50.9400, 1.3610",0.1556534312908589,0.1428941881283608,0.476153268219384,0.5051641116163132,2,0.0,1.0624999999999998,0.0,50.94,1.361,0.0,0.7741466957153232,0.203058261469685,5.425450292397661,133.6975933127644,0.0,0.11959950029394517,7.102335777777778,0.10836369946208584,0.8980151811173754,-0.0659813065694401,-0.0321522309711286,-0.013066666666666662,0.8359414924456258,0.11785113019775792,-0.011297996446778504,0.169153974956984,0.792022792022792,5.638606060606061,0.10850224147292446,-0.10666424646624052,0.8826485483494259,0.11959950029394517,7.236295454545453,0.11959950029394517,6.146835294117648,0.9353281925193743,0.7550263607622867,-14.077155555555557,5.557296153846153,6.161910027467921,-0.2650364141016011,0.07038614020928713,0.4824588944991507,0.3824964600410327,0.0,0.013867590604160688,10.461538461538462,-0.039987551141776205,4.0701994253529294
Result3952834,CC(C)N=C(P(c1ccccc1)c1ccccc1)P(=O)([O-])[O-],48.674,110.0305,0.1513,O=C([O-])C(C)(C)C.[K+],CCCCOC(C)=O,"48.6740, 3.1869",0.1556534312908589,0.1428941881283608,0.476153268219384,0.5051641116163132,2,-0.18199074074074065,1.0555555555555556,0.0,48.674,3.1869,0.0,5.335978835978836,-0.0507134082027196,6.535203389830508,241.39286977317647,20.395902997982766,-1.4729938271604934,8.114202067796608,0.2441590909090908,0.8556795218135081,-0.22193028227427697,-0.40676632572777355,-0.26315454603295796,0.7325408701509494,0.11785113019775792,0.18726603704173908,-0.08897539108196573,5.577060931899641,6.147552238805971,0.23725262731132093,-0.2078629673377834,0.6295439736236809,-1.4729938271604934,7.66845004477612,-1.4729938271604934,6.171195,0.7949000473913225,5.199271867961701,16.48642462317674,6.428086021505376,0.0,-0.8386328991551759,-0.026732335036105052,0.42187228987397574,0.3321992987290435,60.6636706846161,0.03151582484617515,27.376344086021504,0.8491360262522663,1.9722035712380837
Result3952826,[c-]1ccccc1P(Cc1ccccc1)c1ccccc1,48.1451,100.3073,0.1175,O=C([O-])C.[Cs+],CCCCOC(C)=O,"48.1451, 0.0795",0.15437109729761034,0.1265444360281399,0.07445192098979814,0.056742661225519415,2,-0.18199074074074065,1.0555555555555556,0.0,48.1451,0.0795,0.0,2.9957805907173,0.12086541789496327,5.642494117647059,213.04791841818442,10.609079792477814,-0.382716049382716,7.193537694117647,0.12024868689034195,1.0685996696257103,-0.09518324408676618,-0.125,-0.05555555555555556,1.0753273061484787,0.19001991384646116,-0.0564759347759674,0.07755984676518599,3.770833333333333,5.711540983606557,0.11969496883265762,-0.14373806693313135,0.9527829667211309,-0.382716049382716,7.23357380327869,-0.382716049382716,6.054236842105263,0.9807735134733876,5.7050491648677495,29.817405883249506,5.73808125,0.0,-0.4661947477781141,0.04844249710044444,0.37435115919461504,0.3182786703101113,12.13273413692322,0.011978028599776147,17.0625,0.04071392323991164,3.5954663581574393
Result3952829,O=CC(O)P(c1ccccc1)c1ccccc1,48.0653,108.5203,0.1364,O=C([O-])C.[Cs+],CCCC#N,"48.0653, 3.3908",0.15437109729761034,0.1265444360281399,0.07445192098979814,0.056742661225519415,1,0.0,1.3691437802907915,0.0,48.0653,3.3908,5.845054792290216,4.177083333333334,0.1760851708995336,5.959999999999998,195.98285625633898,10.609079792477814,-1.0246913580246917,7.57936108108108,0.08268370097876467,0.7867747898157532,-0.09257899125347238,-0.21921730830416802,-0.10936507936507939,0.7515988271745463,0.11785113019775792,-0.020219995044132286,-0.08155552978051352,4.0285714285714285,5.931469387755102,0.08509720001380373,0.08940173745620861,0.8774158060874653,-1.0246913580246917,7.470673877551023,-1.0246913580246917,6.248967741935486,0.7818259613112236,4.714273349238093,-9.632373113854591,6.17662857142857,0.0,-0.37203074621062165,0.07604251967496352,0.3758243969035158,0.40015033903173014,60.6636706846161,0.015324415275153403,17.457142857142856,-0.13948078599140573,4.716278191536406
Result3952827,COC(OC)C(CP(c1ccccc1)c1ccccc1)(PCF)c1ccccc1,43.5659,98.4731,0.1089,O=C([O-])C.[K+],CCCC#N,"43.5659, 2.0488",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,1,0.0,1.3691437802907915,0.0,43.5659,2.0488,6.415679376816819,2.927105449398443,0.049230727170295065,5.772749999999999,196.90708891612593,10.609079792477814,-0.7375950071386577,7.37326175892857,0.06249058876675204,0.6833610485175313,-0.03056027955948361,-0.0839115916679917,-0.044283700322234144,0.6956657086828523,0.16888216650574078,-0.0521761597494935,0.11393752608931418,3.4526315789473685,6.016673469387755,0.06265281257221411,-0.00844785361400535,1.1860588892740123,-0.7375950071386577,7.580098612244896,-0.7375950071386577,6.213620689655172,0.6775227044136443,6.729780023158338,63.716836734693864,6.039300526315791,26.797184486839807,-0.4049475989207235,0.02243194943289182,0.3961427720231728,0.3667875912578771,30.33183534230805,0.014673616813649848,20.0,-0.13210886553529444,1.380134180835975
