Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS2pe,base_GATS1se,base_GATS3m,base_GATS3Z,solvent_SdssC,solvent_GATS4se,solvent_VSA_EState9,solvent_NsCH3,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3922021,CC(C)c1ccc(O)c(CP(Cc2ccccc2)c2ccccc2)c1,42.719,110.7374,0.1205,O=C([O-])C.[Cs+],CCCC#N,"42.7190, 0.2799",0.15437109729761034,0.1265444360281399,0.056742661225519415,0.07445192098979814,0.0,1.3691437802907915,0.0,1,42.719,0.2799,5.749511833283905,1.8034825870646767,0.14730403122425553,5.699129770992366,176.00326318682852,5.304539896238907,-0.4161982447299908,7.289972824427481,0.09826629112089469,1.0316144911851606,-0.022398678777288267,-0.0340764404935528,-0.01784242424242425,0.9953267670339033,0.2865319629899475,-0.12581135349711378,0.24180404833064298,2.5,5.709636363636364,0.09851880245501671,0.013825337366685439,1.0468213614557587,-0.4161982447299908,7.254960454545454,-0.4161982447299908,6.101749999999999,1.0126069716797497,5.900558570363201,44.22522469135803,5.644125,0.0,-0.3171828942130363,0.05375707518970192,0.38895101177852076,0.3622271243296412,12.13273413692322,0.021647330769514462,14.659090909090908,0.007262014507335112,4.147002567785241
Result3922017,CC(C)(C)c1cccc(OCc2cc(CP(C(C)(C)C)C(C)(C)C)cc(OCc3cccc(F)c3)c2)c1,41.412,98.3203,0.0949,O=C([O-])C.[K+],CCCC#N,"41.4118, 1.1203",0.1574807960088896,0.1453627869996672,0.6971767885426821,0.6819085487077534,0.0,1.3691437802907915,0.0,1,41.4118,1.1203,30.53000843663954,1.735198702351987,0.0692086816899968,5.5371603053435114,149.28810566421396,9.473725907600098,-0.3176867210396952,7.207940015267176,0.0971211901845773,0.7162519565866773,0.1445650619438886,0.11321052772497259,0.07581878659099672,0.709290927535326,0.3871886974951644,-0.3229237461842993,0.3855402789983516,1.878867102396514,5.807812080536913,0.09472870126103337,0.002243662039088554,0.8275675196103631,-0.3176867210396952,7.373845194630872,-0.3176867210396952,6.149493975903614,0.7353182080392422,6.495524563936778,23.5723777427786,5.779307450980393,0.0,-0.5207137694325702,0.022075365896352343,0.3756500069268982,0.3890677767321664,18.19910120538483,0.04226681297626404,12.08235294117647,-0.015024538601236563,1.2693016620351798
Result3922022,CC(C)(C)c1cccc(Cc2cc(P(C=Cc3ccc(O)c(O)c3)C(C)(C)C)cc(C(C)(C)C)c2)c1,40.213,104.2276,0.1032,O=C([O-])C.[K+],CC(N(C)C)=O,"40.2131, 0.2582",0.1574807960088896,0.1453627869996672,0.6971767885426821,0.6819085487077534,0.09259259259259278,1.4760842589662049,3.4490740740740735,3,40.2131,0.2582,0.0,1.5399753997539978,0.13555117071913766,5.5291416309012895,170.02115498269555,5.304539896238907,-0.6414108064350565,7.1448859055793985,0.07430384195059409,1.0475390066028727,-0.06822896360534533,-0.04849346443944242,-0.03421971116668873,1.0101328944583596,0.40620444105634546,-0.3356938380104367,0.3941704835029572,1.8294685990338164,5.691972027972031,0.07457541649954336,-0.040669694894382116,0.9420317808761809,-0.6414108064350565,7.249935020979021,-0.6414108064350565,6.099086419753087,1.047338312261929,6.549785074231,-46.433103669283796,5.628726086956522,0.0,-0.33626946486171166,0.04343344878816815,0.37326363643903665,0.4164033823004829,6.06636706846161,0.045454214588700054,13.769565217391305,-0.004729850871482776,3.4495331818523
Result3922015,CC(c1cccc(CP(c2ccccc2)c2ccccc2)c1C=NN=Cc1ccccc1)c1cccc2ccccc12,36.29,109.9273,0.1100,O=C([O-])C.[Cs+],CCCC#N,"36.2905, 3.9556",0.15437109729761034,0.1265444360281399,0.056742661225519415,0.07445192098979814,0.0,1.3691437802907915,0.0,1,36.2905,3.9556,0.0,3.4994212962962963,0.09641526573291798,5.733419383259911,199.80165047575971,10.609079792477814,-0.6123971446949243,7.284922563876651,0.10003745719178089,0.723602972214635,0.01459349413428214,-0.00754220529833795,-0.0038160206718346316,0.6361170656913224,0.5680755112395228,-0.049904772037457,0.2014733159019693,3.540051679586563,5.846427480916031,0.09871139756417265,-0.026495919475408605,1.0808059927318767,-0.6123971446949243,7.330755282442745,-0.6123971446949243,6.165395,0.7424799015155737,12.07765438790148,9.585755829903983,5.857630697674417,0.0,-0.3566111643449744,0.030602294845117402,0.33808002150378624,0.3718014100527779,42.76103650137868,0.015576761407023697,16.613953488372093,-0.12669497642704428,2.9127869255692564
Result3922013,Cc1ccc(-c2ccc(CP(C(C)C)C(C)C)cc2)c(C)c1,34.291,105.5697,0.0988,O=C([O-])C(C)(C)C.[Cs+],CCCC#N,"34.2914, 0.5884",0.15285281509040824,0.1243972321309733,0.05199823768686698,0.06442562223749324,0.0,1.3691437802907915,0.0,1,34.2914,0.5884,0.0,1.2841163310961967,0.12494277933645703,5.308513513513514,137.22312941248026,0.0,0.07062865030547849,6.997879310810811,0.12192018507807975,1.3161288193671612,0.07887441340711993,0.03850912465202599,0.02167526277991775,1.3211190655614167,0.28240456108522144,-0.17604018190484697,0.4633771404964345,1.0580013976240392,5.522451612903225,0.12015992788932359,-0.04480752198139497,1.092768082294494,0.07062865030547849,7.121733698924731,0.07062865030547849,5.951798076923077,1.2497270582173012,3.5070261922376265,-2.217921881897273,5.487613207547169,0.0,-0.3428245432090719,0.04554926959718158,0.4334883556801636,0.3333169690923283,0.0,0.03210435042106259,9.566037735849056,0.005335492452541079,2.6272147561141233
Result3922008,Cc1ccc(C)c(P(c2ccccc2C)C(C)C)c1,26.676,101.6424,0.1259,O=C([O-])C.[K+],CCCCOC(C)=O,"26.6764, 1.1605",0.1574807960088896,0.1453627869996672,0.6971767885426821,0.6819085487077534,-0.18199074074074065,1.0555555555555556,0.0,2,26.6764,1.1605,0.0,1.7423795476892823,0.1326161716198896,5.494755244755246,181.59690089029817,10.609079792477814,-0.2677469135802468,7.109949230769231,0.13023597895060907,1.2884299903782908,-0.34615323970011885,-0.3931523022432114,-0.22933884297520662,1.2942788929171456,0.3068123293196758,-0.09264150210575849,0.3866276994886938,1.5289256198347108,5.547093333333332,0.12876510725449877,0.05118498896836779,1.2571688816703557,-0.2677469135802468,7.136945653333334,-0.2677469135802468,5.961069767441861,1.2101874476443792,3.8933419715488258,-80.48867612888776,5.685020661157025,0.0,-0.3397652513518519,0.05170543314092058,0.416816106751141,0.32528815791261256,0.0,0.03070030563026957,13.272727272727273,0.0006405025717678274,2.9899750732693637
Result3922018,C1=C(P(Cc2cccnc2)CC2CCCC[NH2+]C2)CCCC1,23.356,106.6079,0.1027,O=C([O-])C.[K+],CC(N(C)C)=O,"23.3556, 3.6147",0.1574807960088896,0.1453627869996672,0.6971767885426821,0.6819085487077534,0.09259259259259278,1.4760842589662049,3.4490740740740735,3,23.3556,3.6147,0.0,0.8936899862825788,0.14289452412195416,5.538808219178081,144.20322174875952,5.316788604006331,0.011316872427983737,7.160089205479452,0.13167712409221058,1.2588237401632594,-0.024493666478107724,0.0463232912212504,0.01870748299319728,1.2832199934114406,0.2032631323962854,-0.04522790881524082,0.19763783849976987,1.3325774754346182,5.689631067961164,0.13086968778624053,-0.1687776888260186,0.8788505470468762,0.011316872427983737,7.261829281553396,0.011316872427983737,6.088148148148148,1.2141736353399422,2.5587168673913254,46.845861640733446,5.475527210884353,19.25142283929307,-0.3770535627422682,0.05001721662453566,0.4565573659307664,0.46348795999660364,11.511036506224254,0.011654423836415108,11.741496598639456,0.09712530563052744,3.6328283475680974
Result3922020,Cc1ccc([N-]c2c(C(C)C)cccc2C(F)(F)F)c(P(c2ccccc2)c2ccc(C(C)C)cc2)c1,22.44,100.1768,0.0742,O=C([O-])C.[K+],CCCC#N,"22.4395, 1.0767",0.1574807960088896,0.1453627869996672,0.6971767885426821,0.6819085487077534,0.0,1.3691437802907915,0.0,1,22.4395,1.0767,0.0,4.636200716845878,0.09811675510598276,6.054832535885167,209.96684795968363,15.913619688716722,-1.0485411942554805,7.554250105263157,0.07926587301587311,0.5173351982931497,-0.021454079686774902,-0.07586064930991221,-0.05079683889939093,0.49869142064076966,0.43200514757655867,-0.09945307901617845,0.3212635040600023,4.43287037037037,6.115967741935485,0.07695372181821045,0.04347139211806668,0.8879402646601009,-1.0485411942554805,7.564112096774193,-1.0485411942554805,6.254229166666666,0.5286239763090649,8.594231514910403,2.9869541879623753,6.089992187500001,0.0,-0.6962031134612883,0.03310920960440186,0.34596272852033505,0.4987494508315731,51.10304694137992,0.032449847261335284,18.8125,0.00779523121661258,2.4902701939871505
Result3922009,Nc1ccc(P(c2ccccc2)c2ccccc2)cc1,19.326,108.3173,0.0845,O=C([O-])C.[K+],CCCC#N,"19.3262, 0.6410",0.1574807960088896,0.1453627869996672,0.6971767885426821,0.6819085487077534,0.0,1.3691437802907915,0.0,1,19.3262,0.641,0.0,3.3694444444444445,0.17276930320770667,5.635804347826087,222.5900013456634,21.647287165878907,-0.5139300411522636,7.198804608695654,0.09983600182595911,1.252687261502333,-0.22031562270088584,-0.197530864197531,-0.09876543209876545,1.3235142267469902,0.2492969859635601,-0.02951857263380083,9.28788054403687e-05,3.6748971193415634,5.789000000000001,0.10084574489669713,-0.18000887264686938,0.9876626146688643,-0.5139300411522636,7.292947466666667,-0.5139300411522636,6.143855263157895,1.1539864140882645,5.944364591926339,-13.81584362139918,5.838871604938271,5.733667477162185,-0.3215395922805665,0.06861985043377773,0.36108503292892996,0.3433519438320862,12.13273413692322,0.01644384847362832,17.938271604938272,0.029516669283082993,5.897097847946285
Result3922014,c1coc(P(c2ccco2)c2ccco2)c1,10.726,95.2894,0.0991,O=C([O-])C.[K+],CCCC#N,"10.7259, 1.5166",0.1574807960088896,0.1453627869996672,0.6971767885426821,0.6819085487077534,0.0,1.3691437802907915,0.0,1,10.7259,1.5166,24.425595562592573,9.923076923076923,0.06557608556301373,6.155294117647057,234.8395359234157,16.50400747024906,-0.8348765432098764,7.747426823529412,0.10401891252955081,0.8206222819135329,-0.2457889270457925,-0.5416666666666667,-0.26000000000000006,0.878641900639456,0.2886751345948129,0.09968099963791574,0.08566130236425103,6.75,6.432857142857143,0.10643238925016069,-0.2673942224876239,0.4810546666869644,-0.8348765432098764,7.95608285714286,-0.8348765432098764,6.607333333333334,0.7751201803114336,4.676197040906924,-70.81576296296296,6.868375000000001,0.0,-0.5326927822746702,0.029947599996061513,0.34433143335647726,0.40343522548241373,36.39820241076966,0.013920238724369816,24.25,-0.12386760598626849,0.4397387332759536
