Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS1se,base_GATS2pe,base_GATS3Z,base_GATS3m,solvent_VSA_EState9,solvent_GATS4se,solvent_SdssC,solvent_NsCH3,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3941559,Cc1ccc(P(c2ccccc2N(C)C)c2nccn2C(C)C)c(C)c1,47.487,103.5705,0.1024,O=C([O-])C(C)(C)C.[K+],CCCC#N,"47.4866, 2.0718",0.1428941881283608,0.1556534312908589,0.476153268219384,0.5051641116163132,0.0,1.3691437802907915,0.0,1,47.4866,2.0718,5.565492902541839,3.143613000755858,0.05602761557280581,5.818763005780346,194.0573355710433,21.07448242587013,-0.7384670781893004,7.365513734104046,0.13193588162762016,0.9819596885003847,-0.02063387477490192,-0.1385987261146497,-0.0855547692065739,1.0175119639646537,0.5255254121045235,0.03537729049699123,0.4269902757992877,3.353857041755131,5.8801989690721665,0.12966398900015685,-0.09342905391964816,0.945706266909884,-0.7384670781893004,7.413210680412372,-0.7384670781893004,6.185571428571429,0.9426008513670026,6.211279022073336,28.29885349455533,5.931424840764331,18.99525369620486,-0.44480578279461763,0.019343351310033553,0.3716329802091409,0.3612731616229465,6.196843571613076,0.029825344494529595,16.85987261146497,-0.07076341630936257,-0.17612831825859412
Result3941558,CC(C)c1cc(C(C)C)c(P(Cc2ccccc2)C2CCCCC2)c2c1NC(=O)C2=N,44.382,116.2664,0.1176,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"44.3825, 1.5803",0.1428941881283608,0.1556534312908589,0.476153268219384,0.5051641116163132,3.4490740740740735,1.4760842589662049,0.09259259259259278,3,44.3825,1.5803,5.711685002770702,2.4072222222222224,0.1395881504116269,5.817079365079365,194.7655662138627,10.621328500245237,-0.5166714957587968,7.361881444444445,0.10104773644105781,0.8679461926076105,-0.21830822828184998,-0.32815258127613994,-0.20016102122376125,0.7716866697459768,0.6647686037915546,0.004182963581575955,0.41258061592727885,2.604068857589984,5.740834645669292,0.10101724230586814,-0.08520078560902773,0.9941111288654756,-0.5166714957587968,7.285688488188976,-0.5166714957587968,6.128333333333333,0.8788737100724618,5.038093275516365,-53.650477842397,5.818995774647888,5.316788604006331,-0.34982483168591927,0.04597678787200095,0.39391352043986994,0.42671131575255006,0.0,0.028332119653657326,16.633802816901408,-0.005747417408333313,4.191533815289928
Result3941550,Cc1cccc(C(C)(N)P(c2ccccc2)c2ccccc2P(c2ccccc2)c2ccccc2)c1O,42.521,105.6603,0.0895,O=C([O-])C.[K+],CCCC#N,"42.5210, 1.3651",0.1453627869996672,0.1574807960088896,0.6819085487077534,0.6971767885426821,0.0,1.3691437802907915,0.0,1,42.521,1.3651,5.749511833283905,3.590800477897252,0.1751472071100701,5.655737226277373,227.9139165529416,32.25636695835672,-1.0990065717645086,7.233596905109487,0.10358640636297904,1.1196240925286824,-0.11020086205649024,-0.11132228456523857,-0.06748191255111674,1.0918885810988301,0.4431051945215175,-0.03921723653009835,0.11622692466558629,3.662121212121212,5.784781355932204,0.10498376638206133,-0.010332177991172965,1.2106755508818108,-1.9204025234922508,7.3045873389830485,-0.8213959517277423,6.147743055555555,1.069646869401503,9.95594048670921,-64.37782476825153,5.95933,0.0,-0.32751057717587423,0.0719061657672036,0.36806395864534663,0.3751989018955563,31.18920547353706,0.02332468063510599,20.813636363636363,0.0014243324487054204,5.892346640789754
Result3941548,c1ccc(P(CCNc2ccc(-c3nccs3)cc2)c2ccccc2)cc1,42.52,113.1888,0.0848,O=C([O-])C.[K+],CCCCOC(C)=O,"42.5204, 0.8853",0.1453627869996672,0.1574807960088896,0.6819085487077534,0.6971767885426821,0.0,1.0555555555555556,-0.18199074074074065,2,42.5204,0.8853,5.007623696852765,2.736625514403292,0.1154900172625698,5.599005600000001,185.98369975711793,15.925868396484145,-0.3538959239161663,7.210255567999999,0.09803921568627451,0.989545868075236,0.0033543393627052717,-0.02944707294682579,-0.01368828781512605,0.987269221811103,0.34274034792686364,-0.011253079927837605,0.10050286950709321,2.6050420168067228,5.88782891566265,0.10039535576389429,0.10051562357119823,1.0758291963821889,-0.3538959239161663,7.413650795180724,-0.3538959239161663,6.20313725490196,0.9237447891941893,7.320278230089305,-7.548439643347048,5.789718487394958,18.023455037386828,-0.3574399660290636,0.04716958134493482,0.38070767076494394,0.3638080577129501,11.576906342078992,0.013304965807657039,15.781512605042018,-0.038814252326177495,3.5966535011288574
Result3941557,[c-]1ccccc1CP(C1CCCCC1)C1CCCCC1,40.633,103.1388,0.0901,O=C([O-])C.[K+],CC(N(C)C)=O,"40.6331, 0.7530",0.1453627869996672,0.1574807960088896,0.6819085487077534,0.6971767885426821,3.4490740740740735,1.4760842589662049,0.09259259259259278,3,40.6331,0.753,0.0,1.0176245210727968,0.147076524622655,5.441883870967741,149.65820655443724,0.0,0.19547839506172882,7.076848825806452,0.1451330742362375,1.3425025332391687,-0.08142821130024744,-0.06206896551724138,-0.02586206896551724,1.3475891706059304,0.19001991384646116,-0.030758444296085558,0.20156584460602947,1.2804597701149427,5.545030927835052,0.14390807558997754,-0.09416924813927344,0.8143266104316392,0.19547839506172882,7.137047113402062,0.19547839506172882,5.94762,1.2737764950794854,1.5369659092471561,19.253107853223597,5.489189655172413,0.0,-0.4711053993927638,0.05453224733822244,0.46613200050337084,0.23956560081618813,0.0,0.011978028599776147,11.055172413793104,0.07318333513171449,4.3436940326830475
Result3941560,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,38.652,110.9919,0.0960,O=C([O-])C.[K+],CC(N(C)C)=O,"38.6516, 1.0694",0.1453627869996672,0.1574807960088896,0.6819085487077534,0.6971767885426821,3.4490740740740735,1.4760842589662049,0.09259259259259278,3,38.6516,1.0694,0.0,0.7212475633528265,0.1604411701162514,5.35942857142857,142.7534304683886,0.0,0.3848456790123461,7.029104,0.1582952815829528,1.5139684722540552,-0.14308807159910514,-0.17547043652688896,-0.07027902468883902,1.5186049526772982,0.17677669529663687,-0.02170773126268103,0.005252015608518247,0.7586206896551724,5.50762162162162,0.1569594127514907,-0.05278359096964088,1.1674628839575534,0.3848456790123461,7.116083675675675,0.3848456790123461,5.906083333333333,1.4488873443043222,-0.4142135623730958,-11.749726057418371,5.497603448275862,0.0,-0.25977629464886576,0.05676701024819956,0.5130133214527443,0.2469374324919789,0.0,0.011722306294206161,9.931034482758621,-0.017483203233440284,4.653052482560114
Result3941552,c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,37.559,102.3820,0.1018,O=C([O-])C.[K+],CCCC#N,"37.5594, 1.6340",0.1453627869996672,0.1574807960088896,0.6819085487077534,0.6971767885426821,0.0,1.3691437802907915,0.0,1,37.5594,1.634,0.0,2.586206896551724,0.13524954147716953,5.574432432432433,218.5631006053365,21.21815958495563,-0.40867766859830357,7.151974,0.13658911479074973,1.1833053360240817,-0.022522511102461555,-0.02473661344629089,-0.011497734529804514,1.192050710981669,0.23570226039551584,-0.02868492479413743,0.0019508999726497974,3.1919191919191916,5.665614285714286,0.13697471327365393,-0.1128977516275747,1.0305735177461683,-0.8173553371966067,7.2058272500000005,-0.4086776685983031,6.018980769230769,1.0632930218142123,7.445677803958862,62.91888667787599,5.6669090909090905,5.902998432009833,-0.3205646152207717,0.06376385365201001,0.4074460859730871,0.33780388806045863,0.0,0.012681382385227124,20.09090909090909,-0.051531965099392514,4.445756780212874
Result3941551,CC(C)(O)P(c1ccc(Oc2ccccc2)cc1)c1ccc(O)cc1O,37.494,90.2662,0.1475,O=C([O-])C.[K+],CCCC#N,"37.4936, 0.8580",0.1453627869996672,0.1574807960088896,0.6819085487077534,0.6971767885426821,0.0,1.3691437802907915,0.0,1,37.4936,0.858,22.99804733313562,3.92687559354226,0.18403702228487667,5.856541666666669,203.33841939159794,15.345942746277863,-1.2579036257850198,7.481181541666666,0.053896924055802,0.9722983901729888,-0.16272014033091062,-0.146890756302521,-0.09641991699350631,0.987011686772185,0.3545733447339246,-0.0993041512356667,0.17097585528604622,3.337068160597572,6.074683544303798,0.057204927468122266,0.09910852671046441,0.9982183718328745,-1.2579036257850198,7.58975060759493,-1.2579036257850198,6.415255102040817,0.9523327058150464,6.731066387718711,-119.70492206405892,6.202082352941177,0.0,-0.49479243515346294,0.06712583931390903,0.3414862336694668,0.40228125588748015,54.59730361615449,0.031917630916641265,18.613445378151262,0.16765026579013326,5.168612908189835
Result3941549,c1ccc(C[NH+]2CCCNC(P(c3ccccc3)c3ccccc3)C2c2ccccc2)cc1,33.146,106.6282,0.1030,O=C([O-])C.[K+],CC(N(C)C)=O,"33.1462, 0.8196",0.1453627869996672,0.1574807960088896,0.6819085487077534,0.6971767885426821,3.4490740740740735,1.4760842589662049,0.09259259259259278,3,33.1462,0.8196,12.586597235060536,2.485,0.11252624252864829,5.68840977443609,192.51143704093178,20.825778127334623,-0.5821946007483925,7.253459210526316,0.11090040874885618,1.1885149304888862,-0.05165297368777637,-0.08702710333145114,-0.04169061707523245,1.29081958426809,0.2970580013778089,-0.048746806296008,0.0887042611260021,2.850694444444444,5.885818333333334,0.11019784793602339,-0.06198926976257469,1.029315913592144,-0.5821946007483925,7.388612266666666,-0.5821946007483925,6.170463768115941,1.1026400119677195,8.602848697508385,21.658093359631824,5.831676339285714,13.08951281182515,-0.3164804910784246,0.03746527149301607,0.3655835719946964,0.4150386307131832,0.0,0.013491941721416309,16.209821428571427,-0.12209516276534176,3.544996638327805
Result3941555,[c-]1ccccc1P(C1CCCCC1)C1CCCCC1,33.099,108.5784,0.0710,O=C([O-])C.[K+],CCCC#N,"33.0988, 1.0574",0.1453627869996672,0.1574807960088896,0.6819085487077534,0.6971767885426821,0.0,1.3691437802907915,0.0,1,33.0988,1.0574,0.0,1.3324915824915824,0.15004599419925926,5.4616,166.87107543389885,5.304539896238907,0.05234567901234621,7.08949312,0.14836969571227757,1.3341436523635397,-0.200703608364036,-0.21255995736365255,-0.09090218423551755,1.3394959719066308,0.17677669529663687,0.0187776560502789,0.16980372735738003,1.4615384615384615,5.556197802197805,0.1472696507883501,-0.09726428990519254,1.062549997419488,0.05234567901234621,7.144255384615382,0.05234567901234621,5.950180851063831,1.2616678157460945,1.7574653914967255,-33.40021338210641,5.601884615384616,0.0,-0.46734397188166465,0.05693973945926809,0.45826131979430035,0.23815758610608856,0.0,0.011722306294206161,12.076923076923077,0.09042563712334643,4.541286517551262
