Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3908955,Cc1nn[nH]c1-c1[nH]nnc1-c1cn[nH]c1-c1cnc(-n2nnc(C)c2CCCCCc2nccs2)s1,2.2809,53.901856981182135,-0.275846383296048,0.04364443562892985,153.0090,144.0832,37.7668,50.5349,0.8954514861106873,2.2809,0.0856
Result3908958,Cc1ccnc(NC(C)c2ccccn2)n1,2.2677,-110.71885440659635,-1.2737931034482757,-0.10744455385661332,157.5679,107.1152,31.2864,15.3553,0.8974635601043701,2.2677,0.0877
Result3908951,CC(OC(O)O)C1=COC2(c3ccccc3)C3=C(Cc4ccc(C5CCC=CN5)cc4N3)N=CN2C1,2.2666,378.96394601018017,-0.2260691647275937,0.057792212508988895,147.3260,137.8677,27.0624,21.9036,0.8399561047554016,2.2666,0.0745
Result3908951,C1=NN=C(C(c2[nH]cc[nH+]2)c2ccno2)C1,2.2202,-300.4850979107737,-0.8588863060016904,0.6162341453640976,143.8721,148.7556,33.5714,49.0394,0.7781406044960022,2.2202,0.0892
Result3908950,CC(O)c1cccnc1N1CCSC2CCCCC21,2.2176,-456.6784600594861,-0.9805467848299496,-0.04294253766143817,108.4194,140.1037,29.1624,35.4604,0.03043432906270027,2.2176,0.0961
Result3908950,NC1(O)CC=CCC1NN1CCOCC1,2.2153,693.1773763451606,1.1925056966832641,-0.04443416099349492,151.9111,127.2693,28.8040,66.3439,0.10045862197875977,2.2153,0.0751
Result3908951,COC(C)c1ccnc(Nc2cc3ccncc3cn2)c1O,2.2006,359.62459521884546,0.6840549036695822,-0.07704934175602267,139.4319,126.6254,31.8905,85.1543,0.8282452821731567,2.2006,0.0722
Result3908951,Cc1ccc(C(C)Oc2ccnc(-c3cnccn3)c2)o1,2.1765,-291.2526280010115,0.09567901234567901,0.016012542146404636,143.2023,139.2336,32.5337,6.0326,0.8948470950126648,2.1765,0.1135
Result3908957,Cc1ncc2sc(C)nc2n1,2.1352,-83.05925306665402,-1.0228395061728395,0.7330515015853031,142.7064,109.4711,29.8110,25.9724,0.47549864649772644,2.1352,0.057
Result3908950,Cc1nc(-c2ccccc2F)sc1NC1(C)CCS(=O)(=O)C1,2.1042,-42.84141007780639,-2.408500403631854,-0.0858817650555277,111.7227,129.0044,37.5793,25.9868,0.03276781365275383,2.1042,0.0452
Result3908950,CCOC(O)C1CCC[NH2+]1,2.101,-199.212557497279,-2.3584812623274165,0.24985054290772216,107.4016,110.8483,34.4804,39.1223,0.0705808699131012,2.101,0.0623
Result3908951,OC(c1cnccn1)C1(C2CCCCC2)CCC[NH2+]C1,2.0898,-166.74137001606442,-0.17959524074279995,-0.031285901452170105,103.5949,144.3751,30.3354,106.0640,0.9222032427787781,2.0898,0.0752
Result3908958,CC(=O)OC(Nc1conc1-c1ncccn1)c1ccccn1,2.0894,292.36177054307535,-0.1554054054054054,-0.12187777320461494,106.0307,95.1328,22.9511,25.0508,0.9302306771278381,2.0894,0.1043
Result3908956,Oc1nc2sc(Oc3cccnc3)nc2o1,2.0883,-52.33389056911643,-6.028756957328386,-0.30281785173015396,149.8622,123.4079,37.7218,126.3570,0.7647325992584229,2.0883,0.081
Result3908959,CCc1nnc(C)n1C1[NH2+]CCC23[NH2+]CCCC12C([NH3+])CC[NH2+]3,2.0774,-896.0935563750556,-0.95716333978847,-0.00082712522228415,143.0534,132.3528,110.4630,26.0166,0.11808223277330399,2.0774,0.0935
Result3908957,[BH2-](c1cncs1)C1CCNc2c1sc1c2C=CNC12CCNc1cc3ccccc3cc12,2.0565,-754.7900589438424,-0.40548730457095133,0.025999875988693175,121.5786,113.7436,29.7372,15.9100,0.5962334275245667,2.0565,0.0557
Result3908959,ON=C1CCCc2onc(-c3ccncn3)c21,2.0545,-274.2403905465037,-1.5825617283950617,0.11085972638751962,158.0701,128.5767,38.6380,43.9952,0.006405610125511885,2.0545,0.048
Result3908956,CC(O)C(c1ccncc1)c1nc2c(s1)C=CCC2(C)C,2.0087,-1615.4135672683428,-5.360237953599048,-0.2597273818541169,147.7509,115.3405,15.7556,141.3194,0.8361719846725464,2.0087,0.0879
Result3908949,Cc1cc(C(NC(C)c2ccc[n-]2)c2ccccc2)no1,2.008,-205.09369185419615,-0.2443800970805881,-0.04266581182755279,168.2421,79.3030,35.1553,28.4438,0.1164860725402832,2.008,0.1045
Result3908947,Cc1cc2c(-c3scnc3C)noc2cn1,2.0052,188.846854220283,0.888780487804878,-0.23135016031315087,159.0722,97.5222,34.8184,144.8578,0.04223930463194847,2.0052,0.0843
