Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3947285,CC12Nc3ccccc3N1C13C=CC=CC1(Nc1ncncc13)S2,1.5029,-1262.2656566097164,-2.0467552623920846,-0.07362802640634876,143.7504,145.4325,111.3352,161.3684,0.9035196304321289,1.5029,0.0822
Result3947288,Sc1ncc2c3c(sc2n1)CCC3,1.4688,-168.33595922824347,-1.798273155416012,0.15534511571661472,150.9371,139.3874,50.8379,138.6266,0.8763153553009033,1.4688,0.0896
Result3947280,OC(O)c1ncc(Oc2ccnc3c2C[NH2+]C3)cn1,1.4255,-559.4717703229527,-2.0239686129385963,-0.11184621300851,167.6814,116.9949,162.1867,153.5249,0.7562892436981201,1.4255,0.0768
Result3947281,Cc1nc(-c2nncc3c(O)nc([N+](=O)[O-])nc23)[n-]c1C,1.4122,546.9036201796334,3.5399021311625356,0.05450379642659266,169.5788,142.3211,118.4429,165.4798,0.9939321279525757,1.4122,0.0872
Result3947287,Cc1ccc(N2CC=CC2)cc1-c1cncs1,1.411,-373.781017998704,-0.8762718233321771,-0.0772578528196053,164.2445,146.3041,120.4360,155.9268,0.7018763422966003,1.411,0.0785
Result3947277,Cc1ccc2c(cc(N)c3scnc32)n1,1.3862,-641.6181823480922,-1.9198966408268732,0.21138797514438232,145.6210,76.7131,75.6425,151.6521,0.9169734120368958,1.3862,0.066
Result3947286,c1cncc(-c2ncnc3ccccc23)c1,1.3409,-417.17760453735553,-1.133879069767442,0.001400425575550861,154.7348,154.7952,148.2537,158.4819,0.6971573829650879,1.3409,0.0934
Result3947282,Cc1ccccc1C12CCCCC1NC=[NH+]2,1.2632,-815.0775026282064,-1.1070521541950114,0.32802414822902376,141.4926,151.4346,129.1022,84.6367,0.9605265855789185,1.2632,0.0904
Result3947276,Cc1onc(CON=Nc2ccccc2)c1C,1.2098,756.7937645261027,2.4529292929292925,-0.09941740966390866,138.7461,92.1386,92.9184,93.3041,0.8919057846069336,1.2098,0.0808
Result3947278,CC1C2CC[NH+](CC2)C1c1ncnc(O)c1C1CCC1,1.1664,141.28731488874848,-0.3928354399611083,-0.0067234908716708305,143.1783,66.6092,34.6781,53.8954,0.856630802154541,1.1664,0.078
