Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3942322,COCC1CCC([NH+]2CCc3[nH]ncc3C2)CC1Cl,1.4966,420.3295430356295,0.46332154909207773,-0.03335800574881756,420.9694,432.8836,51.8192,24.6027,0.7026532292366028,1.4966,0.096
Result3942323,CCc1cncc(C)c1-c1cnccn1,1.4606,-1138.8518557562365,-2.5600724160631994,0.2012858718351812,494.5638,74.2328,49.2419,86.9145,0.6758526563644409,1.4606,0.0575
Result3942324,Cc1cccc(C2CCc3nc[nH]c3C2)c1,1.4075,-48.64835514733937,0.04009046052631579,-0.2075877428768912,164.2318,71.5059,60.8473,15.8035,0.07612308859825134,1.4075,0.0583
Result3942327,CCc1nnc(-c2ccnc(I)c2)o1,1.2956,-304.1152767901314,-5.123354759718397,0.14699606259283576,143.1286,75.8056,209.9199,23.1372,0.7799771428108215,1.2956,0.0557
Result3942333,CCc1nc(-c2ccccc2)c(C=O)s1,1.2653,-614.0235464081086,-2.439313032183577,0.08184476888246828,215.2794,141.4850,188.6111,202.9353,0.7545257210731506,1.2653,0.029
Result3942330,Cc1ccnc(C(=O)N2CC[NH+](C)CC2)c1,1.2436,551.1570508250746,0.42142857142857143,0.04152345749087504,147.0174,156.8100,74.6423,238.3143,0.9343316555023193,1.2436,0.0268
Result3942332,Cc1cncc(-c2cnc(C)c(C)n2)c1,1.2407,81.68290695480358,0.5935374149659864,-0.14910325300545252,151.5410,124.4105,26.4769,63.6027,0.7104358673095703,1.2407,0.059
Result3942325,NCc1cncc(C2=NCCO2)c1,1.2285,-676.3807875786648,-1.145833333333333,0.06617982852571697,160.5748,100.5054,44.4777,126.1102,0.9166675806045532,1.2285,0.0376
Result3942328,Cc1cnc2c(ccc3sc(C)nc32)c1,1.2024,-607.6647401980267,-1.8268972972972974,0.010556518615802058,178.8280,85.1475,40.0735,83.6637,0.7547392249107361,1.2024,0.0537
Result3942326,c1cc(C2COCCN2CC2CCCCC2)ccn1,0.81855,516.7468423939257,0.39202469363795867,-0.06233175683254206,44.6162,88.6994,28.5905,81.0498,0.6512008905410767,0.8186,0.0348
