Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS3m,base_GATS3Z,base_GATS2pe,base_GATS1se,solvent_NsCH3,solvent_SdssC,solvent_GATS4se,solvent_VSA_EState9,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3952379,CCCNC1CCCCC1(c1cnccn1)P(O)C(C)(C)C,48.2512,108.6378,0.1143,O=C([O-])C(C)(C)C.[Cs+],CCCC#N,"48.2512, 4.4542",0.05199823768686698,0.06442562223749324,0.15285281509040824,0.1243972321309733,1,0.0,1.3691437802907915,0.0,48.2512,4.4542,0.0,1.9466666666666668,0.030412285842553507,5.695215596330274,158.95190490441465,5.316788604006331,-1.221185542118081,7.329307825688072,0.14770545574914984,1.128672633933987,-0.17033017939066275,-0.24968055895386454,-0.14847867559090758,1.1115221665065786,0.1853954059492991,-0.18306634861914595,0.2641472297600197,1.6162720097146326,5.795212121212122,0.14328677459547753,-0.01183418188699828,1.287544375489547,-1.221185542118081,7.361683878787878,-1.221185542118081,6.18086037735849,1.0946076282089303,2.409216105259418,-84.80414931696983,5.937268852459018,6.544756405912575,-0.3883042107572461,0.010305590369460434,0.4222462975411333,0.36315934466778993,6.196843571613076,0.03002315550767926,13.836065573770492,-0.18084892330666663,1.101132826883084
Result3952381,Cc1cc(C)c(NCc2ccccc2)c(P(c2ccccc2)c2ccccc2C)c1,46.6668,104.2682,0.0922,O=C([O-])C.[K+],CC(N(C)C)=O,"46.6668, 3.3331",0.6971767885426821,0.6819085487077534,0.1574807960088896,0.1453627869996672,3,0.09259259259259278,1.4760842589662049,3.4490740740740735,46.6668,3.3331,0.0,3.1148148148148147,0.11792318457719318,5.6977120418848175,211.01684293303552,21.23040829272305,-0.6629689351735211,7.25196705759162,0.10639376523779008,1.1100417024531812,0.010327144868451,-0.12889433551198246,-0.07034780023781206,1.161902709544949,0.44501004064539396,-0.17170073650595188,0.2454726726624228,3.5076388888888888,5.767970588235296,0.10562814839583587,-0.17422970293513956,1.0876088889611837,-0.6629689351735211,7.2867025882352925,-0.6629689351735211,6.106319672131147,1.042744923158835,8.214915198294898,41.465157587234486,5.8222218749999985,5.316788604006331,-0.3396828725402082,0.040775724570305004,0.35675715071367137,0.3516016881941265,0.0,0.020906108974595383,17.19375,-0.06007815508512302,3.5500146975339266
Result3952388,CCc1ccc(C(CC)Nc2nc(-n3ccc(C(C)(C)C)n3)ncc2P(C)C(C)C)cc1,46.1771,119.4072,0.0743,O=C([O-])C.[Cs+],CCCCOC(C)=O,"46.1771, 1.5269",0.056742661225519415,0.07445192098979814,0.15437109729761034,0.1265444360281399,2,-0.18199074074074065,1.0555555555555556,0.0,46.1771,1.5269,5.817862777835028,2.3196496989600437,0.06544981230748324,5.867087861271678,150.1716593361458,10.621328500245237,-0.3795331359453735,7.435464612716761,0.11712882726747544,0.890832207730782,0.05614295271388529,0.01228646517739817,0.007632653061224492,0.8793726587145931,0.5407404611292184,-0.26355243129522854,0.5732909260841762,2.1305555555555555,5.836857364341087,0.11473459929996911,0.08067677886296494,1.1245301654463775,-0.3795331359453735,7.373996744186046,-0.3795331359453735,6.202411111111112,0.8906311460886596,5.61560180318615,-62.57964222726126,5.866515999999998,11.981614208238867,-0.40195591400146724,0.020540420592981654,0.3974001904648088,0.39997810010504314,12.393687143226153,0.03245733574211987,13.15,0.15682338403964763,0.17715630338094057
Result3952590,CC(C)NC(C)C(Nc1cnc(C#CP(CC2CCOC2)C[NH+]2CCCCCC2)cn1)C(C)O,46.1191,106.6147,0.0834,O=C([O-])C(C)(C)C.[Cs+],CCCC#N,"46.1191, 1.5926",0.05199823768686698,0.06442562223749324,0.15285281509040824,0.1243972321309733,1,0.0,1.3691437802907915,0.0,46.1191,1.5926,17.797635583137975,1.4613625971650661,0.06409253924240142,5.7834792951541845,145.3376042839226,15.53348693886314,-0.38039524400429303,7.397167356828193,0.10084414030633715,1.0449052181440863,0.0464994085782873,0.05006019201251998,0.0239031200444335,1.0587912860929647,0.24894547894534008,0.035953732794160316,0.29972117140050414,1.8594917787742897,5.970530065359476,0.09990652974127484,-0.05699545609743771,0.8376854319442223,-0.38039524400429303,7.522350810457515,-0.38039524400429303,6.290506172839507,1.0211531836276297,4.434357596635669,61.01635342547591,5.749537219730946,44.06782018277972,-0.41671388318891306,0.01896484197070829,0.41628557451290127,0.40787557807209757,0.0,0.02265665651202248,13.01793721973094,-0.1407467135385871,0.4314769352860809
Result3952378,COc1ccc(N=C(C)CP(C)C)cc1,45.3384,117.7070,0.0626,O=C([O-])C.[K+],CCCC#N,"45.3384, 1.9488",0.6971767885426821,0.6819085487077534,0.1574807960088896,0.1453627869996672,1,0.0,1.3691437802907915,0.0,45.3384,1.9488,5.749511833283905,1.3976608187134503,0.09614839927185934,5.280420289855073,156.13203021744653,4.736862953800049,0.09914011832442193,7.000451536231885,0.14115822130299896,0.9094420278986052,0.19269112804067098,-0.0011051759071652153,-0.0005419319875355601,0.8984536778742275,0.11785113019775792,-0.14781352699874167,0.5135707881652944,1.3005464480874318,5.752250000000001,0.13954637446344603,-0.11325878251070008,1.0253055411370546,0.09914011832442193,7.374586392857142,0.09914011832442193,6.1455,0.8955278398577368,2.565402355533502,-31.854595336076816,5.8107311475409835,26.601358777210528,-0.5293331404187097,0.03996664089256192,0.49109809985901376,0.37214679033732884,24.26546827384644,0.025788090629526864,12.950819672131148,-0.04231331657577883,-0.8017933463251677
Result3952374,CC(C)P(C(F)(F)F)C(SC(C)(C)C)(N(C)C)P(=O)([O-])[O-],45.081,119.0694,0.0767,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"45.0810, 4.1728",0.5051641116163132,0.476153268219384,0.1556534312908589,0.1428941881283608,3,0.09259259259259278,1.4760842589662049,3.4490740740740735,45.081,4.1728,4.353134045287949,3.590520590520591,-0.00045742653401833127,6.702631578947369,174.66524827057376,9.78682320550495,-3.099472736625513,8.283452771929825,0.18975039830058427,0.6600869642112975,-0.5597317649060262,-0.33315710635298257,-0.3145983275783168,0.6423238762855897,0.0,-0.1360384854386118,0.10017250042739338,4.391025641025641,6.465184810126579,0.1852900957416518,0.11954919437659048,0.7938992737372291,-3.099472736625513,8.030930265822787,-3.099472736625513,6.374578571428573,0.631445342429495,1.4809746342537178,-212.67658193618172,7.356030769230772,14.09534396535438,-0.8414130463144083,-0.0002645458741008244,0.4956695810102628,0.49029935288292875,0.0,0.06896890320525112,22.557692307692307,0.9025770268571273,-0.6704484033205205
Result3952382,CCC1(C)C([NH2+]C=C(C)P(C(C)C)C(C)C)C1(CC)CC,44.8845,102.4016,0.0702,O=C([O-])C(C)(C)C.[K+],CC1=CC=C(C)C=C1,"44.8845, 4.9141",0.5051641116163132,0.476153268219384,0.1556534312908589,0.1428941881283608,2,0.0,1.0624999999999998,0.0,44.8845,4.9141,6.041840829147961,0.54421768707483,0.1287067407051352,5.1548127490039874,104.76755435980208,5.316788604006331,0.012621619635508896,6.9262881434262935,0.11251926699777354,1.6615942680752305,0.2849050250940459,0.13494053075062667,0.08017716535433071,1.714673351488883,2.1757306031314063,-0.20219127878970342,0.47741744258541924,0.30489938757655294,5.4959385964912295,0.11037193758427866,0.07024990876757944,1.653349384643014,0.012621619635508896,7.125518175438597,0.012621619635508896,5.954058333333334,1.5945104632121456,0.45122664453508854,-11.725569272976678,5.447816929133858,0.0,-0.2545283646629354,0.04222607503611109,0.5068532051687159,0.49163330987720855,0.0,0.037506421474673875,6.9921259842519685,0.15430297928317813,1.311444344328909
Result3952588,C#CC(S)(S)C(NC(C)c1ccc(P(C(C)C)C(C)(C)C)cc1)C(C)C,44.5887,93.2260,0.0890,O=C([O-])C.[Cs+],CCCCOC(C)=O,"44.5887, 2.4821",0.056742661225519415,0.07445192098979814,0.15437109729761034,0.1265444360281399,2,-0.18199074074074065,1.0555555555555556,0.0,44.5887,2.4821,4.07905443703834,1.1003757380568975,0.031198584810650784,5.2387467213114745,149.5692056363101,10.621328500245237,-0.20702357580053188,6.98465686885246,-0.010042533081285426,1.3236896760595747,0.10656330813314355,0.010254031682603122,0.006796897171506962,1.2541239411458005,0.09622504486493763,-0.24452663908252067,0.3979836501972927,0.8646464646464647,5.607621428571432,-0.0053681922474181736,0.07544535333502998,1.3714885277671298,-0.20702357580053188,7.23046799107143,-0.20702357580053188,6.002145161290323,1.2649441994764288,2.4764079682757476,-62.509962616102065,5.629729545454545,0.0,-0.3623738229366523,0.013401449588969798,0.44971945382856454,0.34272306385157436,0.0,0.04587033458996188,11.74090909090909,0.0245502117933341,0.09680402278884996
Result3952387,CC(C)P(C(C)C)C(C)(C)[NH2+]CNNCCc1ccccc1,43.9469,99.1182,0.0756,O=C([O-])C.[K+],CC(N(C)C)=O,"43.9469, 0.7713",0.6971767885426821,0.6819085487077534,0.1574807960088896,0.1453627869996672,3,0.09259259259259278,1.4760842589662049,3.4490740740740735,43.9469,0.7713,11.9487048458244,0.7018204645323289,0.13726328193951076,5.223265486725665,109.09218664997958,16.1683713982271,-0.005884643786829624,6.989417955752213,0.1064996084573219,1.3391968447383105,0.3073673647750822,0.12939584370333507,0.06244773251056614,1.3276948923342202,0.07216878364870322,-0.04772886467397362,0.2589239382190516,0.5669376693766938,5.681905714285715,0.10459826732620418,0.0643036794729354,1.2163300673894548,-0.005884643786829624,7.28022973333333,-0.005884643786829624,6.117545614035089,1.3224197870945793,2.527429443068127,14.294168386094112,5.633595609756099,13.213447594811718,-0.31402560271805124,0.045077169766081886,0.4592869078812484,0.4962723236088705,0.0,0.02987147374401142,7.824390243902439,0.21632118186068483,1.1958769922324264
Result3952587,CC(C)P(CCC(=Nc1ccccc1[O-])c1ccccc1)C1(F)CCCCC1,43.6777,93.7780,0.0585,O=C([O-])C(C)(C)C.[K+],CCCC#N,"43.6777, 0.9479",0.5051641116163132,0.476153268219384,0.1556534312908589,0.1428941881283608,1,0.0,1.3691437802907915,0.0,43.6777,0.9479,5.4098482232875895,2.164220824598183,0.11208373063833729,5.563083769633507,158.8337428201342,5.106527394840706,-0.7506540678685736,7.200305507853401,0.10027610849439648,0.583218323756974,0.10318331364403822,0.0870646766169154,0.048553309552120484,0.5321306587955354,0.3406038474873926,-0.07831657069891433,0.29767862773810905,2.0089399744572156,5.817999999999996,0.09869971126410561,0.06270845438029751,1.2630799182333703,-0.7506540678685736,7.360707174311925,-0.7506540678685736,6.150600000000001,0.6082099719414086,4.670887430112055,-14.957002979991465,5.8829051724137935,6.161910027467921,-0.887004981640976,0.03887205022873673,0.39742243369742586,0.33602208812881496,36.39820241076966,0.024228375546855467,13.126436781609195,-0.009422267512411726,2.49974492468913
