Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3951858,CC(C(=O)CCl)N1C(=S)C(=O)NC12CCCCCN2,1.4148,-89.3731599129938,-1.2368532511616777,-0.140587603107893,157.0504,133.6205,43.1790,25.2556,0.8606165485025628,1.4148,0.1532
Result3951860,CC1(CNC(=O)Cl)CCCCC1,1.3374,793.6593390478923,3.65352504638219,-1.6947212230403736,147.7041,101.0739,139.4198,31.5801,0.8999980063392856,1.3374,0.1113
Result3951857,CC(CS(=O)(=O)NCC(Cl)Cl)C(=O)N1C(=NO)CSC1(C)C,1.3252,-85.59218429957122,0.9321231901063699,-0.19852605509875984,150.3821,131.2524,115.7242,32.4321,0.8687146942062437,1.3252,0.1236
Result3951854,CCc1cccc2c(COC(=O)C3COCC3C)coc12,1.3068,-409.38963465996324,-1.685575479448174,-0.022734544254015478,155.9720,106.0397,19.2464,3.2534,0.5856432895224837,1.3068,0.1199
Result3951866,CCOC([O-])C=NN=C1C[NH2+]CC(SC2CCCS2(=O)=O)C1,1.3015,-447.11175698551085,-1.7663131313131324,-0.06658945037378362,168.3845,133.2171,69.4407,70.8324,0.8094406579368322,1.3015,0.1174
Result3951871,CC1(NC(=O)C2NC34CCC[NH2+]C3(N2)SCC4)CCCS1(=O)=O,1.2995,642.7798365103895,2.6860132239952716,0.10865287433992439,160.5998,90.3485,94.0043,26.6160,0.44006884036817107,1.2995,0.1015
Result3951856,CCCCN1CC(=O)NC1[NH3+],1.2988,201.7866994834046,-0.11046133853151384,-0.14488723656510838,159.9236,148.9567,101.0964,23.4297,0.8550430697268945,1.2988,0.1331
Result3951864,CC1CSC2(C)CCC3(NC(=O)C(=O)N3)SC2(N)N1,1.2906,-1.7722173840230795,-0.2828941207319583,-0.267625988656606,166.2105,142.6677,47.1657,4.1241,0.9760439620565786,1.2906,0.1291
Result3951851,COc1ccc(-c2ccc(COC3CCN(S(C)(=O)=O)CC3)cc2)cc1,1.2747,491.22318144658357,0.7020835843848806,-0.11364358401835813,126.4390,160.8235,113.1679,33.3105,0.8038633634290205,1.2747,0.114
Result3951855,Cc1noc(C)c1CCCOC(C)c1ccccc1O,1.2617,-677.1166909789326,-0.9590049843193198,-0.05930250302007018,151.9524,145.3202,8.1491,32.3880,0.5289006825582273,1.2617,0.1187
