Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS3Z,base_GATS2pe,base_GATS3m,base_GATS1se,solvent_GATS4se,solvent_SdssC,solvent_VSA_EState9,solvent_NsCH3,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3947845,[C-]#CP(c1ccccc1)C(P)P(C)c1ccccc1,56.456,111.9228,0.1408,O=C([O-])C.[Cs+],CCCC#N,"56.4558, 5.5631",0.07445192098979814,0.15437109729761034,0.056742661225519415,0.1265444360281399,1.3691437802907915,0.0,0.0,1,56.4558,5.5631,0.0,1.8386243386243388,-0.016966682488515055,5.379333333333332,187.91502191342872,10.609079792477814,-0.6693594104308391,7.037662271604939,-0.010254479194873196,1.3185027569404373,-0.0987460493942711,-0.04649758454106278,-0.024444444444444432,1.329694887706856,0.11785113019775792,-0.03286218317103802,0.11871731371909322,1.9629629629629628,5.491944827586208,-0.006832766876928108,-0.0034923943471152673,1.1301621461972695,-0.965791866129168,7.100188844827587,-0.2964324556983289,5.883333333333333,1.1531662244169165,3.939963624740029,-5.188309397833209,5.507288888888889,6.664825604232536,-0.8692305228446238,-0.011959918526046517,0.4974134653764276,0.32060319626123013,24.26546827384644,0.018412181955507777,18.68888888888889,-0.04120797108335983,2.1643066681176597
Result3947844,[c-]1cccc(P(C2C=Cc3ccccc32)C2(c3ccccc3)CCCCC2)c1,55.664,106.9617,0.0608,O=C([O-])C.[K+],CCCC#N,"55.6638, 2.5869",0.6819085487077534,0.1574807960088896,0.6971767885426821,0.1453627869996672,1.3691437802907915,0.0,0.0,1,55.6638,2.5869,0.0,2.8554873892297206,0.1234204416306841,5.57446222222222,203.72068918948182,5.304539896238907,-0.44026234567901223,7.154221031111109,0.12231777237463498,1.0456548505864547,-0.10199956694469309,-0.153125,-0.08506944444444443,1.0504017571974493,0.6018145417161774,0.026346943501792407,0.18315253755565253,2.9496527777777772,5.711475728155338,0.12158673461538057,-0.092608820565096,0.9634016943018032,-0.44026234567901223,7.234087398058251,-0.44026234567901223,6.05493103448276,0.9852226271083784,6.110738929461243,1.693390235228362,5.736080729166667,0.0,-0.458697442041762,0.04395598445101759,0.3692440549952311,0.3331223988002518,6.06636706846161,0.016444173391167303,15.901041666666666,0.05900748571275391,4.478124967754115
Result3947840,[c-]1ccccc1P(c1ccccc1)c1ccccc1,55.599,118.6482,0.0913,O=C([O-])C(C)(C)C.[K+],CCCC#N,"55.5992, 2.7682",0.476153268219384,0.1556534312908589,0.5051641116163132,0.1428941881283608,1.3691437802907915,0.0,0.0,1,55.5992,2.7682,0.0,4.1940298507462686,0.11894024339065114,5.6551219512195114,242.0156205114872,15.913619688716722,-0.5015432098765431,7.202459707317073,0.11882362543189053,1.050326139109461,-0.25396170878745483,-0.3415268941584731,-0.15492588219860945,1.0575289575289575,0.17677669529663687,0.01392905510406988,0.012760157188486552,4.457142857142857,5.748181818181819,0.118518113489421,-0.1121731111824266,0.964237868087371,-0.5015432098765431,7.2560304,-0.5015432098765431,6.066814285714285,0.9558226282905692,5.721885917273355,-22.479701617748766,5.903557142857142,0.0,-0.46523871551194473,0.048678785901109904,0.3621099622327467,0.3230144616925248,12.13273413692322,0.011722306294206161,18.885714285714286,0.034326857859683604,3.6058299627409256
Result3947852,C(=NP(c1ccccc1)c1ccccc1)n1cnc2ccccc21,55.544,98.1712,0.1227,O=C([O-])C.[Cs+],CCCC#N,"55.5442, 7.2620",0.07445192098979814,0.15437109729761034,0.056742661225519415,0.1265444360281399,1.3691437802907915,0.0,0.0,1,55.5442,7.262,6.3273200747645415,4.255689424364124,-7.56421321305851e-05,5.892304878048781,216.8433020849855,10.609079792477814,-0.7902131624254642,7.414621853658539,0.1390551220867106,0.9470868094182415,0.03290622033279562,0.0067476383265856945,0.003289473684210526,0.9862078182391024,0.5135643523239186,-0.22979161132157944,0.07082882292289283,4.258771929824561,6.109055882352941,0.1360027751300846,-0.004904216942682992,1.1946411727687725,-0.7902131624254642,7.549992970588236,-0.7902131624254642,6.305665116279069,0.8618432055298451,7.400663225001674,-20.764691358024702,6.058685526315789,0.0,-0.41494481595436883,-2.7755087732123356e-05,0.3359395338971859,0.39247824073041504,47.56479042738583,0.014266555183380441,20.723684210526315,-0.02667975192053177,0.5196145583617642
Result3947847,CN(C)CCN(Cc1c2ccccc2cc2ccccc12)c1ccccc1CP(C)C(C)(C)C,53.578,100.0529,0.1295,O=C([O-])C.[K+],CC(N(C)C)=O,"53.5778, 0.5242",0.6819085487077534,0.1574807960088896,0.6971767885426821,0.1453627869996672,1.4760842589662049,0.09259259259259278,3.4490740740740735,3,53.5778,0.5242,0.0,2.119114877589454,0.06852111488777977,5.694535714285714,161.1525753552837,4.899909730850478,-0.1134869149765132,7.258845124999999,0.12044427080426406,1.061309289895623,-0.06730619296619504,0.040373058449984525,0.02437990281329522,1.0965197951969217,0.48148933736893945,-0.15444637674854805,0.42126451998154896,2.309158530915853,5.782688888888892,0.11824686488950506,0.0065842708862576035,0.8800544223822112,-0.1134869149765132,7.326415140740742,-0.1134869149765132,6.106914473684211,1.022227405761374,7.012286257350842,59.80198494610205,5.663797071129706,38.74959211226254,-0.431033620743715,0.022191680062828945,0.38633431412285896,0.3761935554994381,0.0,0.03005916334456819,13.03347280334728,-0.16420997445858299,1.2867989302537257
Result3947841,c1ccc(PCP(c2ccccc2)C2CCCCC2)cc1,53.469,98.4076,0.1413,O=C([O-])C.[K+],CC(N(C)C)=O,"53.4687, 3.6133",0.6819085487077534,0.1574807960088896,0.6971767885426821,0.1453627869996672,1.4760842589662049,0.09259259259259278,3.4490740740740735,3,53.4687,3.6133,0.0,1.0915032679738563,0.08172206118798456,5.3969344262295085,165.92067167106927,10.609079792477814,0.014735239774922748,7.048388803278688,0.08455322355657453,1.3053891141329699,-0.03580118021811898,0.009447674418604644,0.004012345679012343,1.312921639854696,0.19001991384646116,-0.019821101701468637,0.11554727463118099,1.423148148148148,5.551709523809526,0.08582683988599327,-0.06284604202660708,0.9882825081252016,0.014735239774922748,7.139698916666664,0.014735239774922748,5.932244680851065,1.2008437053482555,3.6041431747780495,22.244444444444444,5.461129166666665,5.902998432009833,-0.31343313656645505,0.04142113417710603,0.4714184486215391,0.31855552155218786,0.0,0.011407646285501092,14.891666666666667,-0.029645504262865576,3.9463873765911983
Result3947851,c1ccc(CP(c2ccccc2)c2ccccc2)cc1,53.361,103.9509,0.0690,O=C([O-])C.[K+],CCCC#N,"53.3613, 3.5392",0.6819085487077534,0.1574807960088896,0.6971767885426821,0.1453627869996672,1.3691437802907915,0.0,0.0,1,53.3613,3.5392,0.0,2.5793650793650795,0.12391020464418756,5.618593406593406,203.27086692859422,10.609079792477814,-0.3271604938271606,7.179759999999999,0.12313079577099348,1.089607794990848,-0.10069529068412958,-0.11123011015911874,-0.04939949377410094,1.0961538461538463,0.19001991384646116,-0.07531473626111351,0.03937765024064772,3.228682170542635,5.704825396825397,0.12249402647463603,-0.11624536455538266,0.9250115716850255,-0.3271604938271606,7.229893111111112,-0.3271604938271606,6.0428461538461535,1.0040588509597543,5.705049164867748,27.611638665692713,5.70228488372093,0.0,-0.3202912349650409,0.04954014802949421,0.38072401285056984,0.3294903372191694,0.0,0.011978028599776236,16.11627906976744,-0.04319244458695729,3.704551307383845
Result3947849,CC(C)Cc1cc(C(C)C)ccc1P(C1CCCCC1)C(C)(c1ccccc1)c1ccccn1,38.978,104.1886,0.1448,O=C([O-])C.[Cs+],CCCC#N,"38.9779, 3.5411",0.07445192098979814,0.15437109729761034,0.056742661225519415,0.1265444360281399,1.3691437802907915,0.0,0.0,1,38.9779,3.5411,0.0,2.2161785216178527,0.10398670539087045,5.59465243902439,196.4445630066876,5.304539896238907,-0.5175305492567392,7.182263512195124,0.1124149188456681,1.0559455928041297,-0.12853766841968864,-0.13742201426024966,-0.0776567615210275,1.0045615634083862,0.2876675802791522,-0.006473402396338928,0.37795252203485497,2.4057239057239057,5.65173103448276,0.11088954147696611,-0.06287564044350903,1.159403521258233,-0.5175305492567392,7.210185420689653,-0.5175305492567392,6.024778481012659,1.0489694283420476,5.68691022343743,-39.06494305940291,5.764060606060607,0.0,-0.3817606228690125,0.0336485969000071,0.39761649257856857,0.348770737329453,6.196843571613076,0.025013948909719527,15.912878787878787,-0.05406830520322849,2.9060995630053426
Result3947850,CC(C)c1cnn(-c2cc(-c3cccc(P(C(C)C)C(C)C)c3[O-])cc(C(F)(F)F)c2)c1C(C)C,29.307,90.3583,0.0988,O=C([O-])C.[K+],CC(N(C)C)=O,"29.3069, 2.0243",0.6819085487077534,0.1574807960088896,0.6971767885426821,0.1453627869996672,1.4760842589662049,0.09259259259259278,3.4490740740740735,3,29.3069,2.0243,0.0,3.669363538295577,0.0906386407482454,5.90356349206349,180.66699189627028,10.411067291079613,-0.7529746011554919,7.4923151587301575,0.08384922973212187,0.5153855981103646,0.04271271649066056,-0.03960016717748676,-0.02900510204081632,0.5007476484294786,0.6562116000986415,-0.11423485609984242,0.4331258318278924,3.519345238095238,6.107369230769233,0.08102569749716577,-0.11981271097752667,1.0539396901341138,-0.7529746011554919,7.585297630769231,-0.7529746011554919,6.303959722222222,0.525830715400189,6.079574420649465,-38.530864197530875,6.1712058035714294,0.0,-0.8878907450980679,0.029796561600453735,0.36735812064121887,0.502727172504747,33.761315867224106,0.04109246953618152,16.120535714285715,0.054415109256392195,1.3123345300807066
Result3947839,C=CC1(P(c2ccco2)c2ccco2)Cc2ccccc2C[N+]1(C)O,23.607,90.6444,0.1481,O=C([O-])C.[K+],CC(N(C)C)=O,"23.6072, 1.5168",0.6819085487077534,0.1574807960088896,0.6971767885426821,0.1453627869996672,1.4760842589662049,0.09259259259259278,3.4490740740740735,3,23.6072,1.5168,25.469016145088794,4.150957854406131,0.10516651534976927,6.023165714285715,182.26844574255628,11.002671646832708,-1.1209180524061477,7.628968285714286,0.11654587393269956,0.8166496527475654,-0.12258645219563469,-0.16256676446249904,-0.11347406007141357,0.8366849469352484,0.4931874505939151,-0.048910483457546554,0.20445024629225664,3.6218323586744643,6.200395238095238,0.11640944869843145,-0.14728514120573766,0.7825900834601338,-1.1209180524061477,7.706183976190472,-1.1209180524061477,6.446236734693879,0.794641379147256,6.29677106284962,-39.303577679759165,6.209729239766083,7.04767198267719,-0.5324991175033859,0.03833801317263253,0.34696041599639427,0.43323517816414636,49.52189450028073,0.027431406044040423,17.380116959064328,-0.230347756892734,1.937633436664143
