Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3920744,CC1COCC1c1nc2ccncc2s1,1.8967,-296.50577577685755,-5.32684265114256,-0.10546127458880325,116.6174,117.8982,64.9390,6.1886,0.9150731563568115,1.8967,0.0654
Result3920744,Cc1cncc2c1ccc1cnccc12,1.8882,-525.0356348992657,-0.9300705882352945,-0.37332459391097556,116.2147,119.4258,68.7585,8.9817,0.9544436931610107,1.8882,0.0252
Result3920739,Cc1cncc(C2CSC3CCCCC3N2)c1,1.7994,-188.26707777519152,-0.5651243041736984,-0.16594454013820792,149.6279,136.5669,51.3164,19.3211,0.05970171466469765,1.7994,0.0648
Result3920744,Cc1cncc2ccc3c(F)cccc3c12,1.7081,-1136.0874117212195,-2.517970633355249,0.124184516304849,89.8494,107.6696,62.4293,10.8129,0.5237725377082825,1.7081,0.0567
Result3920739,Cc1ccc(-c2ccc3scc(Br)c3n2)nc1,1.6976,157.00375306354817,-0.4181459566074953,-0.1269964214133075,124.0014,150.1852,65.3718,116.4576,0.37975943088531494,1.6976,0.0365
Result3920744,Cc1cncc2c1ccc1cnccc12,1.6974,-525.0356348992657,-0.9300705882352945,-0.37332459391097556,83.0799,118.3346,63.4267,4.8520,0.9208577275276184,1.6974,0.0558
Result3920742,Cc1cccc(CN2CNC(C3CCC3)C2)n1,1.6957,-381.4982594655803,-0.640143916961187,-0.14429483042339927,156.9937,120.4705,158.6157,9.5979,0.031792886555194855,1.6957,0.0193
Result3920739,Cc1cncc(C(=O)N2CCOCC23CCCCC3)c1,1.6695,-310.5906424089725,-0.47572533286818997,0.01543214271227976,110.3295,148.6494,34.3558,120.2827,0.2601179778575897,1.6695,0.0629
Result3920745,Cc1ccnc(Cn2cccn2)c1,1.669,112.71652482122518,0.33479532163742703,0.14333584014774295,163.5863,125.1722,164.6218,85.1526,0.0670970156788826,1.669,0.0282
Result3920744,Cc1ccc2c(c1)c(-c1cccnc1)nc1ccccc12,1.6619,-288.75001700804205,-0.40876476906552084,-0.13306090622924177,104.8818,113.7691,80.4187,4.6498,0.9653436541557312,1.6619,0.0367
