Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3943438,Cc1cnc2nc(C3CC[NH2+]C3)[nH]c2c1C,1.5567,37.27702330540787,-1.1390990571528345,0.0002941648077488828,155.0475,102.7708,40.9793,56.0566,0.8075907230377197,1.5567,0.1008
Result3943446,Cc1cncc(-c2cn(Cc3ccsc3)cn2)c1C,1.5059,351.1532881145654,1.0001402786869917,0.13471101148509307,140.0400,97.3963,5.6127,54.0692,0.7107341885566711,1.5059,0.105
Result3943443,Cc1c2ccc3c(c2nc2cccnc12)OCCO3,1.4863,-874.1234484020804,-1.8057935973556958,-0.02402969904886806,164.5301,103.6841,66.8482,100.8200,0.9531048536300659,1.4863,0.0914
Result3943437,CSc1ccccc1Oc1cccc(Cl)c1,1.4852,-80.00486822212866,-2.186245167726649,0.010829763591343383,167.7125,152.1195,98.5249,4.7657,0.23972779512405396,1.4852,0.104
Result3943440,Cc1nc2c(s1)c(C)cc1cccc(C)c12,1.4476,-979.1824556859395,-2.0143630975973426,0.5581852927287665,137.0934,94.1937,114.7444,169.4936,0.953328549861908,1.4476,0.0841
Result3943439,Cc1cnccc1-c1cncnc1N,1.4215,-488.69731044880496,-0.41992630385487545,0.2442135096835162,144.1742,146.6705,95.1193,168.3802,0.9906174540519714,1.4215,0.0578
Result3943444,Cc1ccncc1-c1ncnc2ccccc12,1.4047,92.68502179473228,-0.5140745953553835,0.09836484345488652,126.5150,140.7689,147.0310,155.6676,0.8645075559616089,1.4047,0.0421
Result3943442,Cc1cc2nccc(C)c2c2cnccc12,1.4026,-978.6775473837531,-1.7648559423769508,0.5335305364164322,161.9928,130.7317,127.2605,43.9916,0.8737871646881104,1.4026,0.0705
Result3943450,Cc1n[nH]c2c1c(C)nc1cc3c(cc12)OCCO3,1.2819,-784.1306100868535,-1.4014875856164384,-0.3873548371976463,89.0177,116.7975,48.2017,106.8327,0.03931531310081482,1.2819,0.0601
Result3943441,Cc1cc2c(cc1C)=[NH+]C(c1ccccc1)[NH+]=2,1.1617,768.8408502851325,0.7079889807162534,-0.08591950839262168,129.4355,94.7930,126.5614,35.9197,0.017733948305249214,1.1617,0.0817
