Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3946922,CC1(C)CCC(n2nc3ccccc3n2)OC1,1.4307,318.30974155923127,0.15746877016010816,0.08752391930367762,65.1534,90.6767,-990.7327,4.1962,0.9942507147789001,1.4307,0.0915
Result3946930,Oc1c2ccccc2cc2ccccc12,1.4278,-265.2293225516848,-1.4286,0.20656316303444028,91.8861,121.0775,154.4405,1.2930,0.9870136976242065,1.4278,0.0911
Result3946928,Cc1nc2nnc(O)cc2c2c1-c1ccccc1C(C)O2,1.4009,-971.6517500915992,-1.4223867385531506,-0.35459276028016196,159.7476,161.3634,5.1967,84.1474,0.9804877042770386,1.4009,0.0858
Result3946918,Cc1nc2c(C)cc3nccnc3c2nc1-c1ccoc1,1.3987,-868.2721794876569,-1.9859504132231405,0.019898719607416116,128.5277,83.2180,33.5665,95.0495,0.9968436360359192,1.3987,0.0934
Result3946929,O=c1[nH]c2ccccc2c2cnncc12,1.362,-71.75376119007746,-0.10319983047255772,-0.279206599430875,175.5557,143.5583,59.4139,83.4367,0.14861884713172913,1.362,0.0702
Result3946919,C1=COc2c(C=C3C=Cc4c(ccc5nccnc45)[NH2+]3)cccc2O1,1.3263,-649.7491283634081,-1.104060395837584,-0.03493828998046607,175.6593,159.2102,11.8307,157.1680,0.9832243919372559,1.3263,0.0788
Result3946923,Cc1nc(P(c2ccccc2)c2ccc3ccccc3c2)c[nH]1,1.3213,-186.91459142421104,-1.2588186813186817,-0.04175680147730513,36.2907,148.7585,111.4258,22.5077,0.06013418734073639,1.3213,0.0821
Result3946921,Cc1c(C#N)c(-c2ccncc2)nc2nc(O)oc12,1.2234,-288.13126521882793,-1.424554183813443,-0.29590767366875054,126.1246,76.7035,160.2671,73.4667,0.5067076683044434,1.2234,0.0742
Result3946926,Cc1nnc(-c2cccnc2)c2c(C)noc12,1.1516,-578.1319225743001,-2.0133380030937165,-0.03864580722484254,129.9777,58.5460,50.5303,97.1374,0.974409282207489,1.1516,0.0856
Result3946920,CCc1cccc2ccncc12,1.127,-474.3857457344694,-1.3648393194706998,0.5816105873194309,46.7724,62.5110,166.6075,14.8144,0.16497226059436798,1.127,0.065
