Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3921631,Cc1cnc(-c2nc3c(nc2C)CC3)s1,2.1317,-798.9146057575689,-4.483234714003947,0.26697713212633817,128.5593,70.5444,33.1444,7.5235,0.8216617107391357,2.1317,0.1922
Result3921621,CC1C[NH2+]CC1c1ccccc1,2.0565,-303.1398372872192,-0.4404624753127059,0.4328012358393349,130.5558,68.2438,10.6420,3.9894,0.423066645860672,2.0565,0.2336
Result3921630,Cc1ncc2c([nH]c[n+]2C)c1C,2.0236,179.90044004796766,-0.2552083333333333,0.4845637583892618,121.0772,130.6636,18.4519,15.9183,0.14456738531589508,2.0236,0.1433
Result3921629,CCc1nc(C2C[NH2+]CCO2)cs1,1.9945,-384.3258020029621,-0.9681122448979593,0.0441894542700311,129.9211,75.3326,42.6576,5.1836,0.08370187133550644,1.9945,0.1552
Result3921622,Cc1ccncc1Cc1ccncc1,1.7653,842.3096913267548,1.6991180082616948,-0.18746435413345905,128.1462,136.6948,28.9194,6.1798,0.8846986889839172,1.7653,0.1513
Result3921624,CC1C[NH2+]C(c2ccccc2)C1,1.7164,-25.039704607916217,-0.07397959183673486,0.18270221025112468,124.6068,65.6042,73.9717,16.0664,0.14800767600536346,1.7164,0.0956
Result3921620,CCCCCS(=O)C1CCC(C)C(S)C1,1.6793,444.9036505418542,0.7488288954635108,0.033236016406394245,112.1906,88.2467,168.4571,10.5031,0.48001226782798767,1.6793,0.1011
Result3921633,CC1CCC(c2ccncc2)(c2ccncc2)CC1C,1.5366,357.8670955639371,0.5731184193422593,-0.053169291022615944,128.2723,154.8665,117.7059,7.5412,0.9679667949676514,1.5366,0.1281
Result3921623,Cc1cc2c(cc1C1CCC1CCl)NCC(C)O2,1.5285,-665.4228084847689,-0.8907259926131118,0.18312278271201815,167.8077,70.2301,1.0823,17.2851,0.8975645303726196,1.5285,0.1041
Result3921626,Cc1cnc(CC2CC[NH2+]CC2)c2c(N)n[nH]c12,1.2715,75.26810561491482,-0.5082417582417582,0.05005942492577412,58.2493,80.8614,187.9760,88.1535,0.04484425112605095,1.2715,0.0825
