Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS3Z,base_GATS1se,base_GATS3m,base_GATS2pe,solvent_VSA_EState9,solvent_GATS4se,solvent_NsCH3,solvent_SdssC,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3952297,Cc1cccc2c(P(C)C)cccc12,47.3569,100.7692,0.1030,O=C([O-])C.[Cs+],CC(N(C)C)=O,"47.3569, 0.3651",0.07445192098979814,0.1265444360281399,0.056742661225519415,0.15437109729761034,3.4490740740740735,1.4760842589662049,3,0.09259259259259278,47.3569,0.3651,0.0,1.308980213089802,0.1463476597250188,5.243466666666667,147.73881098338364,5.304539896238907,-0.007757201646090062,6.959545866666663,0.14587280108254397,1.2833562531924085,-0.16927900872610677,-0.3094066406470953,-0.18321582288020624,1.2910087719298244,0.2821175568066727,-0.0977053794054833,0.530131802472029,0.6087636932707355,5.535333333333334,0.14530917146254785,-0.08642628816424099,1.360193486831389,-0.007757201646090062,7.126002352941182,-0.007757201646090062,5.964450000000003,1.1781299611320963,2.926486530376454,-65.91663363720438,5.5374295774647875,13.329651208465071,-0.3614573824755161,0.06576116800994951,0.4728090558641513,0.35140430384474486,0.0,0.027702589972530837,11.366197183098592,-0.015557097228221328,3.8972023179717814
Result3952296,Cc1ccc([NH2+]C(C)CC(c2ccccc2)P(C)C)cc1,43.4963,113.7258,0.1139,O=C([O-])C.[K+],CCCCOC(C)=O,"43.4963, 1.6425",0.6819085487077534,0.1453627869996672,0.6971767885426821,0.1574807960088896,0.0,1.0555555555555556,2,-0.18199074074074065,43.4963,1.6425,5.687386274683562,0.9241379310344827,0.1455936137306121,5.528765957446809,148.03565808994514,5.316788604006331,0.0275506121515825,7.167666411347518,0.11685104730898196,1.4738802818027112,-0.16774299550351296,-0.13306740568341077,-0.06647594789132198,1.578853978574485,0.20118446353109126,-0.10511828527939827,0.39254759433716546,0.9480940794809408,5.620551724137931,0.11587782255973589,0.20870940493726428,1.0616792629861347,0.0275506121515825,7.201510344827587,0.0275506121515825,6.049510204081632,1.3720074104212876,3.7195345199733945,-42.09531464334705,5.55191605839416,13.329651208465071,-0.3141923694458179,0.0533339730838551,0.46064785070815506,0.4823107755431519,0.0,0.025126805443299784,11.737226277372264,0.24582404701971922,3.2610840102648564
Result3952309,C#CCC#CC1COCC1[NH2+]C(C)(C)c1cccc(P(C(C)C)C(C)C)c1[O-],42.3266,98.8943,0.1201,O=C([O-])C(C)(C)C.[Cs+],CCCCOC(C)=O,"42.3266, 1.4400",0.06442562223749324,0.1243972321309733,0.05199823768686698,0.15285281509040824,0.0,1.0555555555555556,2,-0.18199074074074065,42.3266,1.44,11.580766081531305,1.9584045584045586,0.104288408183057,5.630775423728813,160.45073174560173,15.727855895085943,-0.4842668008707405,7.313211618644071,0.0974303147293955,0.9220879064383122,0.011822698289558155,-0.06190421024758378,-0.037425958536780615,0.8599422060546394,0.30086357954630966,-0.10740732417335996,0.32480847070406493,1.5683760683760684,5.80062931034483,0.09641692869687297,-0.11537859286959443,1.1457574352541813,-0.4842668008707405,7.378433379310347,-0.4842668008707405,6.159079365079366,0.9208054138549613,4.27505280624988,-147.6801685487082,5.884279326923083,13.213763929025836,-0.887904619689633,0.03489321726893882,0.4046845826115969,0.4692880275577529,12.13273413692322,0.032165613116684,13.254807692307692,0.10876963316718137,1.746245892720434
Result3952304,CCC[NH2+]C1CCOC(C(C)O)(P(C(C)C)C(C)C)C1(C)C,42.0769,119.8502,0.1061,O=C([O-])C.[Cs+],CCCC#N,"42.0769, 2.9574",0.07445192098979814,0.1265444360281399,0.056742661225519415,0.15437109729761034,0.0,1.3691437802907915,1,0.0,42.0769,2.9574,5.3421392155256004,1.0496558505408062,0.11974887166974711,5.41651851851852,133.77405290337308,5.316788604006331,-0.44233176912740424,7.134627572649571,0.1026270028567879,1.1596155183202392,-0.17704874763222284,-0.20544034090909102,-0.12146432410642305,1.0990384091170817,0.19707202953919634,-0.0502100936019166,0.3682570641104118,0.48996913580246915,5.7115210084033645,0.10138428132668285,0.18477790508931577,1.7353373974711963,-0.44233176912740424,7.33382405042017,-0.44233176912740424,6.106762295081969,1.1661921830815007,0.738541595948,-180.4399122763361,5.8021704861111125,13.151638370425493,-0.4068885875828304,0.038051627954313355,0.4867598581163108,0.46000212956005015,6.923737199690624,0.039830142003485815,10.04861111111111,0.058457648021438054,0.8431780688069278
Result3952302,COC(=Nc1ccc(N=C(C)C(C)(C)NC(C)C)cc1)NP(C)c1ccccc1,41.584,96.5041,0.1305,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"41.5840, 2.1868",0.476153268219384,0.1428941881283608,0.5051641116163132,0.1556534312908589,3.4490740740740735,1.4760842589662049,3,0.09259259259259278,41.584,2.1868,0.0,2.1704623878536924,0.006297056861270455,5.6519265536723164,153.1557321451446,15.70862356332239,-0.5901973687117554,7.287893514124294,0.12099690418585297,1.037544633220684,-0.0048661321870980155,0.002583548629052421,0.0014792899408284023,1.045474113716605,0.17677669529663687,-0.02162202316032401,0.4458176638143089,2.04930966469428,5.946869444444445,0.11752755255461778,0.059462286269558046,1.1407295673273543,-0.5901973687117554,7.4860958703703675,-0.5901973687117554,6.253422222222223,0.9949778858588099,6.1827799745908525,9.457715085880196,5.835133727810649,13.77462314551007,-0.4995178822352913,0.0020453049224542033,0.3871835893412801,0.40454494989706974,42.46456947923127,0.030298888945260095,13.142011834319527,0.40140919899732297,-0.5418510487514121
Result3952294,CP(C)C1(C#C[NH+]2CCCCCC2)CCCO1,40.2329,94.2138,0.0794,O=C([O-])C.[Cs+],CC1=CC=C(C)C=C1,"40.2329, 3.6804",0.07445192098979814,0.1265444360281399,0.056742661225519415,0.15437109729761034,0.0,1.0624999999999998,2,0.0,40.2329,3.6804,6.04436910184221,0.8732782369146005,0.10552299188107397,5.6888499999999995,122.48362238100385,4.899909730850478,-0.1286012954564537,7.3518464499999965,0.15388728420038666,1.1010910010291626,0.11664720050884797,0.020077229366406425,0.009754073450686112,1.0662302615194748,0.33003738725409254,0.0029110339264323904,0.4030550976856964,0.868270332187858,5.764797619047621,0.15227281437635293,-0.20864395643072045,1.4561824234530651,-0.1286012954564537,7.373256880952379,-0.1286012954564537,6.13736046511628,1.0786767845302474,0.9642574127876307,-24.310125696369084,5.5666804123711335,33.02604598480314,-0.3985366421056126,0.03949804236395378,0.5169792417884579,0.4367884839491324,0.0,0.021025461542801178,10.216494845360824,0.08963893768103287,0.8884625899244223
Result3952292,Cc1ccc(-c2ccc(CP(CP(C)C3CCCCC3)C(C)O)cc2)cc1,38.9417,92.3642,0.1226,O=C([O-])C.[K+],CCCCOC(C)=O,"38.9417, 1.2514",0.6819085487077534,0.1453627869996672,0.6971767885426821,0.1574807960088896,0.0,1.0555555555555556,2,-0.18199074074074065,38.9417,1.2514,0.0,1.157957957957958,0.1781508850557022,5.539951807228916,146.33226347633197,0.0,-0.3440013584195478,7.196761108433734,0.1429399739765532,1.1678432730245398,-0.06428296353124902,-0.027467960432460463,-0.014069855572230484,1.0686157296164875,0.2974095083960289,-0.09561358049479787,0.2838870252342143,1.3245942571785267,5.563439999999999,0.1432853708491343,0.0015924693031358224,0.8493600915959645,-0.2874604961083289,7.172093904347825,0.05654086231121891,6.000507936507937,1.1499615543770239,3.1719457420482957,50.224690694456875,5.480457865168541,12.567824036242369,-0.333972396089069,0.07839493173519195,0.4874212951615176,0.3343669019851535,6.923737199690624,0.023975422930389293,12.49438202247191,0.003089526234411329,4.862634573167957
Result3952300,CC(C)C(C(CC1CCOC1)=Nc1ccc(N2CCOCC2)c(F)c1)P(C)C,38.6784,104.8474,0.1131,O=C([O-])C.[K+],CCCCOC(C)=O,"38.6784, 0.7222",0.6819085487077534,0.1453627869996672,0.6971767885426821,0.1574807960088896,0.0,1.0555555555555556,2,-0.18199074074074065,38.6784,0.7222,5.817220841045895,2.1477411477411477,0.04540555248654583,5.600163551401866,164.66958896396903,4.899909730850478,-0.17076693813656663,7.254488448598131,0.12300955414012743,0.7131778461692178,0.14139844420977424,0.023467775107704987,0.012674063767844832,0.7331712755439936,0.2732887444401232,-0.009031255437092617,0.35476957178270657,2.1098626716604243,6.004916666666666,0.12020077172336481,-0.2463386062049072,0.9007778504163065,-0.17076693813656663,7.568217199999998,-0.17076693813656663,6.281765625000001,0.7107837113517838,3.7205384026808623,-47.46799244614024,6.007630337078654,57.74660160919236,-0.4276853755299494,0.014933745129271597,0.42326260274711847,0.3967566823885612,12.13273413692322,0.025707716578283683,14.342696629213483,-0.31119364648182185,-0.2314606313004871
Result3952310,CSCC(C)Nc1cc(C)cc(P(C)C)c1,38.6164,106.0251,0.1127,O=C([O-])C(C)(C)C.[K+],CC1=CC=C(C)C=C1,"38.6164, 0.8479",0.476153268219384,0.1428941881283608,0.5051641116163132,0.1556534312908589,0.0,1.0624999999999998,2,0.0,38.6164,0.8479,0.0,0.8911111111111112,0.1469015988696026,5.430241758241759,155.0151315626765,10.621328500245237,-0.006068608684900445,7.126986549450552,0.127307770338811,1.3704892741838604,-0.0817055460178672,-0.2442495869869108,-0.12381627262771375,1.2472757201697497,0.1554376142423653,-0.13091663678605678,0.536805099678679,0.7170542635658914,5.549641791044776,0.12933590199034536,-0.013253138249802125,1.3130698269011511,-0.006068608684900445,7.222538358208957,-0.006068608684900445,6.011473684210526,1.286940068274951,1.6760805828803855,-63.862453404466336,5.685697674418605,30.655062602729597,-0.3312490154991044,0.06906245509695288,0.5750747964526808,0.3306176340616142,11.761884949391115,0.029758609807496485,13.36046511627907,0.005104242793989624,2.3264221046745335
Result3952305,Cc1cc(OC2CCCC2N(C)CCP(C)C(C)C)cc(C)c1F,35.2027,113.9428,0.1516,O=C([O-])C.[Cs+],CC1=CC=C(C)C=C1,"35.2027, 1.0842",0.07445192098979814,0.1265444360281399,0.056742661225519415,0.15437109729761034,0.0,1.0624999999999998,2,0.0,35.2027,1.0842,17.670699062078103,1.3287849252761534,0.07477062253868624,5.499668789808917,126.69979317424082,4.736862953800049,0.11473354524500934,7.163477923566879,0.12127703683228518,0.7135832752544105,0.10440987297397236,0.05517806053305224,0.03111302151325076,0.6961006603044431,0.4183293257739696,-0.23021428521111434,0.43445627534866726,1.2343550446998723,5.8115688073394525,0.11813915515117658,-0.1920032601146837,1.2452455310668924,0.11473354524500934,7.392829082568807,0.11473354524500934,6.152974137931034,0.7313097358166794,2.7649187305841973,6.361284953774954,5.67258448275862,26.41916402029022,-0.5213656186377379,0.025513907988381268,0.4469840255282982,0.38484859635269736,25.980208536304467,0.03315050444751752,10.235632183908047,-0.11179916300192994,0.1240109185160153
