Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3909006,CCC(C)C1CCC(c2cncc(-c3cccnc3)c2)NC1,2.2524,708.2135524841113,0.5956412080450105,-0.0757932019629857,166.4457,140.6809,31.6980,15.6083,0.9597535729408264,2.2524,0.088
Result3909006,O=C(c1cncc(SC2CCCC2)c1)N1CCc2nc(-c3ccccc3)sc2C1,2.2459,-879.9197278080596,-1.1381012361591187,-0.1053133405263644,154.7483,116.4714,29.7800,16.0449,0.9364748001098633,2.2459,0.0743
Result3909006,Cc1ncsc1C1CCCN(c2nc3ccccc3s2)C1,2.2028,-583.7867382832567,-2.2779746183083165,-0.0034603213342665083,166.9759,129.7031,1.2174,16.4385,0.9469507336616516,2.2028,0.0641
Result3909010,CCCCCC1CN(C)C(C(C)C)=[NH+]1,2.1982,-1058.6048426096636,-1.1837220095138645,-0.04163402780590633,144.3079,122.9658,109.3321,16.9465,0.011564736254513264,2.1982,0.0753
Result3909006,c1ccc2ncc(-c3nccs3)cc2c1,2.173,-235.97426156782143,0.51656844212165,-0.15983196141631906,167.1665,141.7759,19.0186,16.2184,0.9380434155464172,2.173,0.0506
Result3909008,Cc1ccncc1-c1ccccc1,2.1681,-84.17201536716786,-0.654891304347826,0.39249778802032975,167.8139,113.3254,32.3507,16.4146,0.9556658864021301,2.1681,0.0772
Result3909011,CC(OCC1c2ccccc2Oc2ccccc21)C(=O)CC1COc2ccccc21,2.1439,17.360065637143833,0.0382697512327143,0.004650638372343039,147.5096,79.4146,31.5340,11.9404,0.00797993689775467,2.1439,0.0706
Result3909008,Cc1cncc2c1N1C=c3ccncc3=CC1=NC2,2.1414,-848.5939615760548,-1.18974799800932,0.08243329582722755,168.2921,153.5467,52.9792,14.8432,0.9268299341201782,2.1414,0.0833
Result3909008,C1=CC(c2ccccc2)C2=C(c3ncnc4ccncc34)N=NC2C1,2.1346,-46.518515374834166,0.12898936170212766,-0.16705960484808233,164.2165,156.1028,27.0654,15.6373,0.9043899178504944,2.1346,0.0536
Result3909010,c1cnn(Cc2n[nH]cc2-c2ncnc3ncncc23)c1,2.1324,33.7318447398769,0.894901144640999,0.1350523685076109,159.5825,123.6386,116.2970,15.6478,0.02632870152592659,2.1324,0.0763
Result3909010,CCC1(C)CC=CCC1c1ccccn1,2.0902,305.23569398547056,0.07551582724593119,0.2292016214958404,133.2034,126.0999,112.6909,15.6306,0.4241905212402344,2.0902,0.0724
Result3909001,CN1CCN(C(N)NC(NCN2CCN(CN3CCN(CNCCNC(N)(N)N)CC3)CC2)(NC(N)N)n2ccc(-n3cccn3)n2)CC1,2.0878,1810.8602775966338,0.5340679522497702,-0.04285212753051756,144.8055,96.2242,29.9360,16.3759,0.07580351829528809,2.0878,0.1017
Result3909011,C1=CS2(C=C1)C=NC1c3cc4c(nc3CC12)oc1ncsc14,2.0869,506.2797908562646,1.7978036907053097,-0.28889154951740864,136.2410,80.9574,42.1140,15.9895,0.7160642147064209,2.0869,0.0538
Result3909007,CCCCPC1[NH2+]CCCOC1O,2.0853,-60.431660857543136,-1.8745896548664711,-0.12940482741917103,114.0697,140.4014,51.7430,17.1436,0.05284324288368225,2.0853,0.1091
Result3909000,CC(C)P(NC(NCc1[nH+]ccn1C)(NC(C)(C)C)C(C)C)C(C)N,2.067,-156.38318782991607,-0.5754503036780231,-0.012151965222188334,120.9955,136.7272,28.5966,17.4054,0.8885365128517151,2.067,0.1366
Result3909011,C1COC(CC2CCCO2)C1,2.0644,195.88957610993882,0.852194787379973,0.22669552153383854,162.4300,83.5530,29.7516,10.3313,0.3047412037849426,2.0644,0.1009
Result3908999,C1=CC(c2ccncc2)(C2CC[NH2+]C2)COC1,2.0629,-1024.701072675471,-0.9168783458975199,-0.04334361422390888,138.6843,89.1564,58.0044,17.5269,0.9677315950393677,2.0629,0.0547
Result3909002,c1cc(Cc2ccncc2)ccn1,2.0534,456.3979548015825,1.0693463336981395,0.20663999438478556,114.7461,86.7456,68.4847,17.2348,0.9935485124588013,2.0534,0.1075
Result3909009,c1cncc(CNc2ccncc2)c1,2.021,364.0117354944571,1.2084,0.0840981768345862,112.6448,154.7060,123.5840,15.8394,0.03801162913441658,2.021,0.0799
Result3909001,CCc1cnn(-c2ccccn2)c1,2.0206,186.4951159406825,-0.9490740740740742,0.18652031947604367,166.6425,83.0358,11.0606,15.0870,0.00533935334533453,2.0206,0.0782
