Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3909377,O=C(O)NC1CCC2CC(c3ccc(-c4nnn[n-]4)cc3)C=CC2C1,2.3137,538.5881424086953,0.3219641696834679,-0.20113916665397744,162.2301,124.7026,23.8313,14.9255,0.8656461238861084,2.3137,0.053
Result3909377,CC(c1ccsc1)c1cscn1,2.2031,-154.86368894630795,-2.5370831259332998,0.7171842317256187,143.9664,120.9581,0.4211,13.2170,0.883205771446228,2.2031,0.0769
Result3909377,CC1(c2c[nH]c[nH+]2)C=CCCC1,2.2013,-320.1739745618073,-0.8207382466641725,0.4082465462274152,164.4020,111.6962,28.3703,15.2964,0.8781246542930603,2.2013,0.0684
Result3909364,CC(C)CCc1ccncn1,2.1829,306.41294311752534,1.0802604651162788,-0.37526818802418554,157.2757,117.6011,133.0304,16.0345,0.8135430812835693,2.1829,0.0801
Result3909364,CC1CCCc2c1ncc1c2OCOC1,2.1787,-1231.125266447276,-2.164930555555556,-0.1243072980316951,156.4650,101.9768,98.0091,12.7921,0.8420062065124512,2.1787,0.0646
Result3909364,CCCCC1NCC[N+]2(C)CC([NH3+])C([NH+]3CCCC3)C(C)C12,2.1536,-2456.4617663180024,-1.151200126751355,-0.02577206514750751,159.7694,102.0957,129.3099,8.6847,0.8538781404495239,2.1536,0.0596
Result3909377,c1cc(CC2CCOC2)cc(C2CCN(C3CCOC3)CC2)c1,2.1431,-494.46639914483205,-0.19506903353057198,-0.0018032882681705985,133.7472,118.8539,2.2448,15.3033,0.8928921222686768,2.1431,0.0752
Result3909364,CCC1CN(Cc2ccco2)CCN(c2ccc3[nH]nnc3c2)C1,2.1377,738.1371193271609,0.4584645775229748,-0.03840291150369133,161.9127,120.9224,153.1977,14.9247,0.9007381200790405,2.1377,0.0848
Result3909370,CC1C=C(N2CCCCC2)CC(C)C1,2.1151,-488.5258269198859,-1.0454235081144596,0.14561759655719453,117.4700,112.0187,179.7858,7.0606,0.6338130235671997,2.1151,0.0498
Result3909370,CCc1ccnc(N2CCCCC2)c1,2.049,29.12643130517108,-0.37779850746268656,0.14669668133292538,107.2639,130.0467,179.2789,14.9931,0.7035425305366516,2.049,0.0783
Result3909374,c1ccc2c(c1)cnc1ccc3cnc4c(c3c12)NCN4,2.0248,-549.3773152677037,-0.6426223962109129,-0.09501069878215315,142.1217,85.1582,143.1144,12.6644,0.1623186469078064,2.0248,0.0448
Result3909382,COc1cc(CO)c2cccnc2c1F,2.0216,-443.04624355031785,-1.7876,0.31465931293352073,156.0931,132.8235,27.1014,12.9541,0.8420325517654419,2.0216,0.0916
Result3909369,CC12CCCCCC1NC(CO)O2,1.9601,-167.70249908296717,-0.10059643817204302,-0.137648400088985,133.1513,86.8447,77.6636,16.6320,0.6493082642555237,1.9601,0.0569
Result3909371,O=CC1=C(c2ccn[nH]2)C=C2C=CCCC21,1.9593,-338.7283966136315,-0.36666666666666664,0.0025408014515068632,124.2174,83.7281,161.8215,12.9756,0.8360704183578491,1.9593,0.031
Result3909370,c1cc2nc(c1)CN(CC1CCCCN1)CCNCCNC2,1.9558,276.9883892174047,-0.07378818797503921,-0.043160632404206124,107.9809,128.7623,178.5431,9.9506,0.6016829013824463,1.9558,0.08
Result3909371,Cc1nonc1C1(c2cnccn2)C[NH2+]CC(C)(C)C1,1.9201,-1005.1606640586573,-0.6185875984251966,0.2221212361826414,135.2923,98.6029,80.2751,77.9469,0.8275429010391235,1.9201,0.075
Result3909377,CC1CCCC(CCN2CCCN(C(=O)CCCC3=CC(c4ccc(C5CCC5)cn4)CCC3)CC2)C1,1.8989,491.9637976722521,0.14685503890049348,-0.08443542443901669,144.7511,121.2301,41.5020,22.1806,0.8764171600341797,1.8989,0.0614
Result3909371,CCC1(c2cnccn2)C=CC2(C[NH+]=CN2)c2nonc21,1.896,-534.102788514516,-1.4728889488193695,-0.02703201894907571,138.0356,83.2916,167.3513,11.6777,0.8152469396591187,1.896,0.049
Result3909374,[NH-]S(=O)[N-]c1nc2ccccc2c2cccc(Oc3ccccc3)c12,1.891,-54.692449217810825,0.37171710088011534,-0.1946153174278325,149.1293,90.7384,135.3302,16.4243,0.21287503838539124,1.891,0.0562
Result3909381,C1=C2NC=C(c3ccncc3)C=C2c2cscc2C1,1.883,65.40164217208772,0.31116484054599963,0.010469321649129193,136.6166,122.6438,30.2151,157.1211,0.18045221269130707,1.883,0.0911
