Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3941055,Cc1c(O)cncc1-c1ccncc1,1.1765,56.528909912622574,0.27361111111111086,-0.09673124547984821,231.6503,207.1997,76.8666,159.9180,0.9647269248962402,1.1765,0.0308
Result3941061,Cc1ccncc1-c1ccncc1,1.1691,-85.45788956877334,-0.33833228313379543,-0.34870499052432175,321.7007,191.5803,48.7922,81.6186,0.62621009349823,1.1691,0.0475
Result3941065,Cc1ccncc1-c1ccncc1,1.1032,-85.45788956877334,-0.33833228313379543,-0.34870499052432175,135.8066,89.3511,81.6853,120.8083,0.995332658290863,1.1032,0.057
Result3941062,Cc1cc(C(=O)N2CCOCC2)cc(-c2cccnc2)c1,1.0927,-280.96471184810775,-0.19336432797971276,0.05451299810954958,503.1873,87.5837,55.6098,10.2672,0.1345311850309372,1.0927,0.0436
Result3941056,Cc1cncc(-c2onc(C)c2N)c1,1.065,-320.8065484077978,-0.3076923076923077,0.23885987020440563,232.4077,168.7899,47.2934,61.1836,0.9968094825744629,1.065,0.0383
Result3941059,c1cncc(-c2cncc(C3=NSS[N-]3)c2)c1,0.89017,-34.69283364813545,-2.1097222222222216,-0.21853747537594162,19.5637,138.4193,228.8851,81.7408,0.3623131215572357,0.8902,0.0472
Result3941060,Cc1cccc(-c2ccccc2)n1,0.71976,-193.68963307898133,-0.7796052631578947,0.2499022613634027,344.6710,4.2534,119.3772,16.1717,0.05088121443986893,0.7198,0.0212
Result3941066,Cc1cc(-c2ccccc2)ccn1,0.69256,-175.81369100778954,-0.12797619047619047,0.003600897137801237,334.4215,13.1017,177.5185,12.0392,0.004773331340402365,0.6926,0.0292
Result3941067,Cc1ccc2nc(C3CC=CCC3)c3ccccc3c2c1,0.67951,-258.273409743893,-0.5027577319587628,0.09147783095278451,247.7899,8.2506,183.8537,31.3682,0.04854332655668259,0.6795,0.0403
Result3941057,CCc1cccc(C(=O)O)n1,0.66871,-372.28072154804147,-0.6896551724137931,0.38689844239542115,349.9341,4.1147,172.4286,14.0569,0.016476931050419807,0.6687,0.0238
