Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS3m,base_GATS1se,base_GATS3Z,base_GATS2pe,solvent_NsCH3,solvent_GATS4se,solvent_VSA_EState9,solvent_SdssC,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3950360,CNc1nc2c(F)cccc2n1Cc1ccccc1P(C(C)C)C(C)(C)C,84.726,112.5797,0.0720,O=C([O-])C(C)(C)C.[Cs+],CCCC#N,"84.7260, 0.8829",0.05199823768686698,0.1243972321309733,0.06442562223749324,0.15285281509040824,1,1.3691437802907915,0.0,0.0,84.726,0.8829,5.516700717616262,2.6633597883597884,0.0862416078379825,5.547200884955753,174.56461344043743,10.621328500245237,-0.34988113901253226,7.194427309734516,0.11067214421016981,0.7190632302035779,0.0566463092998481,-0.05466107392282117,-0.03693457131455933,0.6958921821527925,0.6809020935304932,-0.1749250754097034,0.4237946307523064,2.1589075108628184,5.907395145631071,0.10848066423394438,0.16179460772493784,1.0953315406795112,-0.34988113901253226,7.4320808737864095,-0.34988113901253226,6.241025862068966,0.7226169716102703,5.465225635469804,-47.51872323003277,5.895121229050281,12.36446058668352,-0.42291412005635415,0.029594808386875456,0.373982613216592,0.4261895747675479,13.1140390511388,0.03469677375980578,14.094972067039107,0.18590891503757667,1.1475501729738766
Result3950363,CC(=C1CCCCC[NH2+]1)P(Cc1ccccc1)c1ccccc1,84.313,119.5513,0.1261,O=C([O-])C.[K+],CC(N(C)C)=O,"84.3127, 0.2671",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,84.3127,0.2671,5.697039313055833,1.5156494522691706,0.14887829182510148,5.557418918918919,159.66568866950317,10.621328500245237,-0.2795730452674896,7.160044621621622,0.11897551267630008,1.4022740064137327,-0.1113112918968926,-0.0003495913397786655,-0.00015675675675675356,1.5166860411735605,0.2032631323962854,-0.017359453744313174,0.20170890319736215,1.7424924924924927,5.680075268817205,0.11843368276362361,-0.06429834300480795,1.0053764365916453,-0.2795730452674896,7.23789576344086,-0.2795730452674896,6.07564423076923,1.2975752254932873,4.6086171710539805,48.16774320987655,5.544756756756756,6.544756405912575,-0.3151689017855734,0.05399417236130652,0.4168940584550451,0.4818312292856171,0.0,0.014298998672720201,13.06081081081081,0.17706030035220974,4.281616421198354
Result3950359,[c-]1ccc(CP(c2ccccc2)c2ccccc2)cc1,84.296,109.2603,0.1058,O=C([O-])C.[K+],CC(N(C)C)=O,"84.2956, 1.1378",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,84.2956,1.1378,0.0,2.7242798353909468,0.12086541789496327,5.648636363636363,204.3124463469245,10.609079792477814,-0.34104938271604945,7.197754,0.12024868689034196,1.0685996696257103,-0.11839959425624282,-0.11176470588235293,-0.049673202614379096,1.075327306148479,0.19001991384646116,-0.09334601814520088,0.05823688665026723,3.279738562091503,5.711540983606557,0.11969496883265762,-0.0914034486190953,0.8521412239429114,-0.34104938271604945,7.23357380327869,-0.34104938271604945,6.054236842105263,0.9807735134733876,5.705049164867748,18.127152873037648,5.703370588235293,0.0,-0.47096946318836536,0.04844249710044444,0.37389360888819057,0.32301141113763987,12.13273413692322,0.011978028599776236,16.235294117647058,0.035261951387972064,3.59546635815744
Result3950372,PC(P)(Pc1ccccc1)P(C1CCCCC1)C1CCCCC1,84.294,104.8825,0.0830,O=C([O-])C.[K+],CC(N(C)C)=O,"84.2940, 0.7704",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,84.294,0.7704,0.0,0.8079640333975594,-0.06608748646589402,5.220313901345292,172.60773434393354,5.304539896238907,0.07434429327286529,6.943391704035874,-0.05999792997263637,1.4062302473557793,-0.10731972953846237,-0.11317346179731505,-0.057091802546348006,1.4134596664287107,0.19001991384646116,-0.05886011277328884,0.0919818210424962,0.8444444444444444,5.472274074074072,-0.056749002250491724,-0.04094777616257024,1.2104803203707406,0.07434429327286529,7.092565648148146,0.07434429327286529,5.819236842105264,1.3020385076969474,1.0762408118484235,-10.02399755127028,5.384181081081081,0.0,-0.3093003745374176,-0.04430120185976071,0.5198296521472077,0.3124264193701487,0.0,0.02198175379440442,18.145945945945947,0.046720246571613035,2.003908113372303
Result3950366,c1ccc(P(c2ccccc2)c2ccc3ccccc3c2)cc1,83.967,96.0608,0.0947,O=C([O-])C.[K+],CCCC#N,"83.9672, 0.6285",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,1,1.3691437802907915,0.0,0.0,83.9672,0.6285,0.0,3.5567632850241546,0.1162567373994897,5.60725,225.5742383826731,15.913619688716722,-0.5191948013773413,7.172792134615387,0.1158417369829184,1.0009549788394492,-0.0912332002531578,-0.10792746251963892,-0.05389627659574469,1.0071629538009867,0.3712110153263728,-0.0295701007043314,0.037606932684212106,3.790780141843972,5.784782608695652,0.1154232760096856,-0.05572882477110437,1.0654483007511437,-0.5191948013773413,7.2769795942029,-0.5191948013773413,6.085604651162791,0.9211047231982382,6.9281418697566295,-7.924197530864204,5.816893617021274,0.0,-0.3513056622656094,0.044336542016338416,0.3518927894499208,0.3579083688825045,0.0,0.01488684019135358,18.340425531914892,-0.04094311542259414,3.876526568445985
Result3950362,CC(C)P(Cc1cccc(C(C)(C)C)c1-c1ccccc1N(C)C)C(C)(C)C,66.629,114.7877,0.0580,O=C([O-])C.[K+],CC(N(C)C)=O,"66.6292, 1.1520",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,66.6292,1.152,0.0,1.5791962174940897,0.08412391478478207,5.45920074074074,163.1237910124838,4.899909730850478,-0.13037199756445728,7.100483970370371,0.11388931428191332,1.2230876113461624,-0.003914145219532565,-0.032097542060705316,-0.02112995632196951,1.2155972308122076,0.21764196823531434,-0.24094732055144105,0.5260812085855493,1.454007285974499,5.606428571428573,0.11137950115208214,-0.06784907344757397,1.1195494532822614,-0.13037199756445728,7.19745888888889,-0.13037199756445728,5.999521739130435,1.1953733483836857,3.9943335892372236,-57.64174035627321,5.63425,18.99525369620486,-0.4448703143753874,0.027655768230524992,0.4169570856313887,0.3482276085237359,0.0,0.044641874058635345,12.495901639344263,-0.05695991195317859,0.8432153399923795
Result3950358,CC(C)C1COC(c2cc(C(C)(C)C)ccc2P(c2ccccc2)c2ccc(F)cc2)=N1,66.368,93.6607,0.0961,O=C([O-])C(C)(C)C.[K+],CCCC#N,"66.3679, 0.4975",0.5051641116163132,0.1428941881283608,0.476153268219384,0.1556534312908589,1,1.3691437802907915,0.0,0.0,66.3679,0.4975,12.424102805558814,2.963164251207729,0.0894782387276568,5.881752873563218,199.18525618991004,15.913619688716722,-0.9006171789703541,7.411967678160914,0.10500632568227011,0.6517965947054231,-0.08809946905465064,-0.018817396431730287,-0.01226994758511413,0.6440146145055522,0.5657222379207701,-0.07725823596114921,0.3321475132130944,3.617854849068722,5.918224137931036,0.10308573661897387,-0.030043016328803126,0.903249520494875,-0.9006171789703541,7.436057999999996,-0.9006171789703541,6.203454545454546,0.6621831653951565,6.975032960221492,-8.41441853376011,5.922876878612716,6.606881964512918,-0.5061761110447613,0.030418131937377038,0.35835472071532065,0.39082041271979573,18.19910120538483,0.031937861053603814,17.45664739884393,-0.013747262436103955,2.2687704095671797
Result3950368,CC(C)P(c1ccccc1N(C)C)C(C)C,63.204,104.3415,0.0655,O=C([O-])C(C)(C)C.[Cs+],CC1=CC=C(C)C=C1,"63.2041, 2.3650",0.05199823768686698,0.1243972321309733,0.06442562223749324,0.15285281509040824,2,1.0624999999999998,0.0,0.0,63.2041,2.365,0.0,1.1408730158730158,0.10203338107700782,5.377081081081083,146.82946830571052,10.204449627089385,-0.06867283950617264,7.073459351351349,0.14492753623188406,1.2676427825338423,-0.03280916266471918,-0.29862933799941654,-0.16125984251968498,1.246578484863457,0.09622504486493763,-0.16213022966419796,0.3993740501662682,0.6299212598425197,5.589694444444444,0.1422048725712442,-0.31614360118294244,1.5087242295464662,-0.06867283950617264,7.208502500000001,-0.06867283950617264,5.991862500000001,1.233804619416174,2.3506570227091688,-77.4047222222222,5.6443937007874005,18.99525369620486,-0.4449011506900957,0.03941860689999984,0.4671749416519331,0.3308520429966139,0.0,0.03455929372755926,10.606299212598426,-0.08195523240042045,-0.5109181335411277
Result3950365,ON=C(P(C1CCCCC1)C1CCCCC1)C1(C2CCCCC2)CCCCC1,63.103,98.4113,0.0768,O=C([O-])C.[K+],CC(N(C)C)=O,"63.1035, 1.6720",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,63.1035,1.672,0.0,1.4361979166666667,0.1673355142035258,5.689009090909091,159.11177271674762,0.0,-0.2567479213907782,7.317157812121213,0.12748955563995445,0.9111029874931212,-0.14725792463893364,-0.17967170501588525,-0.08470633623819898,0.7670357666768786,0.27094423912170656,-0.03644479048728263,0.22932090023747786,1.4313725490196079,5.606034210526314,0.12653161221421164,-0.05853019532290318,1.2563401776182486,-0.2567479213907782,7.188591342105262,-0.2567479213907782,6.0376813333333335,0.9768190554122131,0.5581934993268423,-57.39978661789364,5.797522058823529,0.0,-0.29564439864226594,0.052936644137250494,0.46254490929185227,0.31118252643444294,0.0,0.014603989198690425,13.345588235294118,-0.11381706243611199,4.609355578057365
Result3950371,Cc1cc(C)c(CP(CC(C)C)C(C)(C)c2ccc3c(c2)OCCO3)c(C)c1,34.518,110.2902,0.1302,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"34.5177, 0.8174",0.05199823768686698,0.1243972321309733,0.06442562223749324,0.15285281509040824,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,34.5177,0.8174,13.213763929025836,1.4539363484087104,0.0831287529016026,5.541558441558443,154.10605177688433,9.473725907600098,-0.24763119908457165,7.185108476190478,0.12357475509876348,0.9047908648452733,0.006223366303875587,-0.07627795527156556,-0.04812295288485766,0.8881698014380688,0.45404724266727015,-0.09831898688287803,0.4755516953630544,1.3169482846902205,5.759899159663868,0.12173057285817243,-0.07771508174868413,0.962641989278694,-0.24763119908457165,7.348181663865547,-0.24763119908457165,6.119215384615386,0.9037936719042421,4.31331636368459,-26.32900037015263,5.585454377880184,19.375673956493756,-0.5213526797894082,0.028043191210342017,0.40376740595108934,0.4163271852191518,0.0,0.035451281455044885,12.15668202764977,-0.3004792607318127,1.6768534376312993
