Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS3Z,base_GATS3m,base_GATS2pe,base_GATS1se,solvent_NsCH3,solvent_GATS4se,solvent_VSA_EState9,solvent_SdssC,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3950224,c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,29.832,112.7355,0.1220,O=C([O-])C.[K+],CCCCOC(C)=O,"29.8320, 1.3259",0.6819085487077534,0.6971767885426821,0.1574807960088896,0.1453627869996672,2,1.0555555555555556,0.0,-0.18199074074074065,29.832,1.3259,0.0,2.2544802867383513,0.13734166587908486,5.439365853658537,200.14132846966422,21.21815958495563,-0.3479160367850844,7.073580487804878,0.13823408624229983,1.1922456581055914,0.023243614944797764,0.021395181589356348,0.009779750164365551,1.2006519377037304,0.23570226039551584,-0.03445291803064867,0.023483507703388588,2.3703703703703702,5.653422222222222,0.13839136997994547,0.08284910736726345,1.2032768728328067,-0.6958320735701686,7.199618177777776,-0.3479160367850842,6.0129,1.0774662959660075,7.445677803958861,-17.507341661187816,5.681374999999999,12.323820054935842,-0.3199132376490501,0.0634514711612364,0.4104316961029876,0.3366777916634329,0.0,0.012228475871469012,17.583333333333332,-0.049107774533023354,4.4024403592408445
Result3950229,[c-]1cccc(P(C2=CCc3ccccc32)c2ccccc2)c1,29.401,107.8080,0.1319,O=C([O-])C.[K+],CC(N(C)C)=O,"29.4015, 0.0008",0.6819085487077534,0.6971767885426821,0.1574807960088896,0.1453627869996672,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,29.4015,0.0008,0.0,4.031007751937984,0.11750893108330067,5.661281553398058,232.90596589295478,10.609079792477814,-0.5087448559670782,7.204906640776699,0.11734845232413946,1.000870234704103,-0.15576306841510035,-0.24880554228380306,-0.12681501324160604,1.0073060511108658,0.5119442350683092,-0.01705656526073405,0.07362565858002348,4.26007326007326,5.772238805970149,0.11705366942754032,-0.12757455933774378,0.9616138515110358,-0.5087448559670782,7.269466805970151,-0.5087448559670782,6.087036585365855,0.9177390625402956,6.166439883371476,1.0649430594028826,5.8433681318681305,0.0,-0.4572454418328547,0.04551613163239026,0.35245546329859834,0.33129961429231125,6.06636706846161,0.014798207817978394,18.63736263736264,0.044316628037870814,3.9947633838128422
Result3950234,CNC(=S)P(C)c1cccc(-c2cccc(C)c2)c1N(C)C,29.263,103.4930,0.1448,O=C([O-])C(C)(C)C.[Cs+],CCCC#N,"29.2626, 0.1447",0.06442562223749324,0.05199823768686698,0.15285281509040824,0.1243972321309733,1,1.3691437802907915,0.0,0.0,29.2626,0.1447,4.729590506280103,2.5188405797101447,0.07876233319591558,5.57104195804196,194.1980272517965,15.521238231095715,-0.5257586923658351,7.204225790209791,0.07893573392143853,1.1560080692037826,-0.16619381401982095,-0.28532998565279777,-0.17246612466124672,1.1283736588187014,0.24929698596356004,-0.13933176549296136,0.41709366039636164,2.1084010840108403,5.797735897435895,0.08140319564999354,0.12939326484848296,1.2498295487793558,-0.5257586923658351,7.369992192307693,-0.5257586923658351,6.157293478260871,1.0794068441264,5.064670269105758,-72.63732967535437,5.873030894308939,32.70775128311458,-0.44431570330596554,0.033832568632690574,0.41213357123250643,0.3526885481019397,7.04767198267719,0.028846245545062585,17.715447154471544,-0.11891200524273172,0.868582422113004
Result3950231,[c-]1ccccc1P(c1ccccc1)c1ccccc1,29.249,115.0376,0.0611,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"29.2489, 0.0507",0.476153268219384,0.5051641116163132,0.1556534312908589,0.1428941881283608,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,29.2489,0.0507,0.0,4.1940298507462686,0.11894024339065114,5.6551219512195114,242.0156205114872,15.913619688716722,-0.5015432098765431,7.202459707317073,0.11882362543189053,1.050326139109461,-0.25396170878745483,-0.3415268941584731,-0.15492588219860945,1.0575289575289575,0.17677669529663687,0.01392905510406988,0.012760157188486552,4.457142857142857,5.748181818181819,0.118518113489421,-0.1121731111824266,0.964237868087371,-0.5015432098765431,7.2560304,-0.5015432098765431,6.066814285714285,0.9558226282905692,5.721885917273355,-22.479701617748766,5.903557142857142,0.0,-0.46523871551194473,0.048678785901109904,0.3621099622327467,0.3230144616925248,12.13273413692322,0.011722306294206161,18.885714285714286,0.034326857859683604,3.6058299627409256
Result3950216,CC(C)c1cc(C(C)(C)C)cc(-c2ccccc2)c1CP(c1ccccc1)C1CCCCC1,29.166,107.6586,0.0983,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"29.1657, 0.0026",0.06442562223749324,0.05199823768686698,0.15285281509040824,0.1243972321309733,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,29.1657,0.0026,0.0,1.8170212765957447,0.11498048649981578,5.56925954198473,182.49386836636094,5.304539896238907,-0.23549844629209726,7.1506755801526705,0.11253736592227898,1.1977312670923421,-0.08501026911583927,-0.14259643345735099,-0.08179243927858647,1.2013417817613619,0.3079882130502924,-0.07163215130095243,0.3995580860283337,2.0781032078103205,5.61337588652482,0.1111588314534385,-0.2419613959056879,1.0490034970402384,-0.23549844629209726,7.1759062553191475,-0.23549844629209726,5.991506493506494,1.1513050466652457,5.524855576602626,-18.408859309760224,5.627805439330545,0.0,-0.34816047769150626,0.03786554108680506,0.4023220485683936,0.34226222012635743,0.0,0.027753284964626503,14.510460251046025,-0.008476625621304884,3.484960804807997
Result3950220,C(=CP(c1ccccc1)c1ccccc1)c1ccccc1,29.166,117.0677,0.1079,O=C([O-])C.[K+],CC(N(C)C)=O,"29.1657, 0.1482",0.6819085487077534,0.6971767885426821,0.1574807960088896,0.1453627869996672,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,29.1657,0.1482,0.0,2.770833333333333,0.11896152332890447,5.587071428571428,208.5368355390619,10.609079792477814,-0.4551104392374232,7.160471499999998,0.11807909604519776,1.0658553894245693,-0.027566234832491546,-0.0142681773359361,-0.006215154809074658,1.0723346178548494,0.19001991384646114,-0.04956868733622108,0.0011051688528401949,3.270042194092827,5.742571428571429,0.1173980133612815,-0.08873351131407929,1.034749729862811,-0.4551104392374232,7.252445555555556,-0.4551104392374232,6.054337500000001,0.9816786909774727,6.179774779682284,18.821415136281246,5.71523417721519,0.0,-0.3201336231281747,0.04681732267871763,0.3682737709234078,0.3346603979452446,0.0,0.011407646285501177,17.189873417721518,-0.04437355818252503,3.457823086167351
Result3950232,CC(C)c1cc(-c2ccccc2)c(P(c2ccccc2)c2ccccc2P(c2ccccc2)C(C)C)c(C(C)C)c1,29.049,104.9600,0.0704,O=C([O-])C.[K+],CC(N(C)C)=O,"29.0487, 0.1827",0.6819085487077534,0.6971767885426821,0.1574807960088896,0.1453627869996672,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,29.0487,0.1827,0.0,3.1154401154401152,0.1314243920434308,5.6194836795252225,231.95465233772694,26.522699481194536,-0.8274786365163347,7.180093394658753,0.13006187548289494,1.177399626722025,-0.14989019053980676,-0.21627464888636683,-0.12526286094594336,1.183362938318249,0.4013017999814914,0.04960379888950797,0.3013533076160873,3.2800838574423477,5.641346666666667,0.1291334515771306,-0.15702324056071723,1.1303171945053347,-1.3604963116934017,7.192605359999999,-0.533017675177067,6.008327586206894,1.0991115461179877,9.294920434094713,-40.307982487737675,5.799503773584906,0.0,-0.3451789933838371,0.05123696619420688,0.3918722696656956,0.3591891984125194,0.0,0.023930060040706858,20.00377358490566,-0.041734261373775214,3.913404529329853
Result3950221,CC(C)c1cc(-c2ccccc2)cc(C(C)C)c1P(Cc1ccccc1)C1CCCCC1[NH-],28.698,102.4467,0.1205,O=C([O-])C.[Cs+],CCCC#N,"28.6980, 0.1319",0.07445192098979814,0.056742661225519415,0.15437109729761034,0.1265444360281399,1,1.3691437802907915,0.0,0.0,28.698,0.1319,0.0,2.156169994879672,0.12798263468617485,5.64565,194.79381326120418,5.304539896238907,-0.46483621912413775,7.205231699999999,0.10501205854963118,1.1090224992973174,-0.17275620692045376,-0.2642592517200668,-0.146351911976912,1.077564091436703,0.39084026433330116,0.012046249135591672,0.32373994318993277,2.4151034151034154,5.661617647058822,0.10418224136804341,-0.15196956658997768,1.1128782709427614,-0.46483621912413775,7.21330913235294,-0.46483621912413775,6.032713333333334,1.0868661611858916,5.782278812483769,-28.650663008687715,5.716406926406927,0.0,-0.8422963011495006,0.04202125285675394,0.39634726790324254,0.3413707721436596,0.0,0.02441866861187701,15.497835497835498,0.002864898762607212,3.9439320815031578
Result3950228,CC(C)CP(CCCP(CC(C)C)CC(CCO)P(c1ccc(F)cc1F)c1ccc(F)cc1F)CC(O)CP(CO)C(c1cc(F)ccc1[O-])C(C)C,28.111,99.7928,0.0972,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"28.1106, 1.2813",0.476153268219384,0.5051641116163132,0.1556534312908589,0.1428941881283608,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,28.1106,1.2813,29.086104205229475,2.5804876371264487,0.1929647283405824,5.801227091633467,180.59061718191253,15.71560718731852,-1.751786505567673,7.444262916334662,0.10079587799604361,0.6351947687226505,0.032270542105530535,-0.09863505542415867,-0.05809277658431793,0.6296288878431969,0.526099420661621,-0.05781646589804045,0.22979075775515714,2.352923976608187,5.834038647342996,0.10041033905040116,-0.03313822863790069,0.6384596163397261,-4.223383356236301,7.412378009661835,-0.591830564086445,6.242881578947368,0.6424054923715503,6.730763206402873,-60.018345301083386,6.028942105263158,56.088222525843186,-0.8887714313870866,0.08866274152281939,0.45990267484254105,0.41068347231262436,13.847474399381248,0.030333165712489295,18.152631578947368,0.03648586076673592,4.43242206536383
Result3950225,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,27.977,113.7024,0.1478,O=C([O-])C.[K+],CCCC#N,"27.9773, 3.4646",0.6819085487077534,0.6971767885426821,0.1574807960088896,0.1453627869996672,1,1.3691437802907915,0.0,0.0,27.9773,3.4646,0.0,0.7212475633528265,0.1604411701162514,5.35942857142857,142.7534304683886,0.0,0.3848456790123461,7.029104,0.1582952815829528,1.5139684722540552,-0.14308807159910514,-0.17547043652688896,-0.07027902468883902,1.5186049526772982,0.17677669529663687,-0.02170773126268103,0.005252015608518247,0.7586206896551724,5.50762162162162,0.1569594127514907,-0.05278359096964088,1.1674628839575534,0.3848456790123461,7.116083675675675,0.3848456790123461,5.906083333333333,1.4488873443043222,-0.4142135623730958,-11.749726057418371,5.497603448275862,0.0,-0.25977629464886576,0.05676701024819956,0.5130133214527443,0.2469374324919789,0.0,0.011722306294206161,9.931034482758621,-0.017483203233440284,4.653052482560114
