Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result4354664,Cc1noc2nc3ccoc3c(C)c12,1.59,-1092.9421052873024,-4.664785325539206,0.5032260936100565,138.2709,73.6803,26.2269,54.7183,0.9455504417419434,1.59,0.0326
Result4354653,Cc1ccc2ccc3cccc(C)c3c2n1,1.5851,-442.58574547279767,-1.3759130287073211,0.47614935229870575,136.7847,70.0300,145.1589,13.5116,0.6149621605873108,1.5851,0.0209
Result4354656,Cc1c(-c2cnoc2)cnc([NH3+])c1O,1.5587,-167.74493727420796,0.0495756172839502,-0.4346478340374551,143.2009,71.2035,66.3166,59.3596,0.9552122354507446,1.5587,0.0299
Result4354654,Cc1cc(C)c2c3c(nnc2c1)C(O)CO3,1.5419,-1138.1156223281885,-4.239606953892668,0.15226293412894917,149.9379,71.0241,143.6236,164.5365,0.8318840861320496,1.5419,0.0433
Result4354657,Cc1cnc2nc3nccnc3nc2c1C,1.5055,589.8956653149986,0.7089361702127664,-0.022285671804390676,142.3585,89.1167,30.6265,45.7864,0.5588168501853943,1.5055,0.0391
Result4354660,Cc1c(O)nc(-c2ccon2)c2c1C(c1ccco1)CC(=O)N2,1.4808,-424.4488550186138,0.5025252525252525,-0.09582294694636419,133.8809,97.9473,25.4659,79.3106,0.5467886924743652,1.4808,0.0213
Result4354663,Cc1cc2c(cc1C)CC(N)CC2,1.4413,-21.65705182389,0.17888888888888918,-0.13175206490753644,139.6776,71.7366,177.8293,63.1777,0.975350022315979,1.4413,0.0338
Result4354658,COc1c(O)cc(-c2ccncc2)c2cnccc12,1.4317,-840.9271911926936,-1.4159659138847482,0.07530086906897591,149.4594,101.0077,69.5234,138.1732,0.7352543473243713,1.4317,0.0204
Result4354655,Cc1ccncc1-c1ccncc1,1.4191,-85.45788956877334,-0.33833228313379543,-0.34870499052432175,142.9005,101.9347,176.5177,89.4794,0.5921496748924255,1.4191,0.0213
Result4354659,Cc1cc(Sc2ncc(C)s2)c(C)o1,1.3699,-530.57936791206,-6.645236363636363,-0.18885105799782292,91.8036,95.5898,113.1812,86.8762,0.09143272787332535,1.3699,0.0288
