Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS3Z,base_GATS3m,base_GATS2pe,base_GATS1se,solvent_NsCH3,solvent_GATS4se,solvent_VSA_EState9,solvent_SdssC,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3950302,c1ccc(P(CP(c2ccccc2)C2CCCCC2)c2ccccc2)cc1,29.401,105.1849,0.0798,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"29.4015, 0.0008",0.6819085487077534,0.6971767885426821,0.1574807960088896,0.1453627869996672,2,1.0624999999999998,0.0,0.0,29.4015,0.0008,0.0,1.7472035794183445,0.15119754113736478,5.513854748603352,192.98718655712193,15.913619688716722,-0.3098624758545394,7.117036648044693,0.15171523258846506,1.2776459951586099,-0.05389344748242286,-0.02223208123829246,-0.010186335403726725,1.2855935915889602,0.23570226039551584,0.007497327267502604,0.07578710419254438,2.231193926846101,5.594545098039217,0.1516692809900996,-0.12192557033589749,0.9489424244360667,-0.4415957000083979,7.164826205882351,-0.13173322415385846,5.9766724137931035,1.1679771039112583,5.463467541070549,53.801730435669846,5.5749440993788815,5.902998432009833,-0.31919282197792076,0.06939044258332779,0.4410990611196309,0.3307144527632393,0.0,0.012681382385227124,17.285714285714285,-0.04485675463105893,4.89908616271772
Result3950301,[c-]1ccccc1P(CP(c1ccccc1)c1ccccc1)c1ccccc1,29.397,102.5756,0.1438,O=C([O-])C.[K+],CCCC#N,"29.3971, 0.0004",0.6819085487077534,0.6971767885426821,0.1574807960088896,0.1453627869996672,1,1.3691437802907915,0.0,0.0,29.3971,0.0004,0.0,2.8208208208208205,0.13204024190033245,5.58687323943662,225.32862038174287,21.21815958495563,-0.4642332241538587,7.159047154929578,0.13354587318455544,1.1686661823882643,-0.018377913781823928,-0.03321328531412565,-0.015438988095238096,1.1775599128540308,0.23570226039551584,-0.015202736149798765,0.03410002604721422,3.566137566137566,5.6696536585365855,0.13401934560679088,-0.10555646174959875,1.0671528420090723,-0.8929108927521621,7.207978353658536,-0.42867766859830336,6.026999999999999,1.0466071075596,7.445677803958865,64.66576646090535,5.694238095238095,5.902998432009833,-0.46617631546909094,0.06242327197759408,0.40277265995872025,0.33004980252199634,6.06636706846161,0.012681382385227058,20.80952380952381,0.045174915330913785,4.345889284978826
Result3950295,c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,29.394,109.8981,0.1010,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"29.3939, 0.0021",0.6819085487077534,0.6971767885426821,0.1574807960088896,0.1453627869996672,2,1.0624999999999998,0.0,0.0,29.3939,0.0021,0.0,2.586206896551724,0.13524954147716953,5.574432432432433,218.5631006053365,21.21815958495563,-0.40867766859830357,7.151974,0.13658911479074973,1.1833053360240817,-0.022522511102461555,-0.02473661344629089,-0.011497734529804514,1.192050710981669,0.23570226039551584,-0.02868492479413743,0.0019508999726497974,3.1919191919191916,5.665614285714286,0.13697471327365393,-0.1128977516275747,1.0305735177461683,-0.8173553371966067,7.2058272500000005,-0.4086776685983031,6.018980769230769,1.0632930218142123,7.445677803958862,62.91888667787599,5.6669090909090905,5.902998432009833,-0.3205646152207717,0.06376385365201001,0.4074460859730871,0.33780388806045863,0.0,0.012681382385227124,20.09090909090909,-0.051531965099392514,4.445756780212874
Result3950310,[c-]1cccc(CP(c2ccccc2)c2ccccc2)c1,29.251,103.5881,0.1007,O=C([O-])C.[K+],CCCC#N,"29.2509, 0.0431",0.6819085487077534,0.6971767885426821,0.1574807960088896,0.1453627869996672,1,1.3691437802907915,0.0,0.0,29.2509,0.0431,0.0,2.6886145404663924,0.12086541789496327,5.621258426966292,210.3883497170161,10.609079792477814,-0.34716049382716063,7.181156134831459,0.12024868689034196,1.0685996696257103,-0.08468960102900526,-0.13414634146341467,-0.05962059620596208,1.0753273061484787,0.19001991384646116,-0.09334601814520087,0.058236886650267244,3.5813008130081294,5.711540983606557,0.11969496883265762,-0.07183084441341182,0.9772408979912868,-0.34716049382716063,7.23357380327869,-0.34716049382716063,6.054236842105263,0.9807735134733876,5.705049164867749,25.194939795762835,5.744615853658536,0.0,-0.4618241750498841,0.04844249710044444,0.37389360888819057,0.3220087372354866,6.06636706846161,0.011978028599776147,16.682926829268293,0.02999532368528436,3.59546635815744
Result3950296,CC(C)c1ccc(P(Cc2cc(C(C)C)cc3cccnc23)c2ccccc2)cc1,29.17,110.2834,0.0950,O=C([O-])C.[Cs+],CC(N(C)C)=O,"29.1695, 0.0087",0.07445192098979814,0.056742661225519415,0.15437109729761034,0.1265444360281399,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,29.1695,0.0087,0.0,2.297643097643098,0.10571800031694414,5.5785952380952395,183.37801876278965,10.609079792477814,-0.5036900562694213,7.172103583333333,0.11433597185576076,0.9650279757967131,0.00445193861243004,0.004103967168262622,0.0023529411764705702,0.9278304709870355,0.4121148426479015,-0.07228696570708262,0.3607871794386567,2.56078431372549,5.720302752293578,0.11308731130707209,0.08649694115037404,1.094430605822843,-0.5036900562694213,7.2529181100917395,-0.5036900562694213,6.073452380952382,0.9446495796352358,6.921057277697085,3.014266117969827,5.675744117647057,0.0,-0.3902632819623887,0.03634077463709138,0.3743796259332892,0.37280406985525605,12.263210640074686,0.02444454730401697,15.070588235294117,-0.03277800798405732,3.018055986131719
Result3950309,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)C)C2CCCCC2)c(C(C)C)c1,29.168,102.0620,0.1224,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"29.1675, 0.0039",0.06442562223749324,0.05199823768686698,0.15285281509040824,0.1243972321309733,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,29.1675,0.0039,0.0,1.7984060009376464,0.11383311162444026,5.5179247648902825,185.13119401885243,5.304539896238907,-0.16077593829026826,7.122532482758625,0.1107692307692307,1.3199337521827579,-0.22474593673075727,-0.3182686553828536,-0.17957713779306092,1.3234403391883707,0.28345066978373346,0.027786020060128203,0.4963864312754135,1.5427841634738186,5.55152380952381,0.10906864864039331,-0.18047763103683456,1.434607620023168,-0.16077593829026826,7.140055238095237,-0.16077593829026826,5.952288461538463,1.2738678309594165,3.547162911367259,-145.52388769193942,5.690955938697319,0.0,-0.35059155840873424,0.03683509404263093,0.43192086901608945,0.3405038912167891,0.0,0.030777153284253317,14.191570881226054,0.0025595829763850435,2.872667114217445
Result3950298,Cc1ccccc1-c1cc(C(C)C)cc(-c2ccccc2)c1CP(C1CCCCC1)C1CCCCC1,29.166,104.0589,0.1400,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"29.1656, 0.0027",0.06442562223749324,0.05199823768686698,0.15285281509040824,0.1243972321309733,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,29.1656,0.0027,0.0,1.9603174603174602,0.1177828776832705,5.557428571428573,180.1454720992658,0.0,-0.021018098597463508,7.144175255813954,0.11563025210084027,1.181430713214821,-0.02510961602082207,-0.011055718475073275,-0.005746075293400377,1.1847376788553259,0.443731305993296,0.010791191963541844,0.38346934714926845,2.1238683127572013,5.617471698113207,0.1144134292927127,-0.10991486766119284,1.0221241785124469,-0.021018098597463508,7.17869251572327,-0.021018098597463508,5.9976,1.139082179221155,5.327517743916474,26.54508967128993,5.617983333333335,0.0,-0.34964954475190724,0.03796305073092674,0.40801333180120264,0.34919135711478333,0.0,0.02027833393454081,14.2,-0.033678939969087315,3.9833585740161306
Result3950305,c1ccc(PCP(c2ccccc2)c2ccccc2)cc1,29.099,105.5798,0.1196,O=C([O-])C.[K+],CCCC#N,"29.0989, 0.3702",0.6819085487077534,0.6971767885426821,0.1574807960088896,0.1453627869996672,1,1.3691437802907915,0.0,0.0,29.0989,0.3702,0.0,1.9224806201550386,0.05238700915515614,5.470774193548387,195.3134694140186,15.913619688716722,-0.26220920466952213,7.091178774193548,0.056146905399689834,1.1714264472366887,0.007500259844419114,0.01899007337073803,0.008265239034469806,1.1800352024138796,0.19001991384646116,-0.05208605586443004,0.05259410939746043,2.402930402930403,5.630478787878788,0.05794283819651808,-0.05828367195430599,1.09117416294938,-0.26220920466952213,7.185029166666668,-0.26220920466952213,5.9794024390243905,1.0539730134932537,5.586353437666363,32.0,5.566719780219779,5.902998432009833,-0.3187394702352804,0.027770258888442322,0.4275232636477863,0.3286122941657006,0.0,0.011407646285501092,18.252747252747252,-0.037328991675283994,3.325732903856398
Result3950308,CC(C)Oc1cccc(P(C)C2CCCCC2)c1C(O)CO,28.855,95.3643,0.1486,O=C([O-])C.[K+],CCCC#N,"28.8546, 1.3834",0.6819085487077534,0.6971767885426821,0.1574807960088896,0.1453627869996672,1,1.3691437802907915,0.0,0.0,28.8546,1.3834,11.853478221032208,2.092857142857143,0.1556669817483991,5.776790419161677,164.2706666859552,10.041402850038956,-0.34510770975056615,7.41812577245509,0.09608410768858826,0.98641194606295,-0.17545999591889927,-0.2639180439346008,-0.1381992986693296,0.9734238440884131,0.1856055076631864,0.08652755979275963,0.28275457650341784,1.8620432513049963,5.826854166666666,0.09681166482142477,-0.09726248123954047,1.0996910489034424,-0.34510770975056615,7.420312125,-0.34510770975056615,6.201682692307691,0.9846711035674799,2.6698099157539668,-49.16892837987289,5.875947651006711,13.271707568745454,-0.5236053525215381,0.0547861379005266,0.44406297350455154,0.3806574670427141,25.980208536304467,0.024786409296106145,14.442953020134228,-0.09030051900301168,3.199669125928266
Result3950307,Cc1c(O)c(O)c(C(N(C)C)P(c2ccccc2)c2ccccc2-c2ccccc2)c2ccccc12,28.754,110.4859,0.0818,O=C([O-])C(C)(C)C.[K+],CCCC#N,"28.7540, 0.1704",0.476153268219384,0.5051641116163132,0.1556534312908589,0.1428941881283608,1,1.3691437802907915,0.0,0.0,28.754,0.1704,0.0,4.099227569815805,0.13280501597173122,5.903732824427481,223.7830787615641,10.609079792477814,-1.0310720584530106,7.447175396946566,0.07822186475283054,0.974831905334344,-0.14956272777015214,-0.22667381645472656,-0.13966770508826587,0.9848676104631268,0.49517395442995626,-0.06199944829735455,0.23566871350027135,4.1152647975077885,5.936372413793104,0.07931217776617308,-0.020489454877620567,1.0742753349690626,-1.0310720584530106,7.432856827586206,-1.0310720584530106,6.254992857142857,0.9467586462435302,10.011155202633038,-91.02692469022436,6.092157476635514,14.09534396535438,-0.37256748080252694,0.043915682873830506,0.33702050025020946,0.4272196679614522,37.255572541998674,0.023837293316131228,20.481308411214954,-0.21603726523076508,3.9250476651970043
