Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3951391,CN1C(=O)N(S(=O)(=O)C2CCN3CCOCC3(c3ccc4ccc(F)c(F)c4n3)C2)CC1N,1.7632,394.37569883124627,0.07070241734160913,-0.0529278689141749,131.4011,92.4173,4.9069,67.3630,0.7873349073523974,1.7632,0.0549
Result3951386,c1[nH]cc2cc3c(cc12)CSC1=C(CNCCC1)N3,1.7292,188.56231419528558,-0.12087912087912088,0.1206914517847494,149.8301,121.2103,25.7804,33.8574,0.3258059195045424,1.7292,0.0773
Result3951390,CC1(C(=O)[O-])CN(C(=O)Cc2nc(Cl)c[nH]2)C(=O)N1,1.7061,-5.535643076417351,-1.624003845472715,0.1900973564825126,150.4369,110.4419,74.8775,29.3891,0.908814774700426,1.7061,0.0757
Result3951378,O=[SH]Cc1cccc(N2C(=O)C(Cl)=C(Br)C2=O)c1,1.6976,340.45530085954255,1.3170086956521734,-0.0765453506449614,168.2930,92.5560,77.9399,80.1625,0.7521458795886797,1.6976,0.0777
Result3951388,CCCNC(=O)C1CCSCCN1c1cc(Cl)c(Cl)s1,1.6771,583.3937155159277,2.895212512941045,-0.04193243750344644,125.8920,79.2205,26.1573,6.2724,0.15802072147439672,1.6771,0.0641
Result3951382,NC12NCCNC13C(N1Cc4ccccc4C1)=CC(=O)NN3CCN2,1.6721,-468.9297436318353,-1.0956448412698414,-0.1743837572312756,163.8586,73.9259,12.1622,41.9955,0.5688486247540282,1.6721,0.0996
Result3951376,NC(NC1CCN2CCNCCCN(CCN1)CC2)c1ccccc1,1.6647,-119.90384425967656,-0.07903422679112769,-0.028904307569199497,155.9276,102.8756,53.1001,61.8600,0.4072678745339482,1.6647,0.0664
Result3951372,O=Cc1cccc(Oc2cccc3c2C(=O)NC3=O)c1,1.6584,-27.475970655190988,-1.5789486722156163,-0.15172567593956568,124.6282,111.6092,94.8100,15.2908,0.9863195252155289,1.6584,0.0734
Result3951373,CN1CCOC(C)(n2ncc3ccccc32)C1,1.6459,-581.9454190799843,-1.4041681581354652,0.14234718811451244,147.4506,68.9604,95.3297,101.6005,0.8455032572302882,1.6459,0.0517
Result3951381,OC1CCC1N1CCOc2c1ccc1ccccc21,1.6348,-824.1594908124114,-0.9876543209876542,0.054306521107348266,160.2228,92.8934,53.1895,36.4862,0.44587772808983184,1.6348,0.1147
