Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS3Z,base_GATS1se,base_GATS3m,base_GATS2pe,solvent_VSA_EState9,solvent_GATS4se,solvent_NsCH3,solvent_SdssC,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3952515,[C-]#CC#CP(c1ccccc1)c1ccccc1,59.0948,107.7515,0.1210,O=C([O-])C.[K+],CC(N(C)C)=O,"59.0948, 0.0124",0.6819085487077534,0.1453627869996672,0.6971767885426821,0.1574807960088896,3.4490740740740735,1.4760842589662049,3,0.09259259259259278,59.0948,0.0124,0.0,4.276688453159042,0.10583166681507962,5.717199999999999,250.18409239919433,10.609079792477814,-0.7003755144032926,7.237936799999999,0.10635040951330914,1.0491299517501083,-0.20446344300186078,-0.30493630573248404,-0.13134430727023316,1.0577995681899968,0.11785113019775792,0.025849606998194254,-0.0054258939660317106,5.333333333333333,5.761904761904762,0.10634158598526772,-0.12906436959191533,0.8715419508663802,-0.7003755144032926,7.263627666666669,-0.7003755144032926,6.0853928571428595,0.9333568192393734,5.125363029402779,0.14469339023522876,5.921895833333331,0.0,-0.6442205713144165,0.045047335042372204,0.3643019545858726,0.3275164961335361,36.39820241076966,0.010070509541209775,19.708333333333332,0.052818071917327514,2.535858317356749
Result3952478,NC=[N+]=CP(c1ccccc1)c1cccc([N-]c2ccccc2)c1,59.0918,118.3725,0.1054,O=C([O-])C.[Cs+],CCCC#N,"59.0918, 0.0218",0.07445192098979814,0.1265444360281399,0.056742661225519415,0.15437109729761034,0.0,1.3691437802907915,1,0.0,59.0918,0.0218,0.0,3.944444444444445,0.13643674069114142,5.863342708333332,218.93802499220735,21.010768130905007,-0.7105049434039734,7.382666583333331,0.092611133360032,1.009020404632623,-0.14441652383831916,-0.14982164090368616,-0.06896551724137934,1.0391307619831696,0.23813243627892994,0.014258203465867198,0.0906433467321519,4.347381864623244,5.962251470588235,0.09313631933046145,-0.0927924417239852,1.1008528290099402,-0.7105049434039734,7.4408370294117665,-0.7105049434039734,6.265784090909093,0.9575639062667733,7.274720455544273,4.982447299907621,6.013971264367816,0.0,-0.698075168722519,0.049966959469467026,0.3491501445700006,0.6110632965222339,66.61935966869333,0.012821204975724476,19.091954022988507,0.45628104305900946,3.574204143737448
Result3952477,O=S(CC1CCSC1)CP(c1ccccc1)C1CCCS1,58.9833,111.7240,0.1254,O=C([O-])C.[K+],CC(N(C)C)=O,"58.9833, 0.3477",0.6819085487077534,0.1453627869996672,0.6971767885426821,0.1574807960088896,3.4490740740740735,1.4760842589662049,3,0.09259259259259278,58.9833,0.3477,0.0,1.5353535353535357,0.11446192093958515,5.632525217391305,191.5577732087565,5.304539896238907,-0.26050946921978646,7.366834182608695,0.14104062102340187,0.7686402675121629,-0.09775814211270568,-0.11315678856662463,-0.05348061029879211,0.472200207874798,0.2248892177291057,-0.0924169735449596,-0.05340070954234047,1.6880341880341878,5.632172093023256,0.14598144056482504,0.00027293740900601634,0.7574687768253316,-0.26050946921978646,7.344218255813949,-0.26050946921978646,6.057939130434784,0.7425101310437793,1.6681691737662323,-23.895316804407713,5.939311538461538,28.505356438275857,-0.38001513728717334,0.06419544286204461,0.5641309097838734,0.3188788008395762,11.761884949391115,0.01646255818467487,22.71153846153846,-0.05423241889298507,5.86708611554912
Result3952519,CC(N[SH](=O)=O)P(c1ccc2ccccc2c1)c1cccc2nc[nH]c12,58.9815,106.7361,0.0708,O=C([O-])C.[Cs+],CC1=CC=C(C)C=C1,"58.9815, 0.3537",0.07445192098979814,0.1265444360281399,0.056742661225519415,0.15437109729761034,0.0,1.0624999999999998,2,0.0,58.9815,0.3537,0.0,3.373737373737374,-0.021744729229060948,5.980219083969466,196.50594151395353,15.331174656929903,-0.9580373939699338,7.563049038167939,0.1252493075768361,0.7590871863103245,-0.024617025043867237,-0.07390476190476193,-0.04489256198347107,0.5617855763433605,0.5833029600892077,0.021031353221272954,0.03596227704342495,3.668444444444445,6.218988607594937,0.12114059866190484,-0.016482426443586568,1.0712202380952383,-0.9580373939699338,7.70275967088607,-0.9580373939699338,6.411789361702128,0.6968920006077778,7.058081433696365,-47.33282318130804,6.110300799999999,0.0,-0.3540968221095959,-0.009058225055288078,0.37339345747022484,0.5299445864775476,31.18920547353706,0.02412243343222544,19.504,0.05800811579318501,2.5459621940938715
Result3952476,[O-]C=C=NCP(C[O-])C(O)O,58.9813,93.9616,0.1292,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"58.9813, 0.3538",0.06442562223749324,0.1243972321309733,0.05199823768686698,0.15285281509040824,3.4490740740740735,1.4760842589662049,3,0.09259259259259278,58.9813,0.3538,0.0,4.888888888888889,0.24820271163523797,6.854166666666667,131.06967751699088,10.213054789681411,-1.4615483539094651,8.332737000000002,0.020492682717479963,0.9004760789984523,-0.5911010294256942,0.06533827618164963,0.03004474749627102,0.9253144430143455,0.0,-0.43255162086046667,-0.021608064709766478,3.3418803418803416,6.517042857142859,0.028402551112536877,0.20201972025180942,1.015269812575323,-1.4615483539094651,8.186374571428571,-1.4615483539094651,6.813555555555556,0.8765505256796448,1.8387207628371365,-1.3885298040422782,6.175023076923077,12.633815179509316,-0.8860806729258806,0.12873229965430355,0.450234987534688,0.35124738577353926,5.86979906344319,0.01776995885088076,16.346153846153847,-0.1915515349915778,2.7501545042003404
Result3952475,O=CN=CP(CO)CNC(=O)N1CC=COc2ccccc21,58.9727,107.6822,0.0572,O=C([O-])C.[Cs+],CC1=CC=C(C)C=C1,"58.9727, 0.3797",0.07445192098979814,0.1265444360281399,0.056742661225519415,0.15437109729761034,0.0,1.0624999999999998,2,0.0,58.9727,0.3797,5.749511833283905,3.9070048309178746,0.09374114561809531,6.303415476190476,177.05571400812283,14.953561288656857,-1.0670598323348537,7.915673595238094,0.0724275724275723,0.8306776814097617,0.022238899053942753,-0.15833059480775552,-0.0785074140459508,0.8489900412107921,0.15515060996381658,-0.2441084502093717,0.15579565491222083,4.286274509803922,6.465036507936508,0.0749717158942094,-0.02528586695921193,1.3308001336811282,-1.0670598323348537,7.963835523809525,-1.0670598323348537,6.658807692307693,0.7955605581371951,5.3850029385819465,-17.02646968297938,6.3943788235294114,24.07848131627237,-0.49713429086963096,0.034924760655184135,0.36174644640023723,0.44642224754690873,12.13273413692322,0.014939245777248662,18.941176470588236,0.19208611376591775,0.14981387525152257
Result3952473,NCP(c1ccccc1)C([O-])(P)P,58.9713,91.6328,0.1280,O=C([O-])C(C)(C)C.[K+],CC1=CC=C(C)C=C1,"58.9713, 0.3832",0.476153268219384,0.1428941881283608,0.5051641116163132,0.1556534312908589,0.0,1.0624999999999998,2,0.0,58.9713,0.3832,0.0,2.1871345029239766,-0.14047858121712029,5.344634615384615,141.44458265838716,16.144734768241797,-0.8464506172839503,7.102265153846152,-0.21794778029693565,0.8468475835650314,0.08149559400371224,-0.006253006253006252,-0.003968253968253968,0.744644996695835,0.05892556509887896,-0.12162900766966252,0.1396767177037575,1.3015873015873016,5.6468333333333325,-0.21250479599597677,0.14166425418703812,1.161409943590584,-0.8464506172839503,7.300153880952381,-0.8464506172839503,5.976134615384615,0.8188336083996118,1.921295353957328,-27.762144787785818,5.747825396825396,6.285844810454487,-0.8554069724810694,-0.12341707245562122,0.5023299247392846,0.3103813338588116,30.33183534230805,0.03433488014360095,15.158730158730158,0.19911285270506107,0.6394051511314169
Result3952485,COc1ccccc1SCCN1Cc2ccccc2C(CO)C1=CP(c1ccccc1)c1ccccc1,58.9713,98.5692,0.0601,O=C([O-])C(C)(C)C.[K+],CCCC#N,"58.9713, 0.3833",0.476153268219384,0.1428941881283608,0.5051641116163132,0.1556534312908589,0.0,1.3691437802907915,1,0.0,58.9713,0.3833,5.749511833283905,3.06455617628802,0.10169352695677723,5.771835874439464,189.621765748649,15.345942746277863,-0.7302023391434371,7.371857726457398,0.0949917253828076,0.9195084419492138,-0.0049609286904067984,-0.04674796747967481,-0.024154589371980676,0.9285756744513907,0.5031154227017597,-0.045417815667629625,0.1388282540828577,2.7895866881374127,5.976943089430894,0.09638097852633219,-0.005730246884689576,1.079860225889696,-0.7302023391434371,7.510636747967478,-0.7302023391434371,6.247075342465753,0.8870778159833483,9.393110276712456,-0.2882447665056369,5.868077777777779,26.014289518449818,-0.5279212878059297,0.037239213692856966,0.36544372329230795,0.3758603191825697,23.894619086314336,0.01526200052013129,17.48792270531401,-0.2955040072156573,2.974278777685156
Result3952514,O=CNCP(c1ccccc1)c1cccc2ccccc12,58.9708,117.5995,0.0633,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"58.9708, 0.3858",0.06442562223749324,0.1243972321309733,0.05199823768686698,0.15285281509040824,3.4490740740740735,1.4760842589662049,3,0.09259259259259278,58.9708,0.3858,0.0,3.2674418604651163,0.13676163648629736,5.79618,202.06061676821537,15.925868396484145,-0.5989197530864194,7.357822279999999,0.10120315877165702,0.7716098846838172,-0.10257590450872195,-0.2298346974803403,-0.11248301483698171,0.6889702360183138,0.30147240756108373,-0.0008499290463106861,0.05653930610452345,3.7060931899641574,5.913257142857144,0.10192276302374541,0.0018931772102959525,1.0635303489904095,-0.5989197530864194,7.41941742857143,-0.5989197530864194,6.215641025641026,0.7594906178131431,6.010355699642619,8.75857839821804,5.9162849462365585,6.285844810454487,-0.35277399851412533,0.053613841527911,0.3652306816392551,0.41886002481626206,6.06636706846161,0.013049305457436851,17.204301075268816,0.002707671321523822,3.815481268216732
Result3952516,[O-]C=CNCP(CN=Nc1ccccc1)c1ccccc1,58.9703,113.1194,0.0641,O=C([O-])C.[Cs+],CC1=CC=C(C)C=C1,"58.9703, 0.3866",0.07445192098979814,0.1265444360281399,0.056742661225519415,0.15437109729761034,0.0,1.0624999999999998,2,0.0,58.9703,0.3866,0.0,2.8532763532763536,0.12639158545618165,5.884452054794521,170.63820054890283,15.727855895085945,-0.5252954669522132,7.453244876712328,0.10399934713226072,0.6905908416768505,0.04139575625394968,0.06544502617801046,0.025969529085872575,0.6403055649192536,0.1310943487475822,-0.15037313982332262,0.10584301361867848,2.963450292397661,5.9895387096774195,0.10375230591581736,0.08304884646287586,1.025049323329494,-0.5252954669522132,7.509919096774194,-0.5252954669522132,6.327066666666667,0.6880686567866197,5.623149659823652,-19.442495126705644,6.035752631578948,12.571689620908973,-0.8927051855794838,0.0480954707267094,0.37832584122368684,0.3454386843959076,48.53093654769288,0.008954067362198755,17.38157894736842,-0.18058270464233522,1.622528823201052
