Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3908885,CC(N)=[N+]1C(O)CCC12c1ccccc1N(C)C21CCCCC1,2.1341,-2465.5315723688464,-1.5067534753839615,0.0951346255039575,156.5634,99.8997,28.7457,47.7307,0.6911619901657104,2.1341,0.0333
Result3908877,CCC1Cc2ncc(-c3nc[n-]c3-c3cccnc3)cc2CC1C,2.0745,360.42871396656403,0.7101115093588212,-0.13726502514964814,150.1694,86.6724,30.1453,22.2441,0.299747496843338,2.0745,0.0342
Result3908878,CCCC(C)(O)CC[CH-]c1ccncc1,2.074,-163.5749137450673,-0.3522301450700762,0.18670299640596005,166.9592,103.4051,29.8735,16.8072,0.9549592137336731,2.074,0.0281
Result3908878,CCC1=NCC(c2ccncc2O)O1,2.034,-173.5293094304356,-0.4911242603550298,-0.135734986888505,168.5757,110.1634,67.9990,2.6200,0.9066736698150635,2.034,0.0202
Result3908877,CC1C(O)=NC=C(c2ccncc2)C1c1noc2c1CCC(Cc1ccccc1)C2,2.0175,51.063975971272725,0.09066220315932622,-0.03632045364281882,149.4357,87.3551,40.2236,51.6315,0.36606016755104065,2.0175,0.0319
Result3908887,CCC1(C(C)C)C=NN=C1C1=NC2(C=CCCC2)CC=C1,2.012,-308.4090394536516,-0.9460977585741294,-0.0892064560135647,167.7888,96.8636,169.0587,10.3190,0.7162451148033142,2.012,0.0311
Result3908877,CCC(C)Oc1cc(-c2nnn[n-]2)ncc1C,1.9986,12.71077525777039,0.7325702393340271,-0.4410543052929523,119.2070,84.4999,28.0483,51.6522,0.9763247966766357,1.9986,0.0217
Result3908881,CC(C)c1ccc(C=NN=C2CCCCC2)cn1,1.9899,-18.269037509194707,-0.3424556213017752,-0.258519397131643,142.8328,140.7096,72.5935,20.4097,0.7834780812263489,1.9899,0.0323
Result3908879,Cc1onc2cc3c(nc12)C1C(C)CC(C)CC1CC3,1.9729,-915.9301539722809,-1.015462352920171,-0.4265098587452271,109.7668,118.1063,35.9155,14.6659,0.9959535598754883,1.9729,0.025
Result3908887,Cc1ccc2cncc(C(N)OC(C)C)c2n1,1.9677,-440.3794817923087,-0.7891580161476355,0.07202868020385769,168.1334,99.5383,171.4521,66.9580,0.800233006477356,1.9677,0.042
Result3908882,CCCCc1ccncc1,1.9657,101.66354670235475,0.2852452492289325,-0.5620895732264629,157.1900,103.2132,178.1899,10.1389,0.1820477545261383,1.9657,0.0318
Result3908877,Cc1nc(CC(C)(c2ccccc2)N2CCOCC2)sc1C1=CCCCC1,1.9656,-493.00057678642906,-0.4135725753454285,-0.027974823426625123,168.6334,86.6427,62.9942,4.7153,0.8074629306793213,1.9656,0.0235
Result3908884,CC1(C)CCC(NC2[NH+]=CSC23C=CNC3=O)CC1,1.9354,1006.2928119435467,1.253249084896914,-0.23520917164780952,165.9608,82.9955,139.9815,142.0460,0.27076178789138794,1.9354,0.0406
Result3908882,NC(=O)NC(=O)NC(=O)NC(=O)N1CCC([NH+]=C(N)N2CC(N)NC(N3CCNC(N)C3)C2)CC1,1.9329,393.75336098786863,0.12848669347370514,0.1466350096627205,163.3937,97.5250,131.6778,3.3573,0.1096067875623703,1.9329,0.0375
Result3908881,O=C(C1CCC[NH2+]C1)C1CCC[NH2+]C1,1.9318,-147.8468290240194,-0.41496913580246886,0.05016799631109636,140.2426,139.0891,35.7990,20.8685,0.8945457935333252,1.9318,0.0358
Result3908883,Cc1nc(C)c2cnc(-c3c(C)nnn3-c3ncnc4[nH]ncc34)nc2n1,1.9294,-136.60180835598834,-1.4327325581395356,-0.2306760856583288,122.6444,85.9295,143.3377,154.4166,0.13084012269973755,1.9294,0.0264
Result3908887,CC1(C(Cc2ccccc2)c2ccccn2)OCCO1,1.9111,794.0348059835902,1.4312130177514797,0.04099179798105382,156.8666,100.4718,175.0958,12.5757,0.6680612564086914,1.9111,0.023
Result3908877,CCc1cnncc1C(C)N1C(CO)COC(C)C1c1ccncc1,1.9071,-695.8332592007554,-0.5230428892632918,-0.005831112655722842,162.8739,87.0359,110.5881,12.6198,0.7734156250953674,1.9071,0.0273
Result3908887,Cc1c(N2CCC(C)(C(C)O)CC2)nnc2ccccc12,1.8954,836.6332468928863,0.28900709219858156,0.03208502430904282,132.8574,95.9843,176.8087,138.3394,0.9803274273872375,1.8954,0.0418
Result3908878,CCCCCCC(P)C(CC)CC,1.8853,-568.566539385828,-1.2193803418803424,0.014209177731190917,165.8219,106.5234,29.7744,21.6929,0.8954845666885376,1.8853,0.0315
