Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS3Z,base_GATS2pe,base_GATS1se,base_GATS3m,solvent_NsCH3,solvent_SdssC,solvent_GATS4se,solvent_VSA_EState9,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3953110,COc1ccccc1P(C1=NNCC1=NC(C)OC)c1ccccc1,60.919,96.1697,0.0774,O=C([O-])C.[Cs+],CC1=CC=C(C)C=C1,"60.9190, 0.7109",0.07445192098979814,0.15437109729761034,0.1265444360281399,0.056742661225519415,2,0.0,1.0624999999999998,0.0,60.919,0.7109,17.43018641133139,4.985409652076319,0.07779379557299397,6.117086330935251,206.0806506803781,20.771734143388247,-0.8773892458217858,7.639568129496401,0.11831340465701698,0.8148029358468201,-0.1811440520125656,-0.20306600523632348,-0.10847346590260833,0.8519160149742324,0.340756117627003,0.16058687490505022,0.2480721833006081,4.673893405600723,6.199514634146341,0.11737404746210017,-0.030236084228589994,0.8866735563560341,-0.8773892458217858,7.726100829268292,-0.8773892458217858,6.410746938775512,0.789159019412981,6.4583536878635,35.213531624275575,6.207027642276422,20.764351488467643,-0.5285581498440757,0.027571876007906816,0.35075164338484605,0.37772519453998166,31.189205473537065,0.017260006380203058,20.3739837398374,-0.2576999336516875,0.6607007008191914
Result3953095,[C-3]C([C-3])P(CCOC1CNCCN1C=C1C=NN2CSC(C(C)=O)C12c1ccccc1)C1CCCCCC1,60.297,96.2622,0.1167,O=C([O-])C.[K+],CC(N(C)C)=O,"60.2970, 0.5092",0.6819085487077534,0.1574807960088896,0.1453627869996672,0.6971767885426821,3,0.09259259259259278,1.4760842589662049,3.4490740740740735,60.297,0.5092,17.550071369483156,2.9023841655420606,0.07570685824833986,5.876174193548388,163.5536648205277,5.316788604006331,-0.6824593432293409,7.477699048387097,0.11359257018664154,0.7852124939461022,-0.06154049994531572,0.01801963763986502,0.010418505284104792,0.7718710614075005,1.111475246988099,0.05733179861613216,0.23519066785097203,2.8652024117140393,6.006613071895422,0.11404451714691971,-0.025547560646729615,0.9715966421192772,-0.6824593432293409,7.554233307189541,-0.6824593432293409,6.295254320987655,0.7739553478332014,4.755982515758619,-1.991564792430605,5.913681782945738,38.27984959945192,-2.567056515347298,0.02623495960105555,0.3943771651120048,0.38452237669016065,24.413701784920146,0.021876382826524376,15.19767441860465,6.817559221061206,1.4687621853634094
Result3952906,CC([O-])S(=O)c1cccc(P(c2ccccc2)C2CCCCC2)c1[S-],59.5198,102.2116,0.1358,O=C([O-])C(C)(C)C.[K+],CCCC#N,"59.5198, 0.5807",0.476153268219384,0.1556534312908589,0.1428941881283608,0.5051641116163132,1,0.0,1.3691437802907915,0.0,59.5198,0.5807,0.0,2.883811230585424,0.08412911382986336,5.663838926174497,217.19584465634077,15.71560718731852,-0.590780213319896,7.327300402684565,0.12034994819845736,0.6162228661063502,-0.20046547408910081,-0.16214935557240337,-0.09282769097222224,0.4415819564619937,0.2644599320735737,0.12234331082734473,0.05146997262920625,2.7552083333333335,5.789,0.12148349608276916,-0.19838490589090696,0.975988231078056,-0.590780213319896,7.39086088888889,-0.590780213319896,6.134303999999999,0.6131624851869496,4.582531364784959,-49.833333333333336,5.91919375,0.0,-0.8570531565465973,0.040067730520088884,0.4359047652174124,0.32451331031463315,12.13273413692322,0.023199576379923207,22.140625,-0.14074131721070068,3.8332856076114297
Result3952896,Cc1cccc(P(C2COCC[NH2+]2)C2NC3NC(=O)NC32)c1C,59.3217,91.0039,0.1269,O=C([O-])C.[Cs+],CC(N(C)C)=O,"59.3217, 2.0390",0.07445192098979814,0.15437109729761034,0.1265444360281399,0.056742661225519415,3,0.09259259259259278,1.4760842589662049,3.4490740740740735,59.3217,2.039,18.555586810337317,2.3771043771043776,0.15200157476546178,5.995203184713375,162.42408642091917,26.571694312264228,-0.48268004115226315,7.557142216560509,0.10653947727893634,0.9921068209368472,-0.12796456983249654,-0.09455713937621825,-0.05855779387354757,0.9735272353199521,1.1956819072943552,0.06264495715835187,0.21965005526680953,2.5995370370370368,6.159567391304349,0.1084985689486821,-0.013632947168294223,0.9086700831603358,-0.48268004115226315,7.682585521739129,-0.48268004115226315,6.462910000000001,0.9549081691226683,4.365027195607322,22.325061896059328,5.95331111111111,19.75852033493841,-0.4016302166751451,0.05262411721438738,0.38012957184555385,0.48380229586295986,0.0,0.02653680507966321,15.090277777777779,0.48361316561492756,4.462937297668057
Result3953109,CC(C)C(c1cccnc1)C1(N)COCC(CP(C)C2CCCC2)N1,59.181,96.1630,0.0684,O=C([O-])C(C)(C)C.[Cs+],CCCCOC(C)=O,"59.1810, 0.9991",0.06442562223749324,0.15285281509040824,0.1243972321309733,0.05199823768686698,2,-0.18199074074074065,1.0555555555555556,0.0,59.181,0.9991,0.0,1.4604754007739082,0.1263386749460956,5.572008583690986,143.75345019579163,11.050456081168516,0.05475289978817366,7.268648343347639,0.11978485390981958,1.0583053385960073,0.15595701213218746,-0.020495349340255237,-0.011375183833775677,1.0437711380179622,0.366050950154444,-0.09285546702104772,0.3027593178028875,1.4400221116639027,5.8474905172413765,0.11918962719276348,-0.11139477759273828,1.1031264162638124,0.05475289978817366,7.412248879310343,0.05475289978817366,6.189737704918033,1.0421186207184974,2.5243563469514303,-58.08855480013194,5.902693034825867,26.040499560726293,-0.41123535695520747,0.04143058041057018,0.43636913706935837,0.3436092276005784,18.460054211687762,0.02713578061247819,12.288557213930348,-0.1114641616355072,2.9128960701498308
Result3952900,CCc1cccc2c(-c3nc(P(C4CCCCC4)C4CCCCO4)no3)noc12,58.0658,90.1357,0.0920,O=C([O-])C(C)(C)C.[K+],CCCC#N,"58.0658, 0.7337",0.476153268219384,0.1556534312908589,0.1428941881283608,0.5051641116163132,1,0.0,1.3691437802907915,0.0,58.0658,0.7337,0.0,4.009318996415771,0.09445128029778492,6.18276712328767,172.89493655273733,5.565492902541839,-0.5962598973059727,7.743912342465751,0.13995831738152298,0.6300876820201815,-0.09992811043992414,-0.09325028312570781,-0.0506863650353955,0.6478887358501856,0.7744970456077247,-0.048496985605060945,0.4371720966894291,3.54,6.032344736842103,0.13809459332250174,0.08803164809602451,0.9209177116559962,-0.5962598973059727,7.567226596491228,-0.5962598973059727,6.408109836065574,0.6303504289865025,4.820676776707888,-66.66325821050349,6.296972,6.606881964512918,-0.4598657152970242,0.0314777438151989,0.3770193017843886,0.45848251702202575,12.13273413692322,0.01712226454562052,17.38,-0.21378972009976793,1.8161832649602834
Result3952911,CCN(C1=NC2(NN=C(CC3N=CC=C3C)C2C(C)C)C(=O)S1)P(CC)C(C)C,58.0103,116.3304,0.1214,O=C([O-])C(C)(C)C.[K+],CCCCOC(C)=O,"58.0103, 1.2697",0.476153268219384,0.1556534312908589,0.1428941881283608,0.5051641116163132,2,-0.18199074074074065,1.0555555555555556,0.0,58.0103,1.2697,0.0,2.491636798088411,0.04323435938627185,5.7915484018264864,159.85885208411003,5.425791397110385,-0.3619917196648299,7.4700580639269365,0.13014160277021994,0.8115001526697672,-0.03275785702473923,-0.013996426444312074,-0.009267475105984411,0.7582841685050897,0.9933631639691329,-0.0826982975559009,0.45880114130717964,1.8931830381105745,5.912788429752069,0.12971933729698792,0.08274921631153292,1.2120138289531117,-0.3619917196648299,7.476321239669424,-0.3619917196648299,6.259572307692309,0.8000951889669098,3.4842243248953224,-78.18025811147507,5.992702415458942,12.706666433380496,-0.4085147959961029,0.015720565661479998,0.4196642594648783,0.4311640742716918,6.2146005795353165,0.03196408378784274,16.10144927536232,-0.0579647917909056,0.4043237775677413
Result3952909,C=C(c1cc(C(=O)N2N=CC(c3ccccc3CO)C2CC)on1)P(C(C)C)C(C)C,57.5643,112.6053,0.1265,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"57.5643, 0.8164",0.476153268219384,0.1556534312908589,0.1428941881283608,0.5051641116163132,3,0.09259259259259278,1.4760842589662049,3.4490740740740735,57.5643,0.8164,5.693927994848461,3.3477715003138733,0.10605385174894937,5.852644131455401,156.3967219406475,0.0,-0.4825507741990107,7.500753427230053,0.1039411310770587,0.6900290936441492,0.17710618453240157,0.04743918402967164,0.029785448879299996,0.679340710773665,0.6986450935792883,-0.048369733995650754,0.4270505968362153,2.5933117583603016,5.9607565217391345,0.10264925320141806,0.04039858508852765,1.0495604331409938,-0.4825507741990107,7.4969002434782634,-0.4825507741990107,6.3354953846153865,0.7011024206596974,5.5072158456159315,-31.85453312555016,6.032927669902919,0.0,-0.45248648858581847,0.03440314422562074,0.3721994126751253,0.46961769092054595,31.189205473537065,0.02832523054484784,13.62135922330097,-0.30925837365786746,1.215843990310138
Result3952908,Cc1onc(CC(c2csc(-c3cccc4cn(C(C)(O)O)nc34)n2)P(c2ccccc2)C2CCCC2)c1C,56.5776,110.3145,0.0601,O=C([O-])C(C)(C)C.[K+],CCCCOC(C)=O,"56.5776, 0.9049",0.476153268219384,0.1556534312908589,0.1428941881283608,0.5051641116163132,2,-0.18199074074074065,1.0555555555555556,0.0,56.5776,0.9049,16.28457183334347,3.5540438397581258,0.13236578208851865,5.901079661016949,205.05608644959875,5.304539896238907,-0.5482552897617234,7.474043881355931,0.09105619910150857,0.7719325128944928,-0.016006392082566125,-0.04194785104140976,-0.02776293922127255,0.791640454849798,1.1412180518426396,0.022090087993198153,0.3654051035342154,3.75,6.081263235294117,0.09282562996798198,-0.015515377183915418,1.0498582523879745,-0.5482552897617234,7.589677544117647,-0.5482552897617234,6.409801298701299,0.7643696137707746,8.112739934538206,34.700198140527355,5.991990384615383,0.0,-0.46662750459382635,0.046523882375297615,0.35906049904154097,0.4113014971255448,25.122838405075452,0.02918894002691015,20.091346153846153,0.26260343928486235,3.5093305620759385
Result3952904,Cc1onc(P(C2CCCC(C3CCCOC3)C2)C(CC2CCOC2)C(O)O)c1C,56.316,91.2611,0.0685,O=C([O-])C(C)(C)C.[Cs+],CCCCOC(C)=O,"56.3160, 0.9424",0.06442562223749324,0.15285281509040824,0.1243972321309733,0.05199823768686698,2,-0.18199074074074065,1.0555555555555556,0.0,56.316,0.9424,11.195263818264817,1.8962635201573255,0.12247488417382012,6.0225984848484835,158.01841605671518,5.435016399390373,-0.8418726116990001,7.642599772727273,0.11188983983646698,0.8302165614622893,-0.12316622513777317,-0.09857830094869519,-0.05355291781641918,0.8479655328548535,0.48556236094870275,-0.09191100269033718,0.2220002361291644,2.251758087201125,5.997160869565218,0.11183228735331789,-0.029942772730639295,0.9153096907549586,-0.8418726116990001,7.571531913043478,-0.8418726116990001,6.338247887323944,0.8287972262265942,3.1209852882089173,27.08470032893333,5.922030801687764,26.427527858051672,-0.46546765771568843,0.03849028396453852,0.4015323257493558,0.373907421856394,6.923737199690624,0.023883322223830047,14.890295358649789,-0.06810337841094258,2.876311940336534
