Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3951876,COC(=O)C(C)NC(N)=C(C)C,1.4572,-43.30339897141022,0.5418367346938776,0.11306190817392028,87.0668,154.2959,54.4837,143.8673,0.9826506687430906,1.4572,0.0766
Result3951936,CC(C)NC(=O)c1ccc(C=C2c3ccccc3-c3ccccc32)o1,1.44,-678.2277068342877,-1.3521828961552287,0.022341895852528444,125.2523,154.1811,131.0671,56.5137,0.9424312316193497,1.44,0.0611
Result3951950,CS(=O)(=O)c1ccc2c(c1)C=CS21C=C([S-])N=C1[S-],1.4368,366.9703617076539,2.8813559322033897,0.39562987244413966,119.0962,142.7381,103.4263,151.3314,0.9773059908304443,1.4368,0.1009
Result3951942,CC(C)N1CCCCC1c1scc2ccc3cscc3c12,1.4149,-228.98567053760604,0.3228346456692913,-0.08557284613748586,160.3656,132.5598,73.9089,43.2622,0.9889694136925257,1.4149,0.143
Result3951947,C=C(NC(=[NH2+])Nc1cccc(C)c1)C(C)C,1.4128,-75.3068531057628,-0.3828784925276152,0.051831051831052584,156.8824,146.2521,155.4084,140.9551,0.9379181506511602,1.4128,0.1039
Result3951944,CN=C(C(=Nc1ccccc1C=Nc1ccccc1[SH-]C)c1ccc2ccccc2c1)C1(C(=O)[S-])C(=N)Nc2ccccc21,1.4103,-22.95433976344045,-0.6610996434603114,-0.07672567769042309,141.7562,157.9583,157.8377,44.7534,0.9809182347133805,1.4103,0.0988
Result3951940,CC(C)C(C)N(C)C(=O)C(Cl)c1nn(C)c(=O)c2sccc12,1.3952,240.81315561588596,0.6081969978073872,-0.12309924888778923,146.3254,125.9661,44.4021,89.7462,0.9816159765417803,1.3952,0.1194
Result3951878,Cc1cc2ccccc2c2cc3c(NC(C)(C)C(C)Nc4ccccc4)cncc3cc12,1.362,356.6402248612828,0.444834707477577,-0.05816129619248562,137.6529,155.6026,127.3007,119.6404,0.9052820415066581,1.362,0.1115
Result3951887,CCNCSC(C(C)C)C(C)C,1.3537,-1649.8915001738562,-2.64374149659864,0.014429452285520481,125.3459,121.9540,136.7052,25.7199,0.8506445688565095,1.3537,0.0995
Result3951873,CN1C(C)(N)C2CN(S(N)(=O)=O)CCCN2C12CC=CN2,1.3492,-269.1187738062771,0.48471035137701807,-0.5035196659233531,147.3359,131.2320,173.6546,160.3437,0.3259212948798854,1.3492,0.1041
