Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3935711,Cc1c(-c2ccncc2)ncc2c1C1CCC2C1,1.4267,-1221.7662273118194,-2.045112456747405,0.059401848476958896,187.5730,280.5315,71.5514,71.4572,0.8729919195175171,1.4267,0.1229
Result3935719,CCc1nnc(-c2ccnc(O)c2)o1,1.3378,-207.66944869538727,-1.431190926275992,-0.03513207486320593,193.6776,280.5912,50.0792,27.9400,0.9803552031517029,1.3378,0.1015
Result3935712,c1cc2cncc(C3CCC[NH2+]C3)c2[nH]1,1.2902,-210.27237106842207,-0.6492790248253311,0.22368135103682968,174.2189,208.8436,64.4967,157.2227,0.7694442868232727,1.2902,0.1144
Result3935720,Cc1nc(-c2ccccc2)cc2ccc3cccnc3c12,1.2804,-621.5336540313137,-1.3941705913134481,0.057377716285506,163.0868,177.9795,73.6966,109.2516,0.8760182857513428,1.2804,0.111
Result3935713,Cc1ccncc1Oc1ccncc1,1.2791,332.88394590368176,0.6871246246246246,-0.011866587615678229,216.7532,160.8732,110.8632,72.8712,0.8470553159713745,1.2791,0.1099
Result3935721,Cc1c(-c2ccccc2)cncc1-c1ccncc1,1.273,-203.20745816225391,-0.4967056932966023,0.0655572133134392,170.9553,117.1420,66.7383,171.2146,0.8029366731643677,1.273,0.0978
Result3935710,Cc1cnccc1-c1nc2c(nc1C)CCCC2,1.1475,-698.3576691771663,-1.6202868174296745,0.05834976092927192,158.9367,176.3148,73.6836,73.7438,0.8015167713165283,1.1475,0.0391
Result3935718,Cc1cncc(-c2cnccn2)c1C,1.1344,337.54874381184106,0.6893629629629628,0.2811259092666111,178.9990,163.7638,65.9712,62.8518,0.8773189783096313,1.1344,0.049
Result3935716,Cc1ccnc(-c2ccccc2)c1,0.86033,43.4852187622532,-0.6348684210526315,0.2499022613634027,158.8451,7.5225,38.9663,22.8679,0.8473511338233948,0.8603,0.0507
Result3935714,CC(Cc1ccncc1)S(C)(=O)=O,0.84528,617.931575017272,2.5298649101261583,-0.05810759817111878,1.3976,116.3096,112.4313,23.5756,0.7444760203361511,0.8453,0.0397
