Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3920752,c1ccc(-c2cc(-c3ccccn3)on2)nc1,1.6627,-34.079859549490465,-0.6392089691684832,-0.16431732848517847,120.2970,103.4756,151.0193,158.6458,0.951949417591095,1.6627,0.0381
Result3920752,CCc1noc2nc3c(c(C4CCCC4)c12)C(=O)CCC3,1.6596,-1303.9600913269362,-2.0563740070686225,0.12069127173434495,110.3105,106.7908,151.8652,129.3773,0.2879086136817932,1.6596,0.0411
Result3920752,Brc1c(-c2ccccn2)noc1-c1nnn[n-]1,1.6552,-30.37084926223166,-5.755605946082135,-0.6982457849285171,111.4262,114.5214,160.8181,159.5818,0.9583027958869934,1.6552,0.0394
Result3920752,Cc1onc(-c2ccccn2)c1-c1ccc(F)cn1,1.6344,-300.5028688243447,-1.1140354888868564,0.062171125428911865,118.3855,110.3246,146.1733,149.5626,0.953205943107605,1.6344,0.0377
Result3920752,Cc1onc(F)c1Cc1ccncc1,1.6304,599.8678486477705,1.9793999321409526,0.0469556242929085,111.3774,107.7295,160.9051,154.7900,0.9053381681442261,1.6304,0.047
Result3920749,Cc1ccncc1-c1c[nH]nc1Br,1.6248,20.73246156828948,1.102389673818245,0.6950180045255753,110.1625,103.5787,172.7303,49.6149,0.8346256613731384,1.6248,0.042
Result3920749,Cc1ccncc1-c1cscn1,1.6131,153.60997920672227,0.4285714285714281,0.6876955845297232,117.1764,112.5705,166.2519,48.5032,0.9546549916267395,1.6131,0.0495
Result3920748,Cc1ncsc1Oc1ccncc1,1.5843,154.0170990800259,-0.21986743415314797,-0.02633488956803713,82.3036,154.3741,44.0276,58.3937,0.07244451344013214,1.5843,0.0569
Result3920748,Cc1ccncc1-c1ccnc2ccccc12,1.5833,-191.15172699336668,-0.46153846153846156,0.011596869537690757,104.2042,81.2403,117.0031,137.4571,0.38663503527641296,1.5833,0.0256
Result3920748,C1CCC(OC2CCCCC2)CC1,1.5698,206.0566038978949,-0.09306122448979591,0.08053279748950161,90.4626,107.9751,40.7807,118.5158,0.3913891911506653,1.5698,0.0266
