Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3943211,COc1c(O)c2ccccc2[nH]c1=O,1.4418,-411.4078855552382,-4.118653009188025,0.3296058068420739,124.4338,154.3323,145.0684,119.3344,0.31976017355918884,1.4418,0.0608
Result3943210,Cc1c(C2CCCCC2)noc1Cl,1.3499,-164.8727838501635,-0.634114171151208,-0.15015229548884496,163.1056,119.1745,83.0203,109.4916,0.8857625722885132,1.3499,0.0449
Result3943215,Cc1noc(C)c1CC1CCC[NH2+]C1,1.3316,177.90255590790377,0.8955371900826444,-0.01959121867249063,112.4963,81.7909,71.8871,109.5528,0.9697890281677246,1.3316,0.0517
Result3943218,OCc1ncc(O)cn1,1.3299,-53.37115636528413,0.4676923076923082,0.5655833506440796,113.2385,94.1360,86.7003,107.4325,0.3554914891719818,1.3299,0.0433
Result3943213,Cc1c(-c2ccncc2)noc1C1CSCCS1,1.3203,-205.1069205955717,-0.9638967803030303,0.09399676951328205,154.9551,122.6500,126.0249,62.2008,0.8918918371200562,1.3203,0.0484
Result3943214,c1cc(C2CCOc3ccncc32)ccn1,1.2969,-367.67905548347443,-0.10606060606060606,0.04478586677996356,115.6427,99.5838,91.5011,121.8489,0.8829747438430786,1.2969,0.0415
Result3943217,CCc1ccc(C[NH3+])o1,1.2655,-468.4867065866377,-1.4755102040816328,0.27578009320799873,64.4221,97.5242,125.0230,78.5510,0.2277025729417801,1.2655,0.0409
Result3943212,Oc1c(Cl)noc1-c1cccc2cnccc12,1.2387,-168.339687110445,0.2625,-0.18392075087776624,114.6198,71.3106,184.1557,126.2383,0.14584407210350037,1.2387,0.0661
Result3943209,Cc1cncc(CN2CCCCCCC2)c1,1.0867,-612.978357706905,-0.47977839335180056,-0.07468046201752541,60.0908,152.6770,108.9795,135.3631,0.15182974934577942,1.0867,0.0352
Result3943219,Cc1cc2cc(I)ccc2cn1,0.98288,239.44938777028997,-1.3614285714285725,0.7461275485928728,10.1529,69.1147,121.0463,42.7534,0.06113496050238609,0.9829,0.075
