Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3941014,Cc1ncc(-c2cnccn2)c(C)c1C,0.67374,400.4600457865812,0.7800453514739227,-0.08300642580390208,91.5585,44.6193,54.3965,134.4383,0.9810165762901306,0.6737,0.0291
Result3941012,Cc1ccc2ccccc2n1,0.6712,-212.2048129295709,-1.0044444444444445,0.6197611924492336,118.4130,4.3732,82.8263,63.3511,0.012965021654963493,0.6712,0.0268
Result3941006,Cc1cc2nc(CO)[n-]c2c2ccncc12,0.65984,-487.83377657462773,-1.7152071005917162,-0.14664982940044718,161.3094,2.8409,114.6680,7.0756,0.1818491667509079,0.6598,0.0166
Result3941011,Cc1cccc(-c2ncc[n-]2)c1C,0.65868,302.195542857394,0.28260030864197533,0.5504258352923016,107.4395,45.1486,104.8601,4.3044,0.1984705626964569,0.6587,0.0195
Result3941015,COc1cc(C)c(O)c(OC)c1O,0.65855,-695.5453624087633,-3.8573037037037032,0.3674750062932289,140.7581,71.1213,120.8536,118.1835,0.8067928552627563,0.6586,0.0303
Result3941016,Cc1ccc2ccc(-c3ccccn3)[nH+]c2c1,0.65321,111.82107060646032,-0.33561403508771925,-0.2631319038177934,129.8667,8.5744,88.4799,31.7127,0.16742922365665436,0.6532,0.0413
Result3941009,Cc1c2ccccc2nc2ccccc12,0.64966,-640.2237698282269,-1.9451317912856376,0.3052430171265654,138.9859,66.9862,107.7920,148.8596,0.8352830410003662,0.6497,0.0312
Result3941007,OC1CCOC2(CC[NH2+]CC2)C1,0.62058,-195.04974402462108,-0.3300000000000003,0.24851787695544844,62.0597,50.6455,110.8551,27.2552,0.07972241938114166,0.6206,0.0342
Result3941008,c1ccc(CCCc2cnoc2)cc1,0.60408,-43.76496124157268,-0.3072702331961589,-0.18304113668158087,91.0624,89.3318,113.6530,117.5328,0.16096828877925873,0.6041,0.0185
Result3941010,Cc1cccc(N2CCC(c3ccccn3)CC2)n1,0.60048,-386.13192189088085,-0.9946071786408909,0.11912851230307345,136.8155,25.0227,117.0343,135.8443,0.7813230156898499,0.6005,0.0274
