Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS2pe,base_GATS3Z,base_GATS1se,base_GATS3m,solvent_SdssC,solvent_NsCH3,solvent_GATS4se,solvent_VSA_EState9,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3947641,[c-]1ccccc1CP(c1ccccc1)c1ccccc1,29.693,119.9509,0.1443,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"29.6928, 1.3754",0.1556534312908589,0.476153268219384,0.1428941881283608,0.5051641116163132,0.09259259259259278,3,1.4760842589662049,3.4490740740740735,29.6928,1.3754,0.0,2.982905982905983,0.12086541789496327,5.624045977011494,207.47876600827874,10.609079792477814,-0.3584104938271604,7.182616459770114,0.12024868689034196,1.0685996696257103,-0.06445521223977552,-0.08433734939759038,-0.037483266398929065,1.0753273061484787,0.19001991384646116,-0.06564217168335457,0.07755984676518599,3.634538152610441,5.711540983606557,0.11969496883265762,-0.13410878161484519,0.9185306565627763,-0.3584104938271604,7.23357380327869,-0.3584104938271604,6.054236842105263,0.9807735134733876,5.705049164867749,42.008192348727334,5.714897590361445,0.0,-0.47089312488956947,0.04844249710044444,0.37435115919461504,0.3230023061989058,12.13273413692322,0.011978028599776147,16.542168674698797,0.0355720628706249,3.59546635815744
Result3947582,c1ccc(P(C2=NC(P(c3ccccc3)c3ccccc3)CN2)c2ccccc2)cc1,29.611,102.6683,0.1203,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"29.6107, 1.1863",0.1574807960088896,0.6819085487077534,0.1453627869996672,0.6971767885426821,0.0,2,1.0624999999999998,0.0,29.6107,1.1863,5.576708190299181,4.335744598765432,0.13633592981056353,5.773449438202247,222.52286330848557,26.53494818896196,-0.6919409567667947,7.332333483146068,0.1267084131739698,1.0425106024966686,-0.1151288815220943,-0.18263010350776307,-0.09080187625642169,1.0515090061454204,0.4321208107251124,-0.029004673752418872,0.004902778105782854,3.9924924924924925,5.847747422680413,0.1274082974086779,0.12490415463383212,0.9238804159241363,-1.2727708024224782,7.357333649484533,-0.5808298456556835,6.14907627118644,0.9729023687500227,8.590581861321223,-63.66420569329662,6.08566216216216,6.544756405912575,-0.3739419296316087,0.06008850435591599,0.3790011546896367,0.3551571809136526,0.0,0.01436238957441091,20.18918918918919,-0.03182504105456492,4.26041899526314
Result3947717,CN(C)c1ccccc1CP(c1ccccc1)C(C)(C)c1cccc2ccccc12,29.34,105.6794,0.1527,O=C([O-])C.[Cs+],CCCC#N,"29.3402, 0.3786",0.15437109729761034,0.07445192098979814,0.1265444360281399,0.056742661225519415,0.0,1,1.3691437802907915,0.0,29.3402,0.3786,0.0,2.130353817504656,0.09312545064213038,5.4883624454148485,181.98013838237992,10.204449627089385,-0.4924458301839252,7.11081351091703,0.11873350923482849,1.0447963545013264,-0.02151819047532861,-0.048499577345731223,-0.02942307692307694,1.0741176109525046,0.40324747589850074,-0.1187191666239679,0.3290822305261304,2.123931623931624,5.763962962962965,0.11716333289034829,0.046442707840898746,1.2137530005226416,-0.4924458301839252,7.294582148148145,-0.4924458301839252,6.093285714285716,0.9945638322915781,7.489158942040276,-23.1206035665295,5.669598557692307,18.99525369620486,-0.44552754297440206,0.03201206043074217,0.36579734971672917,0.35836094992084855,0.0,0.025900439449963997,14.807692307692308,-0.09890920915788523,2.423421500612035
Result3947645,c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,29.315,104.1371,0.0723,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"29.3151, 0.2488",0.15285281509040824,0.06442562223749324,0.1243972321309733,0.05199823768686698,0.09259259259259278,3,1.4760842589662049,3.4490740740740735,29.3151,0.2488,0.0,2.586206896551724,0.13524954147716953,5.574432432432433,218.5631006053365,21.21815958495563,-0.40867766859830357,7.151974,0.13658911479074973,1.1833053360240817,-0.022522511102461555,-0.02473661344629089,-0.011497734529804514,1.192050710981669,0.23570226039551584,-0.02868492479413743,0.0019508999726497974,3.1919191919191916,5.665614285714286,0.13697471327365393,-0.1128977516275747,1.0305735177461683,-0.8173553371966067,7.2058272500000005,-0.4086776685983031,6.018980769230769,1.0632930218142123,7.445677803958862,62.91888667787599,5.6669090909090905,5.902998432009833,-0.3205646152207717,0.06376385365201001,0.4074460859730871,0.33780388806045863,0.0,0.012681382385227124,20.09090909090909,-0.051531965099392514,4.445756780212874
Result3947634,COc1ccc(C(C)(C)c2cccc(-c3ccccc3)c2P(c2ccccc2)c2ccccc2)cc1,29.279,107.6932,0.1269,O=C([O-])C(C)(C)C.[Cs+],CCCC#N,"29.2791, 0.1486",0.15285281509040824,0.06442562223749324,0.1243972321309733,0.05199823768686698,0.0,1,1.3691437802907915,0.0,29.2791,0.1486,5.749511833283905,3.571948998178506,0.0915713562147039,5.679991935483871,219.36246725361173,20.65048264251677,-0.7998360616537428,7.2274992661290325,0.1053565727954104,0.8778966472956543,-0.0462826330527446,-0.09998939779474128,-0.05835870399247542,0.8679084398643987,0.38995703806600973,1.0461378920991234e-05,0.2441999042247257,3.674382716049383,5.847966101694915,0.10425149479337992,-0.17013935570512306,1.016113949089021,-0.7998360616537428,7.357719966101694,-0.7998360616537428,6.1379577464788735,0.8569955098093951,9.993118103967584,44.926519970627794,5.7766574074074075,7.109797541277533,-0.5293746709988769,0.030552985413092835,0.3418067140979174,0.370660924912153,0.0,0.020903575999075077,17.97685185185185,-0.10542945773201153,2.9185264762938408
Result3947714,CN(C)c1cccc(-c2cccc(N(C)C)c2P(c2ccccc2)C(C)(C)C)c1P(C)c1ccccc1,29.263,105.6577,0.0682,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"29.2627, 0.1439",0.1556534312908589,0.476153268219384,0.1428941881283608,0.5051641116163132,0.09259259259259278,3,1.4760842589662049,3.4490740740740735,29.2627,0.1439,0.0,2.8037518037518034,0.10746823610841535,5.68378780487805,215.45937512921523,31.017979046656585,-0.6485281533738325,7.250977731707319,0.1423254351016984,1.1196663510040537,-0.15182235293430146,-0.2596889912513256,-0.16521283100016865,1.1394088029894711,0.35355339059327373,-0.12186423794653921,0.3730344426863732,2.8558063271604937,5.7420579710144946,0.1408676554444441,-0.1217003725916011,1.13972615097268,-1.2040109867678208,7.299000275362317,-0.5554828333939883,6.081112500000001,1.0607137735275596,8.525691622222551,-78.4327088656093,5.856123437500001,44.65533299664225,-0.445175397085057,0.04253294756804518,0.3997802951751963,0.3647351604367222,0.0,0.03108470517439407,18.70703125,-0.1950823215169198,1.8528157001416283
Result3947718,PC(P)(Pc1ccccc1)P(c1ccccc1)c1ccccc1,29.17,99.7471,0.1353,O=C([O-])C.[K+],CCCC#N,"29.1701, 0.1465",0.1574807960088896,0.6819085487077534,0.1453627869996672,0.6971767885426821,0.0,1,1.3691437802907915,0.0,29.1701,0.1465,0.0,2.0125786163522013,-0.15554740049768104,5.327276595744682,229.95301688722472,15.913619688716722,-0.479544595616024,7.00625723404255,-0.14870294726689942,1.1142848087223862,-0.08526978466388745,-0.1574299890673619,-0.08803818750440898,1.1245767659077637,0.19001991384646116,-0.1600666220875047,0.07625848214049223,2.16231884057971,5.576966666666667,-0.14491103782621897,-0.03165711780331528,1.3003774654340245,-0.479544595616024,7.1521044722222245,-0.479544595616024,5.875033333333335,0.9765884975310656,5.221668698149977,-30.763175289946513,5.57079565217391,0.0,-0.318209252912447,-0.11582775230239518,0.43906251179550265,0.33212892486675544,0.0,0.02198175379440442,25.921739130434784,0.017774465380129178,0.06133347727088692
Result3947638,C(=CP(c1ccccc1)c1nccs1)c1ccccc1,29.163,107.2724,0.1055,O=C([O-])C.[K+],CC(N(C)C)=O,"29.1632, 0.1480",0.1574807960088896,0.6819085487077534,0.1453627869996672,0.6971767885426821,0.09259259259259278,3,1.4760842589662049,3.4490740740740735,29.1632,0.148,4.748712101394678,3.287878787878788,0.10462987610654916,5.728681818181818,221.05516109497543,10.053251997633584,-0.5106659947929786,7.323237636363637,0.09676246685484562,0.8940966360013324,-0.061421423354463225,-0.03409090909090907,-0.015099087763447618,0.8296784444075012,0.23813243627892994,-0.029991618179987186,-0.01265037681973503,3.5454545454545454,5.84322142857143,0.10033953885834493,-0.01543900305598838,0.9478927741110021,-0.5106659947929786,7.388161267857143,-0.5106659947929786,6.152583333333333,0.8318136716567442,5.541929626253979,12.814729377589817,5.87985606060606,0.0,-0.3555742971194499,0.04902301290803554,0.39519233483764715,0.35245301560704995,17.6432734105406,0.011978028599776236,22.151515151515152,-0.04349730487800209,3.178567350663748
Result3947635,CCN(C)c1cc(C)cc(Nc2cc(P(C)C)ccc2-c2ccc(C(C)(C)C)cc2)c1,28.758,106.7567,0.1504,O=C([O-])C.[Cs+],CCCC#N,"28.7577, 0.1674",0.15437109729761034,0.07445192098979814,0.1265444360281399,0.056742661225519415,0.0,1,1.3691437802907915,0.0,28.7577,0.1674,0.0,1.9777777777777779,0.08766381520595108,5.602666666666668,155.7191284213798,15.521238231095715,-0.161904216373713,7.210870892655366,0.11114694858815258,1.1492110090429755,0.07402839971092376,0.029363079995991397,0.01856147985040719,1.1866653824202902,0.37189674590580823,-0.14119797635887135,0.549328817012195,1.9517396184062852,5.725504065040651,0.10931913834127885,0.07504956226182102,1.0005395352762338,-0.161904216373713,7.279222276422764,-0.161904216373713,6.096057142857144,1.10396844309765,6.264434410578994,-23.151544277841857,5.690679292929293,37.13877793191165,-0.4409955813133909,0.028816560701422855,0.40423359972819367,0.36040780173007037,0.0,0.03527342898755569,12.141414141414142,0.011150792674916664,1.5726765952219206
Result3947643,c1ccc(PCPCCP(C2CCCCC2)C2CCCCC2)cc1,28.254,108.2081,0.0785,O=C([O-])C.[K+],CCCC#N,"28.2537, 1.2537",0.1574807960088896,0.6819085487077534,0.1453627869996672,0.6971767885426821,0.0,1,1.3691437802907915,0.0,28.2537,1.2537,0.0,0.5913154533844189,0.07149360825212707,5.26630687830688,141.1171895664321,5.304539896238907,0.3421735347088085,6.9726047407407385,0.07517884398285708,1.5225190862106588,-0.05731945559105732,-0.07463105819218514,-0.028728991088057484,1.5298140987237445,0.19001991384646116,-0.03226314852022213,0.09992102984691204,0.6318490775419615,5.456697435897433,0.07691195451973246,0.006379261999775152,0.9968320758367188,0.3421735347088085,7.084005376068374,0.3421735347088085,5.8590983606557385,1.41367151435371,1.004056619672678,-4.765432098765433,5.3888320224719095,18.226818486945675,-0.30956886382705623,0.039098751459398194,0.5566743813942829,0.31016931187724106,0.0,0.009981690499813456,12.685393258426966,-0.034418079411132944,3.8868973806423623
