Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3946858,CC1=C(O)Nc2ccc(CO)cc2C1,0.67041,-9.999977943520442,0.8069584736251402,0.22707508836621373,159.1635,47.7110,27.5801,11.0416,0.916971743106842,0.6704,0.0394
Result3946857,Cc1cc2cccnc2c2nccnc12,0.6618,-852.6897696266175,-2.989825581395349,0.5096890491212225,110.4792,160.9064,108.3178,86.6249,0.6829413771629333,0.6618,0.0251
Result3946849,CCc1cocc1C1CC=CCC12CC[NH2+]C2,0.66006,-460.95189362188216,-0.34309690578618474,0.0879640694440659,104.4088,54.9110,96.2841,66.1961,0.5385767221450806,0.6601,0.0385
Result3946850,c1cc(C2CC[NH2+]CC2)ccn1,0.65551,-143.38404365469665,0.26972781748610214,-0.3978320935175347,92.0748,0.3800,40.0451,158.2859,0.7300155162811279,0.6555,0.0261
Result3946852,Cc1ccncc1-c1ccncc1,0.65389,-85.45788956877334,-0.33833228313379543,-0.34870499052432175,149.7618,115.9462,133.4121,97.0785,0.9318360686302185,0.6539,0.0174
Result3946846,Cc1cc(C)c2c(C)c3ccc4c(c3nc2c1)OCCC4c1ccccc1,0.64402,-1849.074905480212,-1.8153729729729726,-0.22766295782117582,154.8911,23.7179,91.7283,147.3739,0.8576457500457764,0.644,0.0433
Result3946847,Cc1cc(-c2cccnc2)cnc1O,0.63847,125.44235998310083,0.5840277777777775,-0.09740281086902741,117.6276,139.2921,152.7652,60.8865,0.526368260383606,0.6385,0.0164
Result3946855,O=C1OC(=O)C2(CCOCC2Cc2ccccc2)C1=O,0.63596,154.41421598694407,-0.8651279516331418,-0.2577245754637411,176.2686,1.8281,110.2612,165.0137,0.9193170666694641,0.636,0.0291
Result3946844,Cc1conc1Cc1cccnc1,0.62688,439.7724295859773,2.411764705882353,-0.03927785672679438,105.1519,99.8266,15.4754,134.0405,0.6349760890007019,0.6269,0.0353
Result3946848,CC1COC(Nc2ccnc3c2C=CSC3)O1,0.62345,177.73857439254044,0.5526187998612555,0.046291761425161365,90.9858,46.2574,182.0853,12.1206,0.037185825407505035,0.6234,0.0248
