Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS2pe,base_GATS3Z,base_GATS3m,base_GATS1se,solvent_NsCH3,solvent_SdssC,solvent_VSA_EState9,solvent_GATS4se,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3952772,CP(C1CCCOC1)C(P)(P)P,35.7518,113.7214,0.0619,O=C([O-])C(C)(C)C.[K+],CC1=CC=C(C)C=C1,"35.7518, 4.4094",0.1556534312908589,0.476153268219384,0.5051641116163132,0.1428941881283608,2,0.0,0.0,1.0624999999999998,35.7518,4.4094,0.0,0.5068664169787765,-0.20983835834844183,5.267965517241378,105.48431917647572,0.0,0.024115226337448892,7.081758517241383,-0.20604768365962386,0.9893874126574665,0.06292774974186226,0.023526230394807935,0.01348837209302322,0.9177055855010219,0.05892556509887896,-0.26974519211357917,0.1263855058978079,0.20930232558139536,5.533447272727274,-0.20153575572826304,-0.07592735614019093,0.8578685818538971,0.024115226337448892,7.238410581818181,0.024115226337448892,5.7763,0.94922150574369,-0.6185094693306414,-6.01503429355281,5.260294186046514,19.87858953325837,-0.416675659995998,-0.21081072898666656,0.6482484092051635,0.27860281583586116,0.0,0.04036318702729977,12.69767441860465,0.00791765167295563,-4.335550800402328
Result3952776,Cc1nc2cc(NC(=N)NP(C)C)c(C)c(C)c2s1,35.1311,108.2265,0.1379,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"35.1311, 1.5345",0.1556534312908589,0.476153268219384,0.5051641116163132,0.1428941881283608,3,0.09259259259259278,3.4490740740740735,1.4760842589662049,35.1311,1.5345,0.0,2.4575866188769413,0.09414130582494687,5.716839024390245,155.1348462102765,10.404083667083484,-0.33444163913850833,7.343936585365853,0.11540008041817437,1.1975002817113025,-0.010486474627499678,-0.13412120859288582,-0.08963086308319583,1.1992514571644668,0.47674181513214664,0.06534203553911883,0.5304142413960412,1.8039950062421972,5.867643939393938,0.11777414714631639,-0.04560855134273626,1.0816888710465253,-0.33444163913850833,7.446233545454547,-0.33444163913850833,6.303669230769232,1.1192381359059482,3.4023677223383695,-84.56260045826063,6.058159550561798,18.646439812471403,-0.3680295629370514,0.042379088658116654,0.4551705351165428,0.3895384424842864,12.990104268152233,0.037173458382283094,15.146067415730338,0.4790549415316676,3.1481260266652114
Result3952771,CC(N(C)CC(N)=[NH+]C(C)(C)C)P(C1CC1)C(C)(C)C,34.5488,96.2895,0.1514,O=C([O-])C.[Cs+],CC1=CC=C(C)C=C1,"34.5488, 4.3009",0.15437109729761034,0.07445192098979814,0.056742661225519415,0.1265444360281399,2,0.0,0.0,1.0624999999999998,34.5488,4.3009,0.0,0.722794959908362,0.11326801046449612,5.2692612612612635,123.67748161588685,10.726072209797854,0.015337144116906565,7.0095419729729755,0.11793245721271402,1.3615612788352451,0.12479661395892508,-0.04385844686275045,-0.02769244082904245,1.3669684432747033,0.6206226886846835,-0.03517737995802086,0.33113402745226145,0.4677137870855148,5.6444323529411795,0.11592363039806192,-0.11729129150962568,1.2952357093685842,0.015337144116906565,7.258738411764708,0.015337144116906565,6.079581818181818,1.3403438400478618,1.172675594662845,-91.10905417814506,5.750524607329842,13.592428388589765,-0.3599655175251536,0.03695297218181819,0.46775398137459623,0.47316049349840966,0.0,0.05423463886484087,9.287958115183246,0.3973265520326703,0.14342575656184572
Result3952890,C[NH2+]C(N)[NH+](C)C12CCCOC1(N(C)C(C)P(C)C)OC(O)C2,34.3142,108.2964,0.0886,O=C([O-])C.[Cs+],CC1=CC=C(C)C=C1,"34.3142, 2.4314",0.15437109729761034,0.07445192098979814,0.056742661225519415,0.1265444360281399,2,0.0,0.0,1.0624999999999998,34.3142,2.4314,0.0,1.573559670781893,0.07143879809566892,5.734881040892194,127.6159134808684,15.950365812018994,-0.19362353960788647,7.434994676579927,0.11332656213631263,1.130119814893346,-0.0692041241578511,-0.19396278929903873,-0.12782862778714887,1.1340853364666361,0.7275589598991701,-0.10864337348002874,0.4675079903560063,1.0103359173126616,6.196051754385964,0.11325234978135344,-0.0716052418412196,1.6108136837222007,-0.19362353960788647,7.755595087719297,-0.19362353960788647,6.433847457627119,1.0979401405667981,2.172732487629437,-130.9133600504984,5.96568875968992,41.079549121009556,-0.3779488877203794,0.02177929282595387,0.4653531076408848,0.5906761399040322,12.36446058668352,0.037884617126298196,11.922480620155039,0.8642357620858662,-0.35277657928191714
Result3952891,CC(O)=C(P)P(C)CO,32.5875,107.4075,0.1198,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"32.5875, 4.1738",0.15285281509040824,0.06442562223749324,0.05199823768686698,0.1243972321309733,3,0.09259259259259278,3.4490740740740735,1.4760842589662049,32.5875,4.1738,0.0,0.8623188405797101,0.028589992771286328,5.3742857142857146,77.52190225391624,0.0,-0.5308641975308637,7.224274285714286,-0.1070140042724899,1.0889878309291217,0.4495419904866696,0.13124999999999995,0.06666666666666664,1.0646753368450155,0.0,-0.23392232562469017,0.1766523720430506,0.6666666666666666,5.610425,-0.10102884375982354,0.4832272987942216,0.9761647990631511,-0.5308641975308637,7.333284968749999,-0.5308641975308637,6.126950000000002,1.082669979806369,0.43792595722614136,4.619803476946338,5.7462133333333325,13.012795973287364,-0.2916256471625314,0.022657995390220655,0.6396255556689475,0.33491296377250535,6.664825604232536,0.03586563858861277,6.4,0.011937392757843085,0.7921834210973576
Result3952878,CP(C)C(Nc1ccccc1)[NH2+]CC(C)(N)N,29.338,106.7156,0.1324,O=C([O-])C.[K+],CCCC#N,"29.3380, 3.5724",0.1574807960088896,0.6819085487077534,0.6971767885426821,0.1453627869996672,1,0.0,0.0,1.3691437802907915,29.338,3.5724,12.207616441282486,0.843189964157706,0.2221399604358571,5.610469999999999,136.27428825569498,22.100912162337032,-0.11839747627445996,7.247813660000002,0.08740081750420783,1.5462001328359145,-0.12421252507716996,-0.12559870550161809,-0.06724499402228214,1.5976915745745817,0.07216878364870322,-0.16725442599024767,0.3453075648343556,1.0118662351672059,5.824766666666667,0.08876108589879331,-0.163446400442835,0.8903624217740908,-0.11839747627445996,7.394149111111113,-0.11839747627445996,6.27979268292683,1.4877048491469873,2.5218209898686874,-3.571228178406444,5.587076699029125,25.19119621838398,-0.2991107475114247,0.08006799634146346,0.48508170174151555,0.5003943697401234,25.122838405075456,0.03631675574987775,13.446601941747574,0.47876113423193706,4.450826940552192
Result3952875,CCP(CN)c1ccccc1,28.0487,113.1048,0.0650,O=C([O-])C.[Cs+],CCCC#N,"28.0487, 2.8546",0.15437109729761034,0.07445192098979814,0.056742661225519415,0.1265444360281399,1,0.0,0.0,1.3691437802907915,28.0487,2.8546,0.0,1.0326797385620914,0.21525361229499146,5.273760869565217,112.27491041013148,11.038207373401093,-0.07355967078189285,7.004988000000001,0.1319444444444445,1.5052907777013076,0.03473464795692065,-0.03611186532717896,-0.014675862068965529,1.5095008457192212,0.05892556509887896,-0.08688613320921539,0.12646322757729872,0.6206896551724138,5.528576190476189,0.13274842317590166,0.18559024443736147,1.3587537218810992,-0.07355967078189285,7.156187333333334,-0.07355967078189285,6.028760000000001,1.4344210375758568,2.0218048570204004,-16.495170370370367,5.559172413793104,12.447754837922407,-0.31180253066746916,0.10203522550399992,0.508565969411303,0.31059648310773624,6.06636706846161,0.010879409528292222,7.827586206896552,-0.010166058891311091,5.214208205226234
Result3952757,CP(C)c1c(O)cccc1P,27.4421,93.5144,0.0631,O=C([O-])C(C)(C)C.[Cs+],CCCCOC(C)=O,"27.4421, 2.6224",0.15285281509040824,0.06442562223749324,0.05199823768686698,0.1243972321309733,2,-0.18199074074074065,0.0,1.0555555555555556,27.4421,2.6224,5.749511833283905,0.7924528301886793,-0.019862375919529166,4.96279069767442,120.26272778380233,10.609079792477814,-0.2080761316872426,6.792727813953488,-0.08554507567449003,1.063053374914865,0.5380076516538779,0.06599419831223621,0.03942186515437928,1.0117052200440888,0.17536647355387364,-0.16222975951656207,0.45156158690994097,0.125,5.538432432432431,-0.08084852701213098,0.746752144024429,1.3475978036221619,-0.2080761316872426,7.182659135135136,-0.2080761316872426,5.992130434782609,1.0409542743538764,1.9603184355540448,-57.9730215407594,5.817687500000001,13.329651208465071,-0.3103584222665355,-0.01468308530056694,0.5625228276036722,0.3641554618471081,12.13273413692322,0.034028718607896885,9.0,0.007420337666442102,2.0166192259261537
Result3952767,CC(C)([NH3+])P(C=C1CCCCO1)c1ccc2ccccc2c1,27.3874,119.8414,0.1308,O=C([O-])C(C)(C)C.[Cs+],CCCC#N,"27.3874, 2.5792",0.15285281509040824,0.06442562223749324,0.05199823768686698,0.1243972321309733,1,0.0,0.0,1.3691437802907915,27.3874,2.5792,5.280013656925258,1.7844112769485907,0.1647567785894391,5.806614173228346,171.532530429688,11.038207373401093,-0.4910260770975059,7.421058881889762,0.11322537538843516,1.156261466668831,-0.10935793067776774,-0.11654827505157864,-0.06848332323085067,1.1223219969672273,0.3255286687773181,-0.0386968332693884,0.306757194530449,1.9274952919020714,5.787229545454546,0.11357106349329439,-0.17980815095972397,1.0119665590539224,-0.4910260770975059,7.351251045454541,-0.4910260770975059,6.17507142857143,1.1166423318123266,4.100182986367959,-30.43497141324214,5.778399152542372,6.606881964512918,-0.5297538224507976,0.06046409713824938,0.3986103917357666,0.7077717934525314,0.0,0.028835857112408426,15.279661016949152,0.4386990635706556,5.097749944349879
Result3952770,CC=CCP(C)CC(C)OCN,24.1436,103.5534,0.1418,O=C([O-])C.[K+],CCCCOC(C)=O,"24.1436, 2.2885",0.1574807960088896,0.6819085487077534,0.6971767885426821,0.1453627869996672,2,-0.18199074074074065,0.0,1.0555555555555556,24.1436,2.2885,0.0,0.6622222222222222,0.15257387729528085,5.343242424242424,111.66404939471394,5.733667477162185,0.09523148148148175,7.061160969696969,0.12884471117779445,1.171650595149324,-0.061782567515430306,-0.05839080459770115,-0.01984375,1.102758252971938,0.0,-0.049529998618459865,0.20152834325086127,0.5422222222222223,5.6826727272727275,0.12737072808241237,0.07706075323650927,0.7362951456310678,0.09523148148148175,7.352643709090909,0.09523148148148175,6.0941290322580635,1.1685300912585257,0.7688909322022939,-12.506944444444445,5.599661333333334,25.719462406667862,-0.40067467566686454,0.0625275573809349,0.5887421382450367,0.2962963934321011,0.0,0.017692191647108002,9.213333333333333,0.02961431456394953,-0.6664601494880619
