Folder Name,Smiles,Fitness,ATSC5v,AATSC5Z,MATS8se,Reagent1_(ul),Reagent2_(ul),Reagent3_(ul),Reagent4_(ul),lab_code,crystal_size,crystal_size_Std
Result3943152,Cc1ncc(C2COCCC23C[NH+]=CN3)c(C)c1C,1.3658,270.43555418790373,0.5508047458523365,-0.07987628688568929,209.4191,80.9251,57.8885,221.7909,0.8838959336280823,1.3658,0.0745
Result3943164,Cc1cncc(-c2cnccn2)c1C,1.1676,337.54874381184106,0.6893629629629628,0.2811259092666111,219.8789,89.6545,268.4281,82.1523,0.18548038601875305,1.1676,0.0699
Result3943161,CCc1nnc(-c2ccnc(O)c2)o1,0.99748,-207.66944869538727,-1.431190926275992,-0.03513207486320593,144.8080,86.4773,106.6794,60.0171,0.27766600251197815,0.9975,0.0628
Result3943159,CCc1nnc(-c2ccnc(O)c2)o1,0.98491,-207.66944869538727,-1.431190926275992,-0.03513207486320593,111.7377,86.1739,92.5609,67.1133,0.7606064081192017,0.9849,0.0734
Result3943162,Cc1cnc(COC2CCCC3(CO3)C2)s1,0.96094,445.65931811248066,0.782532065523268,-0.09036120057284266,1.4090,15.9498,56.3613,68.5300,0.29085806012153625,0.9609,0.0397
Result3943158,Cc1ccc(C2C=CCCC2)cc1,0.93156,164.36175012090695,0.3202119448442746,0.03173076923076289,238.9143,46.0510,155.0023,67.4069,0.028908170759677887,0.9316,0.0457
Result3943156,c1cncc(Cc2cccnc2)c1,0.90443,-161.82016681917588,0.17332230623818526,-0.16648241735102257,109.3909,81.4278,68.5304,76.0676,0.20289193093776703,0.9044,0.029
Result3943163,c1cncc(Cc2cccnc2)c1,0.89024,-161.82016681917588,0.17332230623818526,-0.16648241735102257,96.8762,84.4158,103.3566,55.8520,0.27675339579582214,0.8902,0.0259
Result3943155,FC1=CCCC(CN2CCOC3CCCCC32)C1,0.75002,-61.118478280440115,-0.4897959183673471,0.1166526819307169,32.2723,16.5269,133.0965,68.0558,0.18343520164489746,0.75,0.0304
Result3943157,CC1CC(c2ccccc2)C(C)CC1c1ccccc1,0.7391,-453.97594115016784,-0.34529604890750587,0.18279569892473058,64.1830,12.4775,178.7522,9.1673,0.26540422439575195,0.7391,0.036
